Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
4574265,94
4373166,94
4411225,742
4406585,241
4218903,407
4372461,453
4245370,460
4245957,442
4383953,519
4545243,555
5996934,572
4314743,539
4503372,628
4414395,643
4432123,466
4556302,589
4370722,514
4534487,460
4308875,578
4249266,551
4536404,536
4348833,212
4340572,397
4249240,475
4469230,307
4251715,278
4407073,537
11956596,311
8347347,352
8159545,444
8420176,300
8092984,470
8188285,163
7265597,91
11662168,99
3496368,128
3350942,850
4839519,378
4442578,522
4357010,687
4709567,528
4312896,234
4281197,457
4235079,503
4313937,587
4215838,465
4275506,220
4294394,560
4174456,619
4588920,542
4346110,656
4565123,679
4332500,561
4450108,760
4507117,685
4621619,766
4296188,158
4418607,496
4476694,535
5302374,502
4371423,410
5063201,362
4576085,443
5374466,537
4656260,566
4364297,465
4534849,566
4366594,406
6149107,393
7110282,333
8496545,525
9383013,471
8416232,521
8175714,475
8675853,419
7257746,95
7345683,85
4874061,82
5401775,152
4513671,81
Numero de fallos: 0
