Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
77670,87
79679,166
38412,87
88646,128
30447,82
33058,684
47745,537
49243,587
41081,783
31460,738
47898,745
45717,987
30281,634
47821,787
45517,899
31312,917
36794,984
39005,808
31213,612
44712,885
46343,951
49700,864
108715,892
84039,874
85087,820
112762,947
96033,839
47541,893
35516,921
53088,723
37196,701
46168,330
49181,400
59687,267
51224,370
103698,542
57867,577
45419,511
52502,595
50709,652
35752,693
47851,535
52314,541
47986,319
37422,621
42704,678
48406,258
50119,372
36878,412
36445,491
45055,442
42226,226
37169,212
50448,381
51274,242
32104,315
50674,193
47247,167
43855,303
60327,266
66630,108
34166,189
33679,206
49871,127
54728,301
62410,82
55555,163
48996,85
39068,339
46422,148
57749,339
45420,358
35659,292
57689,126
49874,81
49505,195
41547,186
50372,163
49560,91
36931,165
Numero de fallos: 0
