Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
81664,90
88472,99
70810,108
90588,94
63706,270
36066,86
39213,383
42827,220
44485,691
45559,870
47027,595
50729,688
51068,759
38695,947
36577,891
59423,877
51536,936
36915,953
59160,1092
44303,1043
42690,937
47858,1001
31228,1092
41530,916
79555,916
33347,1097
37094,1110
42857,987
42832,795
43144,1100
36180,950
55963,823
31262,914
70440,938
43091,839
35522,904
55443,745
55060,821
43265,830
44734,820
47009,866
54933,812
50950,746
51489,610
46530,811
40116,698
43911,745
46856,612
46275,624
36882,604
43140,519
49134,566
39205,504
50578,449
49701,400
34167,342
37107,546
38537,621
51938,509
56333,531
47957,470
49840,165
41767,244
38217,509
47806,380
46128,84
36941,574
52920,366
50623,369
49188,383
47301,418
43585,240
40451,149
32491,363
54005,237
101145,225
100502,168
245953,406
96704,86
114743,90
Numero de fallos: 0
