Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
30256,97
49526,81
41408,290
54409,95
39488,656
32461,438
32092,376
49901,325
47814,533
47025,350
58604,466
61849,481
48236,589
53612,371
42674,418
51591,84
41837,742
31888,766
38106,852
49142,649
50325,586
38989,635
40668,475
33912,229
50772,314
49635,427
38148,103
30677,513
36747,493
45334,426
40047,306
39612,84
40154,243
46303,414
49789,436
48034,338
45531,265
46686,364
37600,245
46768,189
47811,212
45182,94
48281,439
56494,438
51469,422
53590,416
45340,460
39702,411
47109,343
43322,421
58605,322
38843,361
45773,312
45540,324
48134,96
45935,336
38143,96
48170,145
34250,192
36855,135
40319,274
53277,171
46177,81
44508,188
38453,81
118775,183
96493,261
81836,215
50780,101
41717,298
45041,123
67770,535
55337,571
49389,371
41835,433
47477,438
50283,517
81302,524
130158,554
121364,469
Numero de fallos: 0
