Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
70125,100
64400,366
77745,253
72904,88
94441,175
65143,377
41534,85
48623,464
28740,123
34418,337
45756,421
50586,537
46709,303
46520,388
34870,465
35926,397
42213,723
52555,741
47820,597
35949,468
46268,625
43100,553
51196,638
52511,676
46938,603
48004,747
45849,660
36293,586
42856,382
46982,541
45526,341
29761,572
42793,586
37251,551
63109,298
42516,595
47203,354
56044,552
45071,340
51802,306
39527,243
50804,257
43057,157
42722,350
44628,198
34373,361
44475,295
39779,235
34892,117
39266,250
51095,232
45875,262
49693,198
42977,83
45648,124
28303,398
48197,353
44013,356
46467,299
36948,82
55344,191
82338,248
72043,328
76251,145
113438,139
66314,298
35691,197
41224,430
46868,225
58956,81
42191,506
40217,642
45015,433
37075,672
57449,674
33594,631
55700,695
66674,696
59660,558
45128,397
Numero de fallos: 0
