Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
81993,86
45661,86
44660,912
29949,877
42616,665
30582,692
44876,318
51206,685
38637,535
42768,392
38120,637
38394,377
31582,317
36726,729
53646,595
61054,786
46762,860
48617,680
57541,715
39046,799
56016,834
42619,812
39866,703
35001,872
68235,867
44861,704
46690,775
46667,724
59180,694
32460,681
44135,715
37558,820
43890,803
109130,773
60296,694
45945,759
47041,645
38738,675
45493,456
46940,740
38761,762
48823,751
45890,738
45717,624
50637,476
39550,567
44488,566
52264,527
40293,510
37665,457
43366,362
42073,439
41294,397
37417,457
47192,477
47256,532
82704,426
91803,493
89083,488
77680,457
74413,97
43991,560
45660,103
38042,90
47565,323
35803,155
51805,245
36415,201
56111,372
56975,208
48941,88
38672,426
30400,278
57784,103
48201,86
48372,354
53805,741
49071,331
41629,798
50557,544
Numero de fallos: 0
