Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
692825,100
665196,90
602190,419
706661,295
683870,316
666679,540
611509,238
757405,259
586876,143
678079,84
642308,92
492222,469
504165,271
890090,228
1177105,580
909767,453
641075,81
669467,584
638785,212
626620,217
656479,689
572637,486
557543,665
622908,710
597967,734
575571,655
664015,668
599445,654
864771,777
924285,776
575847,753
554803,664
700719,662
609499,398
684377,336
629889,88
622688,262
658118,448
597733,300
565262,395
625647,503
485983,501
529039,471
691591,384
689363,251
560754,404
682805,388
583979,349
627717,103
553347,278
600835,142
580676,173
933290,80
549264,361
777461,479
883443,407
1044263,205
647854,304
595574,279
581492,328
751527,311
888656,348
963664,246
1111057,255
893884,272
473701,280
617685,266
517010,184
602854,221
886140,257
569961,149
738345,117
948946,82
678450,80
569214,149
903893,524
996708,285
838710,545
1082645,356
909221,618
Numero de fallos: 0
