Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
819155,82
847349,493
896956,93
915463,449
977300,438
888080,735
942173,732
900973,635
764368,835
892204,825
1082067,416
898228,666
807761,865
832964,619
897969,562
885622,723
948153,570
970729,728
747319,695
996644,787
861696,857
910701,803
817840,764
892013,791
975531,677
844174,710
872785,559
899463,446
863959,547
1120474,579
870010,388
886779,518
945629,557
882684,486
800315,514
937947,326
956689,343
839768,387
873908,161
871107,296
819059,85
917861,434
888232,157
842046,280
1229528,321
882491,261
1019715,182
972309,157
889387,116
811860,195
931923,82
851744,164
543239,86
635415,79
605305,301
593849,282
759917,337
587595,341
678580,213
521169,79
649116,79
940465,213
1175705,227
746601,239
937266,185
1046106,103
845938,85
886774,242
840303,340
956677,371
718126,325
905007,302
920372,345
1041520,381
893822,385
994788,345
917528,425
915751,524
1028865,334
813894,273
Numero de fallos: 0
