Tasks: 200
Gap: 40
Threads: 8
Verificacion ns,Consulta ms
38345243,144
5201901,125
618896,82
559653,95
760704,128
823987,95
584272,85
579978,103
579470,99
875193,101
586856,454
928212,85
922264,117
876167,188
511457,130
521260,103
626103,84
940381,95
522774,115
1147604,112
1168878,79
872776,431
619872,114
1029570,194
818454,160
565975,602
506358,321
751168,91
661041,95
868189,114
537544,442
778228,113
872331,98
922839,110
941524,93
523428,1034
604892,1017
919724,178
597425,104
682101,1080
643380,673
500453,146
640315,620
651901,97
579950,427
674563,94
494826,169
486185,95
489717,102
697404,111
816475,107
649280,106
792987,368
523029,137
493546,98
593173,399
688349,126
649306,88
905418,99
1191187,222
778531,537
851646,85
565816,88
631256,256
510912,126
621260,89
964666,116
532986,293
564634,238
596276,105
672429,89
848737,106
1201014,113
2071221,482
484702,245
3998812,117
513571,150
505133,80
906913,118
859947,390
499721,95
510748,80
894892,101
841172,595
612095,153
811668,77
829155,109
524411,125
480605,438
547470,97
565853,78
995446,578
823712,258
601942,106
969536,92
598226,384
566874,97
546696,424
578356,106
843010,99
545218,102
541861,839
512814,167
643552,99
657496,89
612583,144
620462,92
946179,125
940897,125
590433,78
957423,1013
963351,113
1408663,130
1006250,126
5980726,534
817971,644
3999786,118
950750,182
575927,333
572975,103
492849,78
579978,498
764979,118
486779,98
640722,106
653490,99
1075467,137
1004066,448
1389043,120
835934,118
4037601,204
1625021,898
1190805,313
597079,88
615763,447
745180,124
1307580,349
4001692,107
644496,145
11995024,99
532689,90
712356,257
896206,84
1063464,484
607252,126
1347632,94
541629,129
613837,121
712389,80
743475,486
727893,106
891114,97
515320,225
546868,354
584193,92
890812,77
2084455,102
697039,114
771764,99
903972,236
803672,414
790086,272
708452,90
826864,646
836321,442
1116198,93
849284,93
954837,647
503806,817
721048,102
770176,453
808926,90
747947,91
870950,88
936484,883
857074,713
1122029,383
1004123,221
733054,91
530115,79
788662,183
757009,109
626185,87
3999733,128
865857,433
613933,263
481162,101
478263,113
1066165,102
723695,83
918628,84
534835,91
958266,83
1464619,78
834676,94
931894,80
813716,81
664145,80
1222556,80
835700,80
Numero de fallos: 0
