Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
84264,91
41041,100
32762,1273
39190,1148
55492,1384
38297,91
49091,3041
53559,2772
53331,2586
50116,2735
53139,2419
52214,2113
58297,2699
43290,298
36285,552
46929,1183
50392,3464
56379,2095
38232,2439
53070,2638
54771,143
41970,2203
44513,3767
53457,127
41714,3172
47470,5717
41446,3063
53021,4261
83173,5457
57719,83
47973,5665
35359,6023
69529,6248
38564,4644
54414,6470
47555,8556
58306,6274
51274,5183
52111,6895
47374,7119
51785,7707
49566,8539
52218,8329
37920,7327
61420,7467
36217,8670
48117,2700
47590,7409
42051,8514
49713,8665
50794,8593
48146,4675
52814,6088
39057,7706
39957,5397
53764,7395
46337,9198
39723,8325
49885,6320
55997,5970
49179,8743
61286,5775
44381,8351
43062,9424
47626,8095
45720,3987
47226,8264
49308,9401
45313,7255
48294,4531
37238,6611
46067,9795
47472,6803
45983,7667
49102,9475
44357,8849
46370,7155
33783,3635
47590,8935
61167,9689
53578,7481
45547,8024
38411,8668
38257,8196
50313,9583
38732,3945
44704,8994
36026156,8610
52681,9581
47820,7591
50675,10880
59968,8411
44733,9775
56914,9687
55109,9820
78905,3671
37863,9085
45085,10024
43657,10421
44335,11585
44723,5011
39802,8714
48723,6090
51902,10765
73971,11171
51194,11084
40774,9143
39331,10593
44300,6037
56585,10596
42803,11029
46264,9567
45110,9686
31987,11097
52463,11150
51927,11280
32446,9825
47009,7807
49366,9149
46636,11167
45456,9985
49646,10293
35605,11715
55157,10949
50083,10411
47113,7415
49937,11890
46590,4899
60020,11812
56769,10687
47980,11964
36849,12876
54989,11653
48594,12756
44455,11397
49399,12393
46242,6196
40047,9327
41421,11706
16465,9699
49167,13392
48834,9342
45911,5774
45208,10768
41081,8516
48046,11455
45809,10217
43802,12179
43670,11559
48248,13079
43436,13396
59496,10051
48453,13337
46931,12179
44437,13509
49771,5248
48856,11799
48847,13843
41724,11791
50836,9327
45659,8808
44901,13242
44584,11487
55082,13039
38891,8852
52356,11885
51480,12465
50718,12186
38576,12428
48343,8964
49175,11217
37819,10949
37357,13085
50221,11550
44689,13138
49652,12130
44613,11416
52771,11516
48541,8557
43187,8432
33107,10073
42217,13313
55848,12961
38251,10942
59675,11552
49371,11583
60506,11483
51846,13239
55282,10677
54126,12223
49849,10126
51382,10605
47859,13775
42281,11905
50949,10905
36383,13567
45120,11468
34607,8359
56091413,10890
43813,13438
64222,13623
52466,12604
32289,11421
50657,12616
53011,11683
41905,12099
49212,13360
33798,12578
44749,13729
79081,11123
35351,12159
46773,10498
45479,13620
58241,12707
49223,12832
45362,13309
98285,14123
112754,11295
84503,12280
102605,13367
89044,12031
85902,13722
102764,9804
98067,13640
103654,9904
143495,12893
106844,13413
106881,11609
90690,15020
96507,13913
82978,14268
117693,14400
87228,14424
131378,12808
106654,12932
135764,10991
186028,15309
124194,12803
124438,8936
178309,7124
142778,12817
128799,12885
136483,13662
100794,14548
102594,14640
98135,13716
94141,12793
102370,10529
133870,14684
111312,11952
103189,14118
114526,13462
137579,12005
90520,10208
99426,12142
102060,12368
120639,14936
200608,11108
101853,9764
122246,13161
105294,14514
117933,14256
86447,14402
89059,11127
117142,14524
127242,13360
215342,13288
113022,8128
105548,13082
98234,12577
99002,14836
130769,14568
94021,15259
86243,5753
91312,10693
92297,15872
99677,11104
128197,14820
114886,14065
125244,13164
108304,15088
102083,14725
134348,14060
85315,14128
159569,15299
91131,15518
90409,10996
82010,13939
97740,14832
103236,13402
106142,15195
97927,14600
115611,15484
114900,14376
113827,15768
117091,13792
179349,14992
80379,12344
112744,9026
128193,13908
143368,13044
129343,13574
159687,15611
97729,13883
105989,11574
90965,10672
204421,15726
95424,12052
92301,11291
121155,13499
110366,9753
117178,15243
103951,14654
94739,11353
90042,13478
107703,13955
198052,14500
92217,12747
130272,14951
92454,12338
122688,12944
88926,13040
87897,12339
101785,15397
280373,14733
100957,13487
99047,13552
106119,13310
101919,11754
85378,14774
112732,13297
98231,15520
118418,12736
92969,14412
129032,14982
147855,14613
203171,11765
106166,13673
90152,13459
88708,13138
168624,11753
96416,15609
89437,13491
110783,15793
109879,12823
132974,13556
316530,15341
93714,14598
90623,14873
106728,14096
99350,15758
84593,16100
115144,14660
81890,13624
96844,14431
104259,15647
98354,14407
284640,15448
94205,16140
107476,14451
97804,15237
125655,14856
97218,14233
82344,16066
119813,14392
99437,17044
94199,14468
101436,14721
99086,14773
88465,15448
93822,15539
98442,15081
106176,15456
122982,15716
113075,15800
154659,15243
342517,16865
124679,15100
143873,15734
96306,16669
113530,15463
100129,16576
132032,16098
116195,15883
103102,17438
115110,17310
102307,16040
207942,16985
129306,16482
103453,16570
108061,16334
119230,16292
184180,17051
118040,17117
101361,16805
105468,16862
100739,16863
101328,17037
114048,16968
91191,16938
Numero de fallos: 0
