Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
69181,89
56075,4220
65421,3141
62162,2985
70022,4228
60374,3947
52451,1126
49336,4126
36831,2315
59590,2543
63505,3628
58282,4343
62851,4091
44268,2127
56522,4979
54637,3949
67215,3400
58779,3861
60181,5251
59130,4439
50062,3051
72679,5355
47938,3951
44847,945
54902,2353
48970,5119
45088,5011
56267,4447
61782,5089
61548,5255
58735,4561
48489,5515
68565,5195
58607,4451
65838,5215
63238,4547
65411,4524
46602,4959
54980,4997
45610,5823
42884,4871
59987,4643
40096,4699
93570,4323
92838,5906
72348,4139
61234,5491
41757,5651
73017,5759
64063,6126
51256,3735
55708,5934
59131,6112
52855,5952
58396,6198
54811,2987
49767,5243
65807,4547
71289,4712
123364,6620
62227,5340
66094,5735
67554,6117
58456,4887
49243,6639
44067,4851
51535,6421
42048,6942
58017,6639
50537,4023
41732,6399
79776,7035
57916,7116
56196,5044
71279,5887
56011,6559
41955,3860
50611,6423
56881,5640
45465,6913
46812,6967
63731,5265
57311,7113
64264,5536
45507,7343
51779,5440
68492,3899
80714,5895
58898,5115
44796,6745
60965,7309
66236,5887
49782,7613
50987,6996
60634,7009
45123,149
58538,7061
50395,7239
39104,5933
35051,9171
45839,8923
58283,7887
63249,7656
62735,7219
61348,9606
60201,6428
67144,8737
144073,9317
60990,6872
48924,8717
64803,6105
55783,7342
55991,8456
76004,8465
63591,8215
59527,7503
58681,4660
61380,6971
44170,8465
63147,8497
73349,9239
51564,9502
51326,7956
59076,7819
58327,9498
49288,7219
55466,3855
52721,9456
60156,9549
58856,10241
61380,7100
54137,6761
43084,7707
56040,9946
61690,5151
45579,10540
57072,8257
63875,6195
59751,8227
36126,10438
47608,10147
46518,11232
55504,6141
73018,9565
55138,9966
53225,9957
52518,10574
44835,9849
41835,8618
51391,10763
52298,5320
58534,9686
62291,11424
63809,11229
60812,10460
61133,10631
58975,8320
53657,10425
54255,7667
63459,4927
51152,10171
58929,9040
46296,10280
55961,10001
45418,9432
46463,10184
58842,11878
54599,6502
47277,11183
71343,12351
60461,11937
71072,12344
62315,10953
38185,12298
170194,2523
87208,9773
49889,10880
58615,12638
53200,10769
66468,11776
44300,10454
46885,8737
61391,9370
55230,11243
61929,13079
78153,11175
59607,7139
60476,12655
56916,13611
73907,13299
50788,10228
57540,12716
48431,13337
61716,13087
65766,13518
62043,11716
53636,12443
62278,11613
60361,11627
56234,11646
53904,12258
34221,12927
66507,13819
39970,12943
46382,11361
62301,8965
39483,13303
54734,12791
40339,13258
57594,14204
51763,13547
57321,9915
55195,13873
55647,12498
45312,13023
51674,9807
53241,13898
58341,12479
68663,12828
79791,12454
62447,12037
55085,11472
112928,12554
160833,10609
157204,13381
110963,11793
144428,12840
142628,10968
103433,14823
90437,14472
123235,11241
141899,12972
127516,10401
114830,12844
107920,13817
115003,9467
119303,12115
100263,12492
104973,10840
138685,14687
115100,12221
149413,12907
163605,13967
142487,14373
101698,13477
147010,13911
139523,11876
163439,14131
126336,11708
125560,13669
151671,14053
155523,13103
771833,13118
109538,9534
117702,14417
102895,11236
112865,8274
107974,11531
196077,11477
106123,13056
111930,11091
100653,13651
151521,10777
118749,14113
159797,13200
108728,13596
231674,11951
149636,12053
149607,10096
110356,10805
112858,8005
123456,13392
99604,12809
138711,13971
271850,10646
122043,12619
132339,9566
122457,14440
119319,10572
112033,10207
110656,10997
105191,12575
281138,11096
112387,11409
105274,13830
97887,11685
98495,14930
175035,12996
116921,11129
98200,12207
177468,12985
107353,15590
96991,14286
106757,14532
119316,12208
151077,13324
165035,12753
112084,12977
126793,9761
158209,11777
111438,13765
106206,15097
98743,14229
103607,14485
149240,14886
108758,12509
133663,13673
122266,12748
112585,15156
108859,12515
115902,11948
94996,11971
142708,13188
127939,12876
188380,10139
159773,12562
117436,12671
111845,14823
96136,9468
108970,13785
104733,12205
187063,11331
142807,14488
111288,12567
119928,12664
102695,14022
109426,13051
96653,14802
101482,14345
103404,14910
109109,13941
125664,13853
112879,12227
114154,15841
118922,15704
102778,13576
104455,14979
136834,14579
140181,15159
134732,13024
122601,14749
133600,15483
559049,15539
119995,14540
131498,13985
115671,12656
109166,14161
146245,12795
196780,13374
102294,14719
120920,12370
110008,13868
117315,14024
110195,14669
135894,13945
119066,12801
129864,13403
118541,14937
123085,15236
129763,13734
126633,15116
115030,15120
123974,14956
126409,14760
111391,14940
128488,15376
187391,15892
125934,15622
176092,14935
129604,15353
115976,14478
103634,15381
134435,14521
119179,15256
138551,16051
119527,15870
166546,15961
152844,16288
116450,15081
122043,16468
112143,16321
118161,16160
102975,16238
129780,16536
105036,16114
112431,16747
108484,16004
164568,16840
106456,16584
117228,16210
58263,16032
109784,16214
100954,16502
134552,16284
146546,16425
94596,16749
154067,16775
138998,16988
140766,16972
103660,16780
Numero de fallos: 0
