Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
54728,83
79717,1197
46559,1552
62729,174
41721,1734
49657,1624
54324,2455
49805,1847
39363,2043
31221,2416
39087,2070
40855,93
43990,119
49017,1207
33475,1904
51256,1589
47770,668
44944,3424
64970,2859
58058,3806
41156,2318
47550,2353
39806,1519
45473,3027
55333,3946
48804,4788
48863,4255
42513,4527
48423,3523
51658,4242
47623,2177
43515,2583
42559,2615
40792,4025
48969,4007
46738,2867
46194,4011
60053,3704
55240,3718
46908,84
51819,9096
41181,8948
47271,3571
43856,8065
40334,8129
50555,7167
40223,8029
54948,5623
47110,9062
60302,6367
53221,8799
48859,7482
48728,7961
62296,5831
49541,7739
35349,9560
52767,8471
39237,6772
47175,6802
63313,10198
36341,8957
49073,8936
44903,8688
50686,8837
46145,8620
40038,9525
46366,8071
49087,8975
49783,8415
47878,9907
51286,10259
49116,9727
49298,7311
47871,5970
47404,8770
34732,5187
54900,8220
45274,10003
40719,8911
36869,10492
47033,9940
42846,8903
43796,10179
50132,11286
51295,10904
68593,11783
42818,10667
51859,7113
57517,9192
39336,10631
39476,10523
50495,10669
40807,10844
39482,10610
77388,10150
48028,8277
50223,8454
54497,11237
49132,9772
56730,12311
49557,12359
51867,7600
38121,11231
37445,9666
47231,10804
39781,11645
50025,9813
47782,11295
39641,12299
60194,10433
39009,12137
49307,10701
59973,9424
39945,11054
51064,9901
44788,9747
50059,12146
51742,8755
43232,11189
52703,12875
47374,12120
51016,13063
53335,13531
50145,11523
47366,8406
36235,11365
44318,12958
44524,12622
56908,9902
45913,12680
47129,9029
54985,12232
49614,14569
47912,14266
57439,13964
53586,13444
87218,7065
47536,14137
39144,13789
54217,12888
39131,14406
36610,14061
55577,14300
57134,15248
33742,13871
43340,13272
63450,14211
33297,11960
42897,13487
53755,14152
37772,12905
55850,12403
39635,14766
52549,15245
33336,12927
38383,12999
50751,14472
45605,12958
50398,13626
21520,14615
46922,9613
44183,12727
49158,15167
53977,11320
38566,11836
52428,9407
36521,13283
54994,10795
49520,14080
51285,10959
51318,14379
54673,12086
38289,11188
38329,14678
46353,13359
46901,13075
63690,13727
39314,12979
84490,13885
51802,12125
43024,12517
39969,15475
50518,14496
72514,15443
44567,10369
52576,15406
51058,15700
61723,15382
57265,14204
125087,14008
101177,15766
95768,15835
98936,15837
102872,13661
113432,16444
98445,14017
88058,13971
160302,15939
118214,16080
99902,15135
91495,15849
89190,7913
88230,14847
115511,15354
119554,13123
101008,16332
100786,14558
89968,16262
86751,15772
88281,16036
91014,15275
106369,13899
116200,16172
89621,15290
83467,13016
107426,15152
87336,13588
127516,16223
116840,15692
90998,14436
85358,14224
97576,14839
96323,15713
95388,16120
87176,14600
87537,14202
125106,13481
92327,16341
107155,15389
121930,16232
102130,16091
176626,16612
134374,15087
83698,15730
118792,10636
80516,15060
81499,14676
96189,10466
106550,12078
88351,14132
102129,16159
103179,16628
104342,13443
102698,14974
100286,16128
88515,17488
85124,13486
88963,16228
98257,16164
101609,14482
147980,15984
284038,15936
119410,15011
132357,14057
86033,13959
91078,15253
83189,13964
86380,11445
100099,13539
100249,16344
131699,15767
89450,17069
108301,16869
93794,17048
105163,17013
101425,16869
130660,16958
126152,16149
111188,14474
103693,16594
278198,17439
100105,14445
96359,16920
90827,15345
124803,15864
130068,13924
105913,8961
102771,17432
92859,16945
121257,17257
91606,16387
100132,17380
87442,16860
102384,16651
86189,14752
101321,15928
92891,13459
95752,14029
131318,16362
98315,18261
88959,12290
101736,15990
107802,17621
174898,17380
143507,16889
128508,17807
112744,10663
92918,18492
101389,16006
158450,16765
83924,13768
91151,17592
98061,17686
104540,14592
83948,17788
85177,15531
101923,15950
110476,13956
101982,16237
84843,16617
95711,16980
113199,16827
118130,17957
85645,18449
93099,17419
100462,17487
110596,17793
102190,16796
113195,15981
102804,16857
117776,17075
131892,15553
89985,17547
85295,18715
81957,15884
117753,17175
107572,16732
93319,15957
101054,18385
88662,16125
124980,13962
122254,16716
60657,14842
127479,17211
125945,16988
99324,18466
108709,19099
95405,15362
182857,15393
90203,17683
97256,15772
85154,16858
123085,15333
100871,15903
112023,18137
66805,15393
90741,17238
120807,18628
122527,16995
127986,19356
113132,17567
97419,16598
146168,17109
176779,16606
102778,16448
56044,16503
66472,16066
59941,18425
95855,18921
58229,17876
66398,17015
61313,17518
73506,19389
66916,16987
70288,18512
73897,19284
60061,16916
71065,18428
85294,17648
63342,18188
75982,19276
57467,19367
72449,18729
56726,18545
59179,17647
55620,19732
46221,18116
45212,18587
59236,18728
105796,19924
61078,19093
90440,18786
394912,19870
89116,19632
103944,19118
114769,19261
85014,19698
86747,19116
116587,19659
89728,19621
113232,19372
90038,19511
122841,19424
106660,20100
97799,19527
85909,19490
96197,19853
101272,19765
101361,20145
94542,19820
Numero de fallos: 0
