Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
65509,251
49245,761
49116,104
51281,1121
56042,433
50965,1093
45531,1333
41782,470
43202,1613
39459,93
59030,145
53901,248
57879,1827
41954,2184
49628,2651
47490,3242
41332,3195
42416,3116
43488,92
15734,3133
50464,285
34390,3628
39212,4624
48068,5401
54587,4975
41596,4887
39657,5855
60993,5857
51151,3487
51744,2295
55790,2341
30137,5471
56566,5429
55954,4434
47401,1577
43594,4167
44904,6222
33388,4942
49942,5357
38682,5791
47077,5383
52802,3548
39118,2521
44404,5024
64814,3866
60363,6003
45813,5970
48729,5708
38798,3589
36004,4317
45742,4963
48662,5995
72647,5162
45538,6511
48806,6443
32339,4419
40290,5165
43499,542
48549,6662
47274,6918
45275,6324
50254,5966
42545,5981
41268,6344
38611,6814
46481,7451
49240,6394
45911,7076
47667,5863
48026,7243
66685,6237
56229,6378
49109,6609
50796,7784
32754,5376
41782,4552
40236,3807
44198,6999
40774,4736
49850,4136
50287,3691
37849,3131
39277,6979
62540,7527
46737,4164
59320,6056
53116,7443
80771,7291
40566,5565
47508,7236
40597,6544
54550,6148
49230,7044
39412,8468
58687,5905
40951,7103
46212,7237
55112,7357
41095,4539
50239,8542
42349,5787
49629,8095
33720,6250
47661,8091
63225,6531
80723,7135
51012,6405
51109,8595
64757,7531
47472,5117
50595,6953
54836,7795
56847,8017
50113,8769
36803,7910
48685,8483
39005,4644
52119,9324
49156,7334
44872,9212
32757,4267
47150,7613
46217,6254
45491,7927
47067,7513
47148,9005
48088,5968
47502,9183
43496,7323
48438,6493
36839,9235
45463,8055
54223,6171
48031,9275
35979,8439
38989,7577
49694,9071
46762,9370
37868,10176
41452,8365
42626,9430
46003,8988
47896,9934
50446,10019
53200,9983
47517,9299
50895,2635
40259,9162
47609,6840
48533,8787
55792,9703
37470,9499
45741,7917
45648,9375
44210,1543
52106,9695
48843,9791
34779,8264
59800,9696
47654,9505
48916,9827
35233,10886
52406,9330
35564,9875
48017,10961
39854,5835
54788,9731
52153,9515
34809,7195
49355,1649
33553,10596
49134,10391
50372,10279
40445,8244
43417,9991
52375,10797
47915,10884
40930,10783
43068,11371
50282,11411
43420,10836
49903,9387
40488,11109
43145,11871
40598,10703
39532,9638
44255,6645
49461,9987
51436,11294
49933,11881
39492,8459
49885,10943
52122,12345
52442,9520
56011,10795
41242,10909
53924,11358
47467,12552
45222,11547
54144,11306
46944,10168
34261,9877
49001,13055
44001,11542
56793,11279
61107,11244
50733,10506
45558,11484
47438,13347
44916,10985
49001,12699
48795,11205
32704,13595
38488,12873
37087,10530
32883,12869
50116,12119
57655,13292
34157,10816
51516,12980
64676,12579
82874,7483
52488,11658
57991,11306
52066,13229
43818,10034
56296,12839
38763,13507
56842,13659
91472,10580
97055,11352
126868,10688
89210,13207
91004,12523
93864,8926
90646,12684
94750,13187
96459,13497
115407,12016
124128,12666
140702,6780
94629,12857
99327,13023
193649,12896
111238,8407
115655,12688
113356,10195
85989,13337
92487,12314
85351,13645
88304,10532
100520,11941
103058,12178
115731,12844
103456,13081
109500,10966
98024,13525
94443,13717
116464,13141
94188,12608
96040,11463
95999,13433
102438,13307
91174,12588
141056,12804
85943,8939
91065,13548
114989,12440
106751,6884
121973,10640
163493,14013
133253,13998
112220,13544
107549,10208
95241,12711
86948,14128
107335,12644
83343,12970
97112,9515
83106,10483
175379,10499
87533,13784
98331,10121
116420,10590
96925,14081
127181,10892
91695,12551
114171,14156
87637,13972
115781,12788
92477,11684
108040,13238
99172,13784
85094,13113
149061,11712
123973,11753
139698,13904
189910,14040
115347,12195
132073,10433
113148,8783
108304,12067
101625,14188
126339,9979
87944,13144
91929,11552
94358,12043
193889,13408
85896,14196
125671,13596
124528,13684
118555,13821
122253,11560
123696,14464
94610,13618
86274,12496
92682,13812
260975,11312
98151,12968
133673,11293
87174,11024
83975,8974
102738,13577
86831,14286
98064,13911
101588,13685
87007,14564
111852,12219
92778,13533
124592,11446
92237,15119
87660,14401
91024,11913
117415,14042
118889,12085
94793,14005
109791,13039
113449,14476
115836,13115
138336,11382
110756,12876
90199,13320
99838,12904
99290,14971
110813,11688
107629,11216
116029,13948
91562,12288
100576,13160
99674,13560
133754,13385
116049,13428
215293,13075
93066,14670
92542,13060
106828,13843
86574,12905
149687,14209
127702,14090
112594,13068
92748,15122
98415,14313
100002,14203
116283,15259
103567,13260
117816,13464
122524,14423
110941,14001
122507,14637
113770,15373
100336,14827
117496,15157
99256,14329
106290,14756
93684,14176
114903,14760
81990,14307
110873,15175
109059,14873
118411,15265
86057,15221
94646,15232
114916,14732
94823,15064
85652,15724
142092,15468
108258,14932
87292,15455
136770,15423
123149,15298
113028,15589
122137,15552
107496,15861
83440,16108
91792,15944
85923,16040
115230,16171
133094,15980
98101,16016
107659,16092
Numero de fallos: 0
