Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
47684,99
61663,139
58973,714
44510,685
47519,784
41412,804
57253,156
52388,2134
54387,227
58641,5284
34899,4122
55430,4464
36563,3052
47593,4519
66451,2776
43502,83
53507,6154
70720,5875
59750,3045
62725,5405
59807,5340
43126,5353
74612,6336
66571,5959
64620,6316
57011,5459
38048,5963
36271,6335
49523,6320
34430,6349
53927,6105
60325,2274
61783,4834
52258,4166
37986,6379
60464,6156
63918,6559
54872,3977
49687,5280
51041,7080
59810,5309
51934,6196
61430,6806
58048,6425
56814,7054
65501,5952
65822,5936
114116,5919
42761,5422
67074,6331
64037,7303
58327,6772
56036,2947
62383,5033
56958,2816
50597,5537
49551,3583
55924,7043
49459,6924
63551,2922
39349,6367
64047,3408
60613,7547
63273,6819
60414,6932
58231,5838
52679,7555
40034,7477
41697,7397
47839,6097
56881,6677
51321,5769
56015,7117
58887,7221
65162,6394
69877,7176
39809,4899
68384,7624
65823,7406
59119,5017
43480,7588
58008,7776
57900,6675
37662,7787
67085,8955
63117,8069
108439,7797
38050,7548
57033,7661
44863,5575
53352,5847
49846,8996
60563,6969
50097,7781
61649,9144
57066,8619
53300,8316
56060,7232
73945,8499
48647,6541
59594,9410
47254,7428
61830,7279
62949,6244
59456,4224
62909,9206
62089,7633
70909,7855
43222,7989
56616,7403
57319,6401
56321,7429
53627,6597
52792,9786
56779,8185
43633,8115
58442,9488
37663,5122
47832,8171
44326,8150
56665,9073
65686,7797
67166,9309
31991,8965
49123,9689
62977,8204
41715,8479
52645,5406
42911,8865
47507,8629
77092,7540
64762,7088
44375,2377
60760,6541
44101,9003
65266,10104
42338,9273
47501,8841
37308,9381
53087,10913
66939,8715
40630,7086
61509,9708
57398,10364
62040,8567
52076,9997
60520,8931
70373,9011
46222,10009
55045,10860
60222,9423
55062,9680
47554,10532
56941,9272
65692,7751
50535,8877
58143,9440
66655,9937
69783,10336
49755,10595
61211,3918
66181,10624
57762,10632
51880,8828
61650,10404
47675,7391
52726,4516
69006,10627
56157,8643
43767,8395
59378,10977
66392,9183
40044,9967
60725,9268
57479,9464
61725,10750
53289,11545
55150,9912
51466,11288
65752,9063
56078,11579
53796,11071
56918,10132
35130,8098
47457,7868
58848,11106
49003,10967
64006,10713
57153,5624
62702,11996
49122,10923
56300,9604
61274,7367
36949,9847
70494,12195
64856,11666
52119,11570
35879,10176
50722,10296
65041,12055
57739,11951
59902,12219
52899,10756
62097,10329
52884,9472
57849,11104
37284,12619
56963,12523
42305,11368
61030,10465
59903,12619
47553,12423
50360,10252
43877,11766
63798,12687
36894,11553
59277,11667
58535,11751
41061,11717
40068,11503
36559,10947
47247,13027
64214,9933
74968,11767
63912,9815
50447,9916
40880,9819
57930,12593
52699,11154
48583,11849
59221,12845
51717,11428
51643,10307
138665,8340
106207,11683
129874,11419
109588,9748
118695,12955
126470,12060
119547,12717
102995,13181
109504,12136
115083,9781
106762,12148
102892,10665
135366,7928
132403,13409
100468,12451
137685,8733
123362,11877
121228,10765
111245,11524
99420,12964
95521,8648
116928,10114
97646,12488
116948,12463
103052,12819
98364,12112
122183,11913
153789,11699
106407,12008
110069,12322
238994,8157
101846,11462
546497,8059
95980,12463
127508,9341
99912,13396
102220,13536
115180,13240
121334,11496
110112,12249
135410,13198
126988,13184
145938,13544
128314,12943
115846,13431
134609,13326
126536,13971
97978,10251
122477,13321
100676,11780
137044,12543
116757,12632
109674,9859
102471,13717
164711,13064
109106,12760
125641,13455
120993,12981
118438,12740
142841,10162
116847,10584
114532,11861
113088,13285
127963,11545
105447,13816
112842,13089
106560,12799
103536,10437
114967,12500
103496,13347
189840,13823
123699,12468
167889,13164
109410,10680
110129,13535
110927,13063
138675,13316
104502,14342
125758,13896
114565,13988
119984,9189
140376,12496
182564,12878
139724,11701
102878,14376
125918,11276
131144,13116
121298,13212
107051,11224
151255,13834
100269,10613
111485,12362
194691,12092
99627,10711
130813,9838
138073,13409
118728,13860
101776,11745
100028,13035
112580,13824
104118,14681
112089,11432
97105,13795
148066,13405
127689,14400
140666,14667
110125,10725
102528,13513
109561,14128
220244,14189
107897,14121
100620,11418
107890,14074
136487,13796
126818,14788
127456,14274
110265,13003
255278,13061
112377,14918
127094,14889
128230,15246
100714,14433
117936,12842
106089,12712
96576,12604
107810,13292
117423,14912
381050,14403
109874,13371
101224,13398
103192,14705
103227,13235
109440,14280
107015,14079
134191,12798
117372,14709
149373,14729
137017,13679
130569,13353
129199,13560
98969,14272
94980,14576
128628,14638
107565,14329
155433,14645
104592,14581
122251,14964
134464,15345
113890,14580
111419,14724
105291,13945
111452,14436
122762,15174
118786,14894
118722,14919
124649,14762
118357,15399
121990,15388
106312,15704
155607,15072
131361,15636
124315,15449
160997,15339
102041,15391
322106,15739
115471,15823
232135,15568
Numero de fallos: 0
