Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
49788,119
56384,952
38189,2843
36898,99
57810,9027
50437,8385
54564,9159
48132,9624
57085,8968
42618,9689
41054,8868
64544,5192
48159,9971
50925,5859
54796,9629
53042,10432
56972,9999
55769,9968
35350,9129
51537,10291
47604,9321
44423,10325
59935,9921
50917,9768
47033,10342
35390,9647
66797,8102
41611,9270
54843,9861
43139,9361
39388,9927
50476,10941
53496,10935
46934,10268
65101,9488
53651,10126
39857,11126
51009,9179
75097,10819
68245,9932
51773,10111
50878,10375
34542,10238
65884,10271
44051,10273
55796,8645
34006,10182
48371,10659
59668,9209
51568,10578
39123,9527
44233,7973
55824,10372
40262,9088
59467,11011
49453,9988
50656,10655
53049,10879
37978,10707
34057,11633
48764,9218
49938,9685
48017,9607
37087,8656
40085,9072
50947,6692
54932,11716
42224,11752
53793,11662
53477,11537
54835,4789
78830,9686
39001,9077
52239,10637
38664,11164
60097,9796
48259,12098
39053,11979
38032,10088
49762,10752
48075,12231
50400,10775
52518,10943
49379,11771
72116,9339
45440,11309
50283,12055
39321,10620
48797,11733
45744,11899
40894,12381
48630,12395
50039,10451
31230,11145
49991,11704
47008,13597
52428,10887
56303,10403
48400,12815
47543,13315
69668,13219
71408,14122
72913,12691
35997,13061
65922,14035
42219,13472
51096,12347
57541,12241
35241,11900
44787,14694
31939,14212
50105,13123
47707,12555
39169,14567
49045,13669
53381,13448
51802,12373
57883,12540
43134,14577
46410,14793
47749,14402
54055,13355
46995,10759
34931,12137
41379,14607
25550,14211
36211,15347
42531,14827
45049,16120
45163,14420
54295,16006
50805,14701
35429,14930
50463,13264
41160,14305
50709,15675
43487,16632
52481,10779
46139,15313
58892,13821
50830,16479
71249,11785
41904,13779
38682,15240
57892,14587
47416,13037
57672,15584
47607,16031
42046,10779
49541,14292
37763,12427
56901,16523
45285,16903
32651,17639
54388,14317
48391,16881
53740,16195
67489,16929
68640,16701
50395,17556
47659,12498
43311,17058
35184,15263
42445,15826
39366,16822
55690,16571
36767,15423
35487,15418
38030,15620
49878,12399
47246,17679
37994,16786
49118,16475
52448,15205
49000,16544
48387,15914
54498,17752
57140,16266
40117,15621
103126,15409
120042,16101
92267,16980
97346,16600
100222,17714
104001,13260
104580,17118
97025,16728
159687,15560
103874,17550
89397,11908
100519,16709
93942,15633
114142,17941
117122,17698
100506,14965
105518,16939
89728,15109
122514,17396
79905,16641
140516,17322
104435,14165
95017,17021
118635,16916
99718,17427
122136,17268
121411,16454
89932,13578
90253,17143
91960,14993
115304,17044
88902,17854
87145,16220
110015,17876
90513,16281
90245,17445
88933,18227
106985,16959
86537,17505
108385,15931
58654,17718
133269,13299
110537,17632
98415,17632
112370,16711
127315,15072
88949,16961
139857,17820
182095,16004
123987,16704
86607,17552
93824,14219
116847,7585
98191,17892
92049,13400
93737,13717
128649,18199
90536,17433
91893,17616
130763,17020
84239,16397
120335,17776
118401,15965
84258,11855
100303,12937
87887,16488
101599,17784
120182,15663
96110,18400
84196,18051
103550,17584
286755,18040
114509,13254
106483,16842
125845,17741
85792,15808
87142,14928
96871,13693
94362,17428
104258,17511
93881,18001
122241,16441
91549,17605
91840,16554
91252,18528
114471,15726
90740,16321
111097,16384
87232,18348
118701,13772
89815,18212
99658,17824
94034,18200
132400,9299
99093,16559
98117,17608
92605,16875
97819,15122
129253,16870
119396,17988
83887,15884
108060,17931
110085,17409
120432,17511
118783,17101
99300,18987
89698,19428
143276,18288
91017,18780
179737,17793
97325,14994
143964,16216
202545,17451
103874,18693
118138,18027
110737,16582
111317,17704
112192,18689
102136,15504
153698,19495
90126,13479
58470,16019
60174,19025
65866,16004
45829,16685
46910,17929
55405,19334
89708,17715
98943,18969
91071,16077
152901,14680
86196,19796
84719,17538
86180,17700
90787,19423
99717,16496
96196,17482
112598,16078
105541,14332
108967,16280
90022,15996
111559,18821
159249,17757
97429,15555
93724,16350
122604,18573
92751,17187
99250,15535
100920,19096
121728,15379
100720,16765
91352,19261
99585,16232
86300,18720
88184,15487
99077,15576
91943,16295
86069,16665
103205,17181
91603,16823
90212,19244
86761,18528
87400,16157
96844,18379
90533,18473
115972,18503
120385,19532
126981,15930
107914,19635
89136,18982
120406,19592
112839,20484
95645,19184
90574,20063
97499,16892
117884,17005
85896,18344
91028,17876
103032,18561
105156,19874
99731,17119
92909,19259
91539,20375
87339,19656
94333,19206
95889,18578
101937,19431
115888,20266
124154,19659
90888,19233
122791,19593
93547,18797
103239,19292
126654,18975
100930,18413
84817,18510
95578,19058
142490,19363
101415,19583
84914,19917
91683,19988
115167,20523
127632,19420
90366,19190
105992,20400
112778,19681
87402,20179
99691,20546
99828,19643
117405,19809
102488,20314
84359,19979
93560,20171
102280,20243
96097,20497
98478,20860
98091,20625
94696,20784
238316,20539
236525,20569
108976,20434
Numero de fallos: 0
