Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
37521,109
46695,1128
54727,329
53709,457
50235,91
56109,257
46374,2168
55185,423
49856,139
47866,4104
40432,2022
50798,2499
54487,4909
51238,3426
53063,4055
56088,3965
53485,2537
54972,2070
32375,3979
44300,4719
48889,3639
52404,4492
34583,5293
53169,5618
50149,3982
39722,113
44000,8585
41205,8158
50281,6119
48717,8715
38119,7907
35023,7189
48922,7724
48467,8276
56650,6108
53624,7666
44908,8965
56569,6421
35789,9771
48664,6649
49638,9615
49531,9337
40149,8429
57895,9333
53122,7479
55679,9093
49101,7989
44317,7758
39484,8675
47976,8510
39334,8064
45596,8912
49274,8901
31473,8879
37989,10578
44861,9282
55023,6224
49071,9283
51040,8363
57649,9527
45379,7786
34112,8080
46134,8569
52557,8810
61611,10227
44077,9149
51073,9319
35114,8452
61117,10133
51957,9984
41004,10627
64835,11097
49272,10892
50153,10726
49305,9252
38857,7477
33158,11628
47257,7771
48217,10399
58408,11561
46390,11465
61994,8240
49233,10856
39927,9367
49584,12065
33723,10121
52944,8611
45626,11893
53137,12208
33405,12239
79157,12113
41271,11172
38266,12441
51701,12405
50252,12657
55031,11084
45257,11385
50549,11592
57087,12426
40596,12278
46612,9640
55161,12897
60010,12277
42738,10781
45428,12342
42266,12519
31209,13096
51648,12489
45075,11432
40314,12917
59899,12631
38003,10963
83796,9131
42344,8651
60464,13221
49556,13497
55743,12239
49101,9350
39805,10512
48456,12146
39651,11689
48150,12219
49596,12898
37216,9992
48229,12529
49064,13009
38619,13210
36544,13017
44660,10208
46559,12728
48160,11620
53505,10704
88002,13695
47912,13096
47796,13666
49566,13451
55300,13553
30609,13175
62478,13631
49037,13330
52438,11765
49154,11621
47479,14095
57582,14698
51279,13109
50947,14191
44327,14218
35350,13901
58295,11200
33525,15267
48688,12995
50159,13384
30579,13975
51000,14467
51189,14451
33631,9664
37677,12725
48424,14578
75990,13160
46853,11166
48352,14691
43263,12755
89156,14507
43339,13216
42412,14158
40423,15158
42976,13840
33330,10131
55760,11767
39059,14606
53155,9694
49927,5053
63870,13460
44392,14703
33377,15605
49014,15105
53022,15700
34360,15494
31713,14792
45815,14159
45457,11999
51621,15395
36924,15241
52617,15099
45725,14183
57556,14342
48889,15322
42256,15347
39314,14472
47277,14102
49048,12728
45642,14568
61955,10913
114415,15777
82942,13227
102818,13658
116773,10344
90560,14816
87179,15077
95707,16260
89504,15180
146382,13074
97820,12129
97873,11208
93250,14873
89922,15585
84809,15742
92154,16413
123726,16329
101903,16184
86645,15028
86521,16176
91194,14847
114709,14665
171865,10453
144371,6903
83125,13396
84626,16025
173883,15732
126225,13788
116056,16623
93941,12600
128962,16235
126487,13516
103059,15664
135628,13208
124385,15173
85000,14080
83920,15717
95133,15293
109139,14356
91883,10863
85535,16668
202630,12629
86163,15820
107289,14808
126510,16312
139233,14296
128955,14148
137686,16717
94692,15977
110811,16445
98385,11956
88722,15532
116767,16513
96530,16409
99932,13891
106851,17249
106364,16285
87676,13252
86373,14889
90583,15976
106850,16752
86280,14936
95271,15837
128003,15307
97412,13901
126984,16092
116243,13172
111074,12940
93937,15596
85561,14188
91853,15772
99457,16640
127412,14420
95702,13872
113105,15260
101015,15193
90654,15746
128779,16931
102644,14888
90673,16028
84014,15488
83877,15267
120837,9677
89627,16936
92401,15690
98013,17384
93583,16332
84152,16795
106917,14345
89758,16633
124355,14157
99775,15964
95674,15345
191450,15128
89511,17193
95942,16324
120890,15561
87807,16856
89878,10668
126473,9548
146930,16779
102287,17000
114686,16721
116676,16228
97894,11536
89745,17452
109560,16857
121822,17144
84268,16185
119745,12377
103497,14251
106871,17251
116113,16213
91314,17184
91091,17187
85718,16612
92006,17629
87626,16481
123399,16754
105715,17241
98027,15689
119166,17526
133081,16921
119624,17021
98816,16049
86192,17758
99587,16712
87583,12773
90309,15391
96016,12720
121608,17256
119564,15620
102838,16781
169760,16732
141774,18340
112467,13557
98565,13424
87075,17124
102637,16559
128481,16416
131525,17248
98143,13539
88054,14165
123934,16355
95481,17461
97893,16880
103354,17584
85996,14653
84940,16314
88963,18264
88318,17101
105828,16965
94670,14936
116239,16645
107660,17696
113327,16281
121699,15224
92561,16044
102514,18408
107082,16281
99140,17804
288568,15877
105882,16261
119252,16427
100566,17544
104503,17989
257981,17526
93962,16994
103646,17677
129964,17160
131692,18047
168176,18244
122774,18074
121314,17280
104369,18265
101795,17563
91399,17893
101690,17925
129787,18231
89668,17308
126818,18765
91548,18645
113961,18437
95174,17552
96076,17388
102989,18115
104359,18206
90156,18300
84326,18172
114275,18074
113275,18832
107652,18428
105892,18713
118301,18362
92792,18941
124917,19060
100433,19125
104024,18899
102821,18770
98142,18560
90337,18591
89543,19065
109290,19004
111446,19009
113907,19251
124388,19246
97312,19256
93590,19389
Numero de fallos: 0
