Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
51663,121
53443,113
62663,159
66463,157
50749,84
61071,1050
50567,804
71722,943
52566,227
62689,1294
66839,1313
52893,1364
52999,809
67366,1424
58339,1863
51839,1063
152733208,2292
66891,1720
63818,2547
65750,2243
66034,517
67978,1497
63757,1757
100929,176
40381,1597
69987,1715
47820,2503
54093,2387
64888,3039
68546,1059
68985,3035
65756,2853
64102,4023
70148,3484
57448,4314
50510,1638
68701,3605
63829,1892
73117,2510
62337,281
72070,5290
64683,3691
72505,5336
64531,4790
72847,5559
62216,3749
63658,1250
70311,932
50007,4252
63834,6228
72734,5281
63209,4071
55246,3127
69294,5949
50074,5051
56355,6125
73033,3889
40772,5737
55317,6270
62256,5296
96264,4861
72292,5827
61034,5927
56692,6223
66147,6103
55994,5994
63628,6771
62908,6142
46630,2735
54613,6285
63480,5925
64540,5202
68054,6376
66617,4880
68110,6192
68659,6596
52154,7426
41971,6601
70510,3982
59673,7035
75351,5374
49226,5336
64066,4594
61502,5983
67424,7667
69565,7023
70473,5712
69730,6759
51118,5007
44906,7479
67487,6223
60920,7256
65736,7005
59334,8346
45946,8089
65629,5487
74806,7623
68255,5965
50208,7848
61407,8826
65125,5316
75496,4414
65657,9412
69870,7727
58342,3398
58366,7711
53532,8839
71582,5571
64399,7859
89209,9209
156538482,8267
51495,9080
48686,2540
49032,9224
84892,4515
66457,7568
63836,8264
65546,7724
63455,9383
43830,8222
46016,6688
53021,6728
52435,9097
47193,8902
66485,9867
65978,6429
62904,9327
64433,7910
60408,9714
65213,8971
50763,10546
67269,10275
64308,7917
51820,8565
58337,8135
62351,10690
60026,6541
60506,7095
60343,6711
61233,8313
56044,8895
65598,10369
73859,11089
78744,9960
61294,8223
75797,9495
72506,11065
58321,10780
64393,5722
63491,9444
60487,11421
63530,6927
56470,11105
60016,10771
266490,9631
135783215,4662
48566,10480
65595,5481
52702,11963
60277,10745
64087,9046
70967,9737
79904,11117
62295,11724
61493,11676
52210,10820
58150,11334
67324,9832
68082,11921
65004,12083
41001,12668
76925,10489
41302,6275
43089,10602
52904,10707
69975,12633
59322,9784
45893,12969
50689,11313
79152,11719
66272,6251
56754,10112
67915,9393
62754,11563
52152,12065
41367,12363
65303,9367
67866,13010
66726,11845
82240,9571
61109,11060
70238,12912
60096,13283
64355,11035
75572,11968
60487,11162
61280,9754
42830,12216
62196,13468
74672,9487
48357,11717
69407,11183
63306,12388
68556,11166
54364,12839
47875,10050
68518,9193
70765,11678
59940,12532
43241,11967
45915,12818
67883,12878
43794,12518
68357,12431
40712,7996
65873,12359
71786,11754
91292,13756
83538,11977
151621,11815
117195,13504
131548,11820
107752,12983
135334,11396
120616,10336
142350,13319
131355,14169
126637,13369
155761,12245
132517,12570
153285,12405
176188,11239
151155,12046
110799,13780
147181,12944
159406,11814
125824,12815
124806,13736
130856,12419
138187,13815
113871,13371
138073,12844
136469,12232
110079,12709
146219,14105
111030,11725
135481,12703
130967,9716
166042,12587
139737,13561
165580,12868
130289,12485
237465,9873
163168,12458
177959,13454
125655,13044
103841,5272
117736,14350
155136,12167
118889,14139
181447,11824
142350,13230
115841,13107
116975,13358
183275,12083
178758,6705
136035,14224
110937,13371
140385,13034
117652,13089
187079,12949
148744,11472
1316623,11997
134484,14404
947703,10852
128434,14449
156222,12272
110600,13045
119577,13839
107917,14396
121479,14019
119705,13744
112507,14988
124375,10686
111803,11794
138484,9985
131244,13544
118835,13304
144147,13765
141729,13148
120760,11159
150672,14251
144549,13061
116858,13897
143483,14535
137185,13214
119116,13064
373418,13815
136249,14665
109621,11724
116731,14424
148334,13873
117899,14341
128277,14292
116714,13072
295662,9587
159543,12965
131341,13284
131124,13425
110225,15204
121055,14139
117886,13554
136699,10091
107879,12162
160763,13748
151902,10580
122708,10985
111058,14138
125236,14005
115301,12068
126450,10817
121165,13588
150596,12837
116349,14541
115384,12048
122030,14052
153836,15029
109815,14683
154364,12896
184745,12476
271627,14979
105776,15000
108562,14733
137051,13973
125460,12928
109770,15428
137328,15398
157184,14065
147845,14152
116867,15355
148378,13093
109007,13028
112547,11910
134024,13112
168701,13340
140021,11808
231847,13692
126369,14152
103249,15096
123292,15157
119426,14530
130316,14613
127536,13793
128056,14019
136226,15849
163338,15973
134231,13453
143777,13876
109637,14778
136129,15560
123029,14540
122334,14756
119851,14980
126009,14516
130091,14676
115290,14976
133349,15070
116416,14976
116419,14324
172322,14131
122010,15937
149106,14424
120172,14864
140990,15681
140472,15816
121639,14742
141020,15598
123761,15869
132593,15348
159977,15423
114485,15645
113597,15010
105016,15252
117035,16220
160582,15898
140897,15987
124602,16030
163960,16344
178647,16067
117172,16102
130109,15964
153062,16387
73695,16619
120362,16228
184725,16511
123456,16585
120820,16449
143576,16541
153148,16457
159988,16538
Numero de fallos: 0
