Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
8449549,97
15490743,93
29225206,108
7497740,87
6990471,108
7506623,99
4688590,93
4563133,98
4274329,81
4346474,97
4791958,85
4436261,92
4443265,83
4341447,92
4225662,88
4291596,100
4375937,88
4199453,81
4359630,89
4331934,80
4468525,91
4479146,80
4751672,80
4636451,80
4465071,79
4471820,79
5395560,84
4494778,81
6420533,84
4422580,81
4348965,81
4902674,83
8626334,88
8100195,98
8541551,86
7025606,99
7091306,109
13614949,100
4360769,80
4203098,83
4550561,82
4616055,90
4395739,89
5974970,96
4289746,80
4151151,79
4309925,79
4440756,81
5054428,85
5304558,84
4419520,82
4716732,81
4694593,107
4341287,93
4637298,93
4731713,82
4701390,79
4526538,81
4702313,84
4353906,79
7091253,84
4498871,82
4690528,84
4301604,81
4424903,91
4255634,82
5134539,86
4735054,81
4380381,85
4240540,79
4390664,83
4375531,83
4390615,79
4470116,82
4324937,90
4434578,80
4474881,86
4349841,82
4552919,82
4548053,82
Numero de fallos: 0
