Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
8437476,89
4471051,87
4555161,86
4360685,105
4367850,93
5185380,93
4275709,81
4422993,93
4228854,93
4367283,90
5311245,95
4498707,80
4340861,82
4370622,81
4925822,83
4277761,80
4529507,82
4360404,80
6374234,84
4525155,84
4519918,80
4380528,82
4505648,79
4267785,80
4497016,82
4500981,80
4321852,80
4281376,82
4439946,79
5137691,83
4226574,80
4740732,93
4592713,81
4537394,79
4287552,79
4457705,82
4260914,81
4431888,81
4446231,82
4548191,81
4469815,90
4487074,79
4129288,79
4538563,82
4296213,82
4871314,86
4616744,79
4601930,80
6022196,83
4280730,79
4519797,81
4432979,81
4548467,79
5853327,86
4696827,85
4451861,82
4598557,80
4383504,80
4825460,91
4403501,79
4471791,82
4315187,81
4424550,80
10218736,92
4381407,79
4574251,85
4445082,80
5088226,106
4189778,81
4311529,93
4627791,93
4475181,91
4208936,78
4234245,82
4270737,80
4520143,82
5295202,84
4402955,82
5869881,86
4772424,84
Numero de fallos: 0
