Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
8840979,90
7626079,90
5626201,85
5596706,90
6049575,89
6892794,141
5927782,99
4847759,94
4760384,91
5008897,106
4898724,97
4410945,81
4461901,104
4236658,83
6942022,86
4548238,80
4218125,225
5260543,93
5238224,89
4569756,96
4568842,80
4145427,87
4375430,84
4313249,95
4932991,85
4521246,79
6112156,85
4362393,97
7737078,85
7766058,85
4433456,82
31130332,107
4773559,106
5814679,83
7250367,84
4657140,79
5798112,86
5783561,86
7170870,85
7017883,86
7120086,95
4394174,91
4468060,87
4157932,83
4626172,82
4510106,90
4809597,99
13117287,111
4467981,93
4638957,103
4387608,80
4641626,93
5740907,84
4392767,79
4392872,86
5293705,84
4356496,86
4725020,83
4284803,83
4392137,82
4437792,79
4388791,79
4669398,86
4405322,81
4338702,79
4881825,85
4315697,91
4599497,91
4350485,85
4777890,84
4299690,81
6384443,89
4699703,79
4495659,79
4774267,80
4519067,82
4742506,83
4438626,79
4362464,81
4347253,82
Numero de fallos: 0
