Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
11749482,88
8740288,103
7728976,100
10075117,114
6522057,105
23493189,107
6460964,84
4553370,82
7653961,102
4488404,111
4258166,88
4379140,83
5055349,83
4332524,88
4426741,82
4680650,114
4624340,82
4554497,89
5973287,90
7138026,87
4267312,86
4406121,117
4946435,86
4293072,84
4109742,85
4521442,94
6112815,83
6157296,83
4398020,95
4340514,88
4182382,80
4843065,85
4683992,90
4205807,82
4866117,84
4240415,79
4437660,79
4450926,79
4521950,80
4740324,86
4629076,82
4416503,89
4460444,80
4276678,82
4291944,81
4465288,80
5136854,83
4285135,78
4247806,87
4978789,85
4469651,79
4455283,82
4347709,80
4394576,82
4294521,82
4661652,83
4980840,85
4238280,82
4454745,80
4998572,84
4407190,81
5269065,86
4500569,82
4740680,83
4341109,81
4298798,98
4459886,80
4502933,90
4469801,81
5629871,86
4476241,81
4454965,81
4479299,80
6354125,84
8360932,90
8613751,89
4639279,90
4434848,79
4435323,81
5975049,86
Numero de fallos: 0
