Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
4378920,88
7628637,410
11972519,97
27851264,260
4568808,116
4389437,232
4354860,84
4441936,91
7115817,143
11656364,1899
5111803,2171
10353941,2146
4600501,1995
4491106,2125
4376942,1859
4462745,2161
4361788,1259
4576581,1371
7419726,2057
4395351,1583
4561994,2096
15743630,1124
3534527,1221
43258563,2365
3453205,2267
3407154,2351
4311625,1620
6274967,2455
4494943,761
15339380,2006
25341637,2218
4641583,1851
19016953,1374
4265913,2229
4518661,90
4711294,1483
4397732,2289
4470781,2870
26088521,2205
4300925,2752
4410984,2851
4412847,2439
7971305,1483
4366580,1321
4352899,2637
4392299,2411
4427508,2047
139579596,2175
4339737,2425
4355242,2779
4308783,3277
4312773,1479
48724529,886
4256714,116
11630065,1643
4245102,3095
4325863,1224
6056464,3259
15508835,2837
4429667,3080
4375227,1831
4233483,1736
4331290,3216
11957857,815
4215555,2406
4459452,2064
15976804,3099
5242570,3143
7618747,1675
4239344,1921
4197188,2563
4268490,2153
4279295,3840
112991918,4055
15975421,2871
4314198,3403
4556669,3009
5779558,3775
27975055,1781
51697937,4050
29055954,1570
11616148,4126
4359381,3350
4429330,3420
4528748,263
5442569,3319
111685408,3260
11711250,4364
7719416,3982
7974300,3717
4825367,4027
5541954,4215
7693424,4431
31756104,4081
4482791,3724
4426666,1789
4316154,3307
35772834,2391
4266731,4391
4386422,4386
7641305,3704
16688106,3562
11638536,4099
7569787,4871
21546827,4396
4383186,3230
4333269,4028
6084111,5002
4790407,3490
4444900,2568
7462536,4785
4325234,3535
4466307,1768
4563366,2659
15697394,2941
4582300,4120
52410412,4478
7701640,3340
65163225,3646
61112311,1439
5379967,4637
4223809,2803
5283499,2760
4463944,3851
5052319,3801
4519249,1307
4362334,3816
14013081,4135
4467263,4376
4452547,4996
4456868,3531
5302422,3295
7608279,4098
4787489,3559
7773170,2912
4482820,4375
16156090,3293
17164050,4633
8394282,4604
16438892,4696
16902584,4589
8670703,4168
16918613,5120
16262973,4388
8507119,3882
16053811,4896
16153838,2388
8623775,3355
16362052,2808
16386807,3252
8785824,4743
15737444,3833
16508678,3303
8308558,2908
16171403,3715
16222850,3648
9043277,4371
16408178,3921
19068636,4056
16633898,4633
8436521,4505
15804374,4546
15990402,4072
8938428,4559
16338277,4655
16356344,5384
8664981,5454
15771425,4172
16118971,5031
8945451,4139
16962423,4877
16314534,4566
8478525,4705
16372179,4816
16075007,4985
8118898,4310
16131233,5083
16536815,4689
8212088,4675
15654910,5984
16062377,5203
8396540,5795
16086630,5637
16541356,5576
8185791,5877
15937359,5667
15872181,5354
8160669,5850
16200038,5640
16244015,6043
9343734,5920
16356038,6002
17533934,5994
8883739,6141
16228945,6241
15823194,6294
8810816,6369
16611596,6211
16379528,6402
8529038,6485
Numero de fallos: 0
