Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
47359,107
50674,94
54688,95
38080,129
37358,297
36372,115
52440,424
36685,97
44111,107
50262,99
57090,160
51055,845
48080,595
32038,131
49756,91
47131,169
27123,123
32735,149
57114,216
54525,420
50948,96
48250,94
41787,129
41305,703
49382,115
48842,130
49913,120
31312,133
48341,324
41765,389
28224,91
37594,142
46376,101
44561,382
48509,1436
47252,444
35239,96
43980,1452
31662,95
24759,479
54225,83
47549,1680
34481,629
24047,187
37470,960
45407,223
33371,1322
43041,1375
49153,836
33659,755
44216,858
34008,1088
52615,113
49114,97
49492,89
38216,1531
41645,284
40446,150
46863,175
30744,95
49339,865
34310,88
33204,101
49744,2018
37269,1436
48126,346
35159,1968
36291,157
50690,628
34119,1380
46169,1475
46101,88
51098,87
38310,100
43027,129
39631,99
53814,1191
47465,693
45904,1693
34185,571
36327,147
47289,906
34594,851
37820,967
37632,91
36936,191
49505,128
59026,1817
40750,272
47965,787
47502,85
31963,1290
39131,650
58178,190
64600,111
48798,974
51618,533
65266,276
51035,91
48782,83
36969,108
62787,117
42098,211
33845,1793
39062,939
34413,415
65055,1629
41362,478
48973,251
38981,1137
46341,126
56766,95
18679,95
44233,111
39751,1717
49114,1519
30835,2237
38014,137
43903,106
40144,1041
35485,1718
36856,1885
44605,2084
41219,1103
43528,470
38809,1918
39014,1914
28631,1672
48613,106
31394,138
41042,1267
37677,85
37429,1787
35198,1770
28981,95
41779,1647
40220,1089
32037,272
34543,643
34240,604
46087,111
41772,1859
48939,1030
31851,643
50448,818
42947,903
41026,1331
30565,1195
34055,831
36716,423
33686,105
45691,177
60864,236
40678,623
36954,97
37069,101
46468,1145
52082,1339
47396,95
35620,1319
44188,171
48297,1038
37230,887
49083,86
52283,1419
37004,87
27498,1791
47642,659
40742,106
54180,278
35284,92
49097,263
62926,419
319060444,2071
37895,83
48181,782
44683,693
48464,198
56044,1421
49985,83
35377,95
46391,2054
48975,1442
33849,118
42836,137
35086,1748
40364,1945
50757,165
51307,1397
34579,84
45511,1506
37430,189
48329,1287
53964,1557
44947,195
35097,169
49052,119
42140,219
53966,1272
34016,774
49740,269
55860,2403
37496,147
44577,2332
33436,95
47471,102
39290,103
34636,1381
43495,1364
36060,1180
34421,1963
39554,1594
56454,99
39173,2067
48213,1139
43672,1451
57111,125
46416,565
43190,1267
44921,93
48192,83
35161,96
42974,118
46280,1723
39248,367
30032,1825
34979,104
50613,93
34395,134
46898,1096
29406,1896
39943,751
41021,2182
44020,1372
120175,228
49711,232
35520,2547
36970,84
39065,95
37599,89
38990,589
48644,355
57097,279
29014,785
47538,511
46783,2455
31993,291
79738,349
43524,2104
62145,317
45373,2750
35890,1085
54946,1686
41219,796
45315,909
53782,1236
31764,81
60721,92
48797,915
45817,111
53405,1047
45382,86
70910,2304
47072,1497
49597,1543
35491,159
44621,1999
40880,1114
45090,141
31229,97
51149,126
43874,1379
56041,547
50845,2797
51444,334
33626,103
51779,753
35137,2431
38129,2658
52646,2019
40212,416
34462,97
42564,2503
30495,981
42369,2099
29393,1824
39324,108
37081,138
35309,348
38104,1128
34726,460
48967,173
44609,1232
47355,1667
33714,108
70428,1605
46841,1383
47944,2848
62521,693
34969,1472
47720,185
51917,99
43408,2095
42398,3055
44733,557
38598,2147
55657,95
29831,2181
60474,182
49828,2153
46954,2702
48812,2435
46949,955
54044,2204
65885,125
50267,1274
48199,169
38649,1991
36171,275
34631,113
41837,1589
26639,130
49689,1935
55740,1018
52501,420
48847,3037
49285,1544
62361,219
24454,2118
49087,165
54897,1525
27131,2236
38681,159
40469,1815
48777,911
33548,877
46075,1397
45608,1599
37379,109
33624,91
32674,87
32505,1383
30978,840
39553,1592
52234,87
38913,94
32749,719
43286,99
45707,903
42034,179
29577,1603
32706,1286
31825,84
50224,462
35410,815
33650,943
38945,944
35670,791
48360,618
29824,808
32151,791
48380,794
46223,120
36218,94
50309,119
44251,415
34625,342
39132,1211
33065,1216
32049,97
31040,433
36233,359
40446,1125
36286,371
31113,1364
28777,573
37958,94
38259,1075
35070,590
38757,95
29866,1161
33302,255
32482,80
32426,135
44005,219
35769,618
36879,183
30141,675
31674,363
36830,401
36401,623
34458,179
38011,483
87359,87
33728,83
46696,87
33229,82
46305,83
43901,82
50138,87
Numero de fallos: 0
