Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
931004,99
818403,188
795704,127
1068164,1215
1061596,1054
600855,663
809212,1105
956667,263
673304,95
647196,4013
814761,3489
876386,2776
760147,3983
551013,3338
633910,3991
778980,4020
581215,4139
1784963,3779
1173877,3572
524317,4276
713659,3863
910823,4367
900807,3686
554478,3399
654181,3200
1140498,1827
585036,3407
667556,3977
1042505,3310
1112373,3295
627928,2510
1077149,1965
1108326,3725
1066307,2827
706707,4069
867992,87
1041823,3503
1071802,4737
522708,1193
858617,4499
1082522,1222
1059708,2545
4111844,4840
715855,124
649602,4124
1231822,5158
1130024,6060
913455,3596
541579,5922
526570,3140
2859897,6195
929307,6259
1098292,6275
4416285,5410
964142,5601
575689,6026
601856,2915
508425,5771
923766,2287
924699,5126
534142,2461
2708679,5497
717316,6471
1084696,3817
1125528,4795
604702,4182
8677175,6353
842371,3353
728305,1367
2920309,5643
809749,1627
541466,6593
541847,4874
857078,5564
940284,5913
593489,6769
607657,6544
1050816,3160
535937,5835
515095,4450
1119398,6248
981835,6871
713943,6641
763533,5806
586003,4519
1152633,6439
945282,7313
1100029,79
928637,5843
977440,5711
1024548,5682
866103,4853
653509,3805
1094437,4365
689491,3197
709968,6234
919865,6296
2651140,6550
606340,7555
951979,6194
553885,7917
1038488,5367
982073,6103
533964,7148
562072,3191
1114997,3743
508477,6770
657676,3319
741112,2006
652297,7502
1063822,4154
739350,134
677112,7957
848882,5947
989218,6800
770275,8254
858525,8114
906356,6947
794558,7615
775983,5109
853863,8074
852433,3583
702018,7775
758147,7045
627374,7464
1026831,7206
971889,4600
851528,3334
741977,6646
3997936,6271
1075417,5155
801673,1442
949647,7174
937927,5893
958394,6605
921438,6267
11482598,6761
704196,7171
916684,6829
877609,7521
714143,6757
740485,8271
879263,7363
802551,4722
969695,7409
868859,4780
815541,6095
820803,6920
939752,7409
812503,8133
1083516,5845
992764,7154
1077875,6606
929403,6341
852375,6536
8577496,4825
4678696,6953
956729,8086
775949,8417
1072722,5682
1167200,8155
1015365,7447
877841,5479
1396568,8340
1046228,8630
953019,6835
874182,8269
1010031,4922
919160,8699
1064027,8088
963168,5754
1157099,3804
834160,8225
1052680,4669
1128612,6441
2851757,88
805353,9802
1058349,8770
911925,9075
973700,5968
788899,8984
944152,9179
1049557,9280
998747,7965
8172949,9459
3411980,8106
948601,8456
1109115,9277
649660,6440
868241,10298
4596660,9807
917905,9468
1064988,8765
805126,10586
961250,9606
773395,9584
952354,9499
1156876,8038
3995198,8930
907053,8082
780054,9470
2868534,9533
911316,4580
830654,8108
800837,8226
821743,9396
9608610,139
4002565,9750
878603,10057
889634,10915
789459,8458
978139,2668
923989,9753
8354017,10447
875570,10805
984560,9966
1001525,10769
1444017,10783
11382261,10214
1067546,9215
980149,9692
471911,11146
786847,8692
764919,8031
792204,5835
987500,9135
903650,6102
1102034,6362
1042994,8274
1026411,5532
1046046,10435
1170320,10507
1133533,9737
1002648,9315
1118528,11255
936215,10543
1672520,7387
1206917,9495
1065203,7700
857416,10827
816508,11195
1072822,9975
1120703,8741
1069143,9368
1373766,8503
1175510,11974
1004695,6648
765649,11563
937194,12011
799739,10397
786177,9479
919911,9219
1030918,9975
840921,12026
994293,9505
830427,11096
803659,12620
803554,11070
902731,10354
848669,11017
1884803,11728
1033741,12654
1351454,10795
1026505,8651
1419969,12119
1400775,12179
1037082,10738
1232581,8991
1181732,12623
1132360,10083
1396469,6117
1129713,11670
733262,11240
858503,9871
938822,11030
1069558,13002
1174738,8783
1067098,11744
1133295,11410
1354154,10232
1053998,11639
1102113,11486
1291656,7318
1022799,11563
1116604,7240
733905,10331
756095,12218
865575,11593
912244,10211
821911,11850
1149055,12139
1137746,11911
1101807,11577
1295217,12185
1043511,11415
970615,10272
979907,8815
875615,12445
823788,10971
1347796,12454
1051298,12270
1120960,11759
1093897,11957
961894,12472
1140238,11475
1073340,11583
1090235,11335
1144835,11351
1050326,10703
1054556,12412
712260,10707
850694,12123
801567,11874
1228285,12767
1087721,10423
1185757,10115
1099336,10733
1057159,10335
1101409,12155
1196486,10127
1063317,10533
1211914,10666
848946,11202
838409,11531
691084,9764
846622,10564
859591,12691
839368,8732
779803,13015
893143,13079
870346,12712
881977,11431
758072,12491
830230,11299
838542,12067
1004173,10491
895134,12463
1292825,12571
1199044,11121
1168830,11619
1200704,11011
1305471,11663
1062972,11237
1822205,12399
1697308,11671
1286226,12479
1352707,11527
860175,11259
875281,12436
726182,12276
796805,12097
580190,11299
689010,11113
759322,12118
738230,11251
781613,12359
719517,10716
762998,10877
852588,12559
789857,13235
1130933,12255
1050353,12099
1009431,12617
1115761,11084
1118080,11882
975630,11613
1215727,12299
1389572,12134
1090188,13102
1221049,12400
1038262,12045
1275227,12370
894990,11908
777972,13295
690544,13167
737602,13171
807220,12617
779854,12182
1080013,13771
1195803,13384
1141948,12871
1220194,12615
1122126,13527
1335146,12960
815663,13094
1040574,13612
1273430,13547
1210380,13723
1143896,13039
1053618,13493
1096337,13588
1070597,13771
1176980,13839
1155744,13623
1231683,13562
1235348,13752
966256,13612
1009709,13770
1154525,13867
848158,13926
Numero de fallos: 0
