Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
60040,84
58893,194
60552,1369
44253,1220
55005,90
55190,1186
56409,583
44684,193
63302,93
48148,233
55022,2823
42242,2496
70765,2957
63582,92
56067,4989
57695,4806
71212,2986
63830,4695
48068,4778
66579,2065
62405,2875
55536,5040
60345,4520
65446,4158
58218,1522
48583,3834
45917,4737
63474,5057
44196,4374
53996,4731
35498,3380
61218,4482
51130,4516
55503,4118
40528,184
57272,4706
50826,4816
59053,4806
55066,5214
61943,3990
41356,2438
44042,341
55235,10020
54667,9665
59578,12000
68800,9419
113780,9504
55141,3616
42745,9781
49110,11958
36036,11165
47975,11695
57121,1861
25321625,13079
58775,13243
45003,13514
46823,12841
51759,13360
53723,13795
63715,11639
62053,12836
64350,14057
38190,14231
63743,10918
52439,12340
47681,13335
54282,15063
52159,12236
59850,11837
38345,12819
49333,15109
44140,11313
52804,13105
56143,10745
58865,15031
54229,10267
66485,8838
64033,14010
50875,14091
48485,11881
54910,15099
55180,14192
53988,13864
65427,14532
39126,11647
58050,10735
46504,15666
41648,13909
58989,12876
55869,12493
55678,14410
38648,12450
45592,15320
48706,11766
56886,12763
49956,16112
39502,11701
57974,16288
82200,15614
88975,14943
59109,15958
59867,13046
46552,15786
55554,13049
76316,15569
45410,14693
85678,14953
53880,14933
67181,15521
55512,15169
45061,13702
55463,16735
44814,14792
84742,15777
99344,15030
82970,15650
55366,13629
55965,15303
61765,16058
41546,14723
55837,15147
41003,17356
53973,16212
45341,13486
38922,13121
38556,14214
57539,14690
46829,13698
52918,14387
53563,15772
31998,14889
58724,15078
53000,14944
47559,14891
58183,15413
59968,12202
37591,9799
63619,16746
44708,15495
51165,16339
73979,9350
64004,13048
55890,14151
46305,15909
30954,13007
36087,16723
52948,16127
61043,13680
58330,10324
56736,15123
33183,15060
57065,15158
46715,14432
52428,16034
51162,16550
48546,14328
53693,15719
67435,15822
118291,13020
246782,16756
121018,16668
94799,14894
111702,15687
210585,12995
101866,14392
102795,13147
127556,15416
227140,15940
461877,16767
126904,14324
313660,16197
237995,12834
130769,12884
193876,17051
111996,11799
185633,13411
78964,18107
95625,15815
131351,16145
118158,17867
130863,16348
96266,16766
101118,16335
106513,14874
105460,16144
115538,15446
90380,18171
127028,16038
127990,17376
120399,17908
120282,17560
100540,18777
105173,18431
89504,17235
136700,18010
100903,16408
129002,16911
92718,13566
98381,17061
188834,17192
137659,15663
182730,15599
105257,16253
128598,16700
154077,14139
126787,17715
141093,19149
109788,17217
125207,16812
115688,17175
170929,17277
117509,16842
124025,16246
102788,18130
104085,18774
147692,17044
124595,18792
97466,13680
134491,18013
96831,18599
207925,16952
159175,18324
104609,16539
94078,18721
105825,13874
133015,17538
105264,19017
141818,13519
106957,16950
152554,18547
119183,19199
100469,13502
111375,14833
130613,17251
102390,15887
111629,18944
103386,19468
103085,15712
109745,18404
108751,18380
136039,16488
104001,19587
109717,15471
109193,16688
181473,16238
102451,19437
133783,17696
94877,17387
101656,18168
110613,18335
98899,17552
153165,19025
117392,19269
102755,18908
120149,15683
99156,17673
127231,16039
146991,15196
109353,18861
106838,18052
98599,18153
187087,15464
127712,18790
169774,18364
73224,19384
95000,19013
186395,16801
103955,18191
103056,19268
118678,17366
95444,18061
113338,19125
119236,16313
100576,19815
102598,19176
188480,18239
104495,18597
119504,12860
140568,19402
527398,19062
125761,18688
89026,20481
119991,19511
194400,18949
111779,19216
207945,15777
125297,18899
103620,18103
97871,20069
96069,20255
106156,18957
95885,20427
102434,17256
141240,17455
108381,19654
124198,20883
97465,19095
129303,17034
92988,19772
99290,21314
128925,18327
99006,19935
96634,14468
107095,20137
112055,17781
103172,21260
106607,19826
119056,19870
116309,20696
108355,19240
146059,21336
102812,21100
153255,20670
94890,19802
156419,20079
119861,20950
125541,20247
126580,18850
105116,15956
107094,20907
114709,21187
135053,21099
105639,20059
118046,19512
119347,20736
109510,19746
94325,20175
124814,19714
127439,20282
97305,16632
94095,18048
106727,16931
112360,19923
130655,20392
122446,17695
109250,19601
94553,20587
97048,20510
152373,20708
195356,21039
106159,19004
152012,20648
160886,21066
104983,20407
100283,19664
99504,17948
104712,21465
109260,21567
121268,21356
110202,20521
130900,20126
109995,21904
96557,20307
113496,20689
117386,21543
104057,19518
92512,19880
133413,19614
112928,21367
130345,20064
114659,21361
143860,21411
150890,20546
100199,21090
105512,21672
108014,21274
102889,22114
106126,21208
298194,20756
107653,20407
109513,21495
97800,22592
108148,22441
114523,20767
112918,20859
101051,21354
100323,21388
116567,21908
123206,21171
105250,22158
174407,22180
123112,22296
133045,21115
132905,22225
134191,21747
102918,21655
114010,21790
112278,21816
98979,22943
114298,22175
146246,22053
132016,22766
191470,22837
113445,22550
126950,22584
114813,22686
146837,22791
131495,22604
121151,22666
138086,22704
Numero de fallos: 0
