Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
777280,1346
288052,483
171621,3127
206382,942
181182,260
173361,4595
203314,4395
204090,4167
175864,5107
199250,216
211879,1307
203358,3189
207438,4936
298795,2755
194976,2521
163480,5297
185894,4106
218181,787
263233,5087
168022,6023
205401,860
197418,7063
193863,5519
198221,5789
188459,6279
170728,1572
152669,5199
193325,7893
143821,3078
154078,7541
205134,94
179964,9194
165164,7852
134978,9768
266911,989
148046,4018
187245,11781
155257,8178
208213,9057
196149,9917
167056,9449
158769,6949
190212,10411
135402,8547
184112,10722
201242,8580
175285,12172
158044,2910
157145,9948
177425,10434
202290,6840
160853,13386
140394,7076
173346,7944
80967,10916
77452,13685
157409,14040
116636,7878
120041,13176
127829,13950
128653,12316
91420,13750
68473,7294
106359,9478
114940,12562
79621,10985
122923,10712
84577,14790
123621,11484
112832,13676
93642,15102
125184,10335
89458,8642
123308,14006
133482,11804
122678,11155
78407,15053
100152,10254
86291,11811
89687,14969
86175,12643
104908,14797
132672,13136
110754,14701
80056,13743
91558,11564
91393,14647
107265,13512
83735,12072
109337,12557
100812,15676
99673,12718
93123,14051
74477,13092
82071,16086
82727,16347
122949,15223
97820,7791
91400,15096
102864,12648
92040,13979
104341,14014
81654,15296
157596,15372
96827,12563
87235,6447
120172,16001
120666,13147
69963,10664
121253,15231
72748,14029
101766,15434
140951,12391
102451,10581
205491,12252
89372,15539
93392,14411
102563,14783
99382,13954
102242,9643
96597,14678
118469,11729
136220,16184
104004,16208
74557,16635
76649,13864
96102,15772
85481,16025
54864,14754
77745,14605
108340,17256
111406,14936
115243,16519
88611,14298
103198,14744
106588,13019
85284,15655
78879,17099
99297,5074
57087,16367
82854,14007
136692,4978
158340,17229
90945,15061
64990,17522
135006,16266
81606,17063
80248,14905
78823,18222
93020,16046
83121,16499
104481,15252
130094,16309
82821,14195
101633,15767
225449,17791
177137,17043
169519,17917
170983,16819
223675,15276
176980,16378
245897,14940
180495,14207
187484,17087
170061,16425
173077,15309
200412,12307
190452,17280
172965,5712
516363,15369
258967,17827
190962,17025
163276,15571
224574,17129
164398,17230
190654,17815
183074,17372
167090,11863
185486,16532
221520,16633
205624,15446
192977,6600
179542,18682
114744,18634
242438,17194
148972,18230
210221,18068
175727,17356
177355,16477
310790,17264
172576,12535
235790,15456
257356,15465
170204,19483
182290,16886
179272,15990
154398,18106
194057,17747
173689,17009
231055,16358
197711,18664
165954,17224
194691,17496
203161,19111
165316,16055
166920,13852
194156,17014
178798,18400
163222,17847
204647,17124
195904,10455
168898,18661
260236,17988
293196,18505
211357,16138
205680,18639
171360,15398
181451,19170
170679,17314
186015,18246
220911,12599
239131,17798
165296,19148
201280,11704
217687,10591
215221,19559
174799,18891
203632,17476
175751,19471
203391,16506
194769,14367
181695,15670
179125,16943
169477,16944
201130,18490
193452,17804
201803,19179
186037,19427
191807,16755
196849,20108
202048,18463
152625,16599
188920,16224
503439,19799
190368,19458
212138,18899
197441,18991
205777,19836
623755,19174
230164,19003
169333,14395
213622,19879
836411,19776
162894,17267
162390,20132
187380,20224
324712,18452
201717,18541
242765,20094
173765,18316
155734,19535
236137,17076
192643,18657
174912,19483
168591,18500
191039,19262
178611,19378
177972,16644
188998,20144
175858,18925
165469,18342
156386,19539
151895,18333
144839,17389
160154,16919
178033,20002
199964,18889
181146,19402
236194,19183
296868,18142
177044,13775
161266,19572
165527,18302
180290,18999
158591,18396
216799,17431
189847,19891
163172,19484
150626,19200
168000,19071
186111,19030
193255,19103
192650,19771
155427,17490
157812,19395
165062,15635
171197,18091
175707,16072
190401,16481
165821,18502
194495,16340
176068,17285
152433,20640
173896,19919
174340,19167
193732,19192
162320,20028
166599,20825
155992,19719
155961,19811
242218,17044
156753,20680
171691,19454
184060,20636
153793,20087
149182,21224
157384,17050
203574,18216
164531,20072
166533,18104
183986,18663
210561,19939
153068,18807
216599,20895
185115,20861
182072,21091
178055,19729
156242,20036
162162,20185
189963,19782
209191,19883
234129,19527
163442,17475
163385,19861
168898,20015
154342,17432
156332,20479
194424,19795
190157,19648
179663,20862
147816,20318
201102,21167
180027,18241
182743,20255
198790,19733
152834,21552
172787,19418
141388,21118
193194,20565
176582,19790
174932,21591
472882,21667
179519,21418
162159,19502
166813,21063
167202,20961
168547,20527
189883,20355
215238,20539
138334,19979
400390,21202
180862,20713
151574,20096
190936,20832
173023,20491
172988,20947
181056,20063
235372,21344
157314,22018
148551,21166
144752,21782
159663,21348
338167,21368
185055,21259
161247,21473
149844,21708
146613,21922
178481,22463
196135,21710
148437,22357
139480,21452
121445,21930
152279,22805
161214,22579
167200,22151
164003,21976
143255,22311
184938,22064
183119,22468
173790,22787
176125,22650
129957,22413
132748,22846
240735,22695
178387,22691
136934,22657
140353,22714
167779,22994
149757,22926
135925,22966
Numero de fallos: 0
