Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
45005,86
44711,123
66140,190
56577,104
66457,90
42846,1486
57394,1986
51528,1267
53094,86
50968,963
90484,1917
59402,1985
45435,3427
47758,2317
54961,3191
40374,696
52421,3199
54542,1911
38873,2186
54031,3153
53877,3492
53430,3645
52418,4124
41956,4123
39358,2856
54721,2424
53239,3766
56171,3623
52886,4450
34957,1859
52359,2717
47020,3621
55991,2430
59492,2502
37843,1888
49475,2721
34457,123
44538,6412
54428,3907
37195,2174
67103,5229
48482,6184
53740,1807
40215,6589
46916,4947
54677,3646
52596,6499
60526,3623
50633,2930
57780,4907
55249,5556
48453,3286
60879,2656
51966,6346
32747,5684
39201,6134
53543,6099
55833,4790
41033,6242
55388,6768
55720,5604
49492,4462
56825,4464
47941,6988
34432,5753
48072,6707
38955,4829
43747,7690
52454,3667
49225,5984
51868,7413
52135,6402
50448,6790
67680,7864
58578,6966
56767,8102
46047,8010
52391,2261
35809,9043
40494,8780
57209,6957
49901,7257
60874,6382
57301,8176
56342,4427
58788,8384
45735,8584
34086,8490
58563,9515
53172,5812
38877,8743
46646,6900
37376,9150
38297,7302
54059,6616
49063,284
49974,9763
39375,5098
55068,9938
54550,7055
42283,7845
53466,10779
44204,9496
49907,9374
34886,10115
38124,7080
50412,10162
41164,10762
42633,4096
38651,8530
61708,10377
64273,8905
47986,6891
71931,9474
51746,10229
52912,8885
45783,4192
31688,8165
44734,10723
39767,10318
51127,11309
50749,6951
49190,8147
42626,10548
50842,9589
49135,12476
54015,10404
60242,12049
38174,10774
41592,8290
50332,11195
48456,8334
42215,9807
44442,10585
31566,7620
40177,10038
38396,12762
61026,13676
47688,12634
52418,12146
51578,11980
42304,12384
39929,6160
50193,11815
32663,13459
43757,13870
57678,11978
49686,13693
46585,6954
283699904,13535
43728,14479
55183,7089
43775,6291
47607,9950
58991,10330
37667,14344
41076,13538
47802,10744
40784,12714
52552,12743
45086,10810
50176,10226
58148,14359
52350,14639
52343,14722
44412,13617
59381,11823
14686,13776
41728,14140
42752,15859
43903,11377
47198,13612
36768,14750
43484,12613
37600,15614
37549,3495
40432,14894
47814,11723
39532,13650
38969,14810
35811,15586
42110,15463
31304,12157
58183,13428
48775,12370
34034,7616
38639,13118
36367,15052
42208,9999
86304,13931
83049,12858
119483,14896
121368,15739
66006,13631
105888,14287
89411,15277
82104,14735
121965,13757
99674,13611
104208,9400
116918,14860
87960,11192
85505,13933
97640,13869
85421,13972
97586,9915
93823,14346
102458,12979
92108,13685
93734,11776
84993,14066
122707,15327
313710,14536
112099,15485
92781,15577
90269,12879
94392,11005
86270,11480
85990,14804
94946,14632
103951,14779
105418,13359
86356,8299
79146,14111
84451,15776
116780,13500
112430,13179
103941,11924
109975,15475
112414,12988
95748,15287
138941,15394
45980,15408
88615,16427
110255,14792
89076,15716
102674,9660
81452,15255
82460,11442
118050,14255
106777,15667
106316,12895
93580,14180
253421,13499
57989,16500
54912,15431
58963,14514
41497,15457
47594,13931
49696,16462
96857,14891
86521,14528
93383,14547
109661,13819
125935,12880
130597,13951
112370,16943
113707,15509
106961,14272
86393,10715
98809,15104
94747,13994
84893,15294
82762,16248
135279,15514
182546,15140
245484,15098
86895,15087
109357,15283
117603,17198
80930,14547
105121,14467
89638,15516
107647,16423
86738,14170
85410,16163
107823,14404
135908,16535
107336,11351
99146,15964
94306,16003
117058,14856
114205,15404
113483,15429
90911,15838
87480,12538
97236,12852
88950,15808
114542,14627
92407,11040
112718,16691
125193,15756
106930,16368
97787,17268
102167,16444
179566,13959
88709,10464
138066,13656
98885,14011
107767,16492
89865,14798
127859,12728
84576,16764
94411,12348
88522,10970
119557,14963
118742,16429
105932,14514
91725,17555
108768,15346
123747,16267
139714,14860
90028,15887
88852,13974
86912,15447
161357,16164
108869,15335
109353,17544
87516,16436
84132,13797
121167,15175
134963,15367
97576,13098
135016,15790
286300,16439
93584,15908
96366,14969
89246,16850
86624,16763
83841,17159
158672,17131
105258,16726
88860,16853
96400,15803
98539,15123
131541,17594
111919,17211
86447,14805
173983,16787
88449,15911
98311,16999
103273,17091
90646,16658
107286,16137
117566,16800
96087,16593
104529,15115
93256,16102
117406,16368
102107,14863
115270,15781
89170,17693
80196,15662
112190,16737
106768,17980
101315,17432
87072,16500
111345,16576
106012,16218
100042,17977
124231,18773
86029,16560
95706,16796
81158,16112
89474,17067
90173,17998
94913,17491
87991,17851
91859,18296
90567,18389
111719,17204
92457,18904
87951,17319
83399,17624
84523,18166
102377,17722
89066,17741
122955,17691
89475,17421
86413,17528
84065,17766
90703,18049
95147,18616
94195,18011
86023,18522
86938,18709
88952,18340
94886,18651
90065,18393
87937,19097
99507,19079
86984,18692
118852,18979
86891,18984
204601,18963
93894,19029
96988,19484
83383,19343
83224,19314
111871,19509
Numero de fallos: 0
