Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
80666,215
40067,675
31984,193
49396,1540
47494,1124
46469,911
39610,1303
51216,119
67482,120
34053,2639
50562,2460
64299,232
49232,3846
44934,3604
56168,3196
46682,4040
47896,2927
52657,3258
36740,4334
53383,3818
49131,5056
54680,4368
50809,4244
42299,1358
34384,3759
43443,3937
42846,3915
52895,4027
49942,3607
49895,2525
56905,4001
40121,1027
40989,3762
39009,4527
53115,4460
48633,4619
53480,3259
44649,3139
42367,4328
38647,4116
32710,1380
48354,2332
58282,4401
53522,4023
44752,4767
51431,4875
51964,4465
43776,5052
53138,4527
36853,3835
50942,2252
40652,4943
47288,2819
38407,4679
49079,4679
49265,3859
41064,3123
48090,5223
33878,5588
43616,2427
48220,4346
50059,3715
39017,2433
54674,5147
67550,3094
54978,2572
55701,4771
45734,2988
44450,4670
30746,3158
40718,3475
34956,3910
50552,4851
48138,4775
40160,5115
53686,4207
51666,4960
42652,3679
37182,3389
45811,4867
54174,4903
79845,5530
58445,5727
52755,5911
48252,5505
51019,6099
42446,5415
75089,4272
51026,4995
38559,6091
45046,2524
45879,5182
44805,5783
82668,5030
30518,5866
39384,6231
46951,3794
58892,5791
51931,4626
51425,5626
52853,6279
52604,5356
50593,5428
33215,3507
50609,6587
49478,4564
44259,5870
132014,6165
44917,5869
34891,5561
38571,5009
66305,3747
53176,5716
64860,5473
52373,6761
60875,5085
46775,5912
63283,6569
78918,5325
55568,6417
117148,6323
135915,5741
86123,3649
102657,5732
93717,6222
87733,4776
115939,5739
93808,6689
90446,6613
107556,5876
124177,6948
140412,6922
90036,6495
127630,6864
96376,6483
112337,7254
92732,4644
112354,2763
92895,7217
92664,7075
93660,6248
91883,5268
109648,6908
102421,6995
112240,6444
90182,7028
91392,7408
88796,7039
102347,7597
90249,7355
107906,7084
93118,7159
194137,6296
208847,7936
122303,7976
91809,6242
161628,4901
99821,7032
98065,5832
117185,7792
119731,7500
117198,5517
102327,7418
89014,7753
116961,6983
161196,5838
85652,6289
76784,7068
92544,6652
100503,6138
90255,7901
92240,6887
93269,6545
96083,6630
109851,7687
96871,7484
96417,7943
128170,7483
144355,7792
125067,7042
103708,7428
92337,7047
104499,7433
117806,7103
97269,7340
111058,7244
139489,7412
93727,7918
103320,7701
93657,7650
89701,7904
107803,8032
85729,8070
161334,8174
105340,8274
109757,8018
167281,8137
105421,8356
105267,8344
96059,8131
Numero de fallos: 0
