Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
55694,95
53009,621
47566,399
51373,85
32295,104
48859,1249
38530,350
51442,2683
44103,2469
38609,2427
47036,1903
51201,1905
55181,94
57991,2687
46193,95
41179,3357
53864,2260
55032,1660
52344,3222
82281,3726
43961,3310
48995,1798
49135,3351
46650,4394
57188,4178
32131,4567
33858,1663
38084,3963
39689,4503
64633,3247
45377,4311
39902,2594
46489,3995
46193,3176
38969,2444
47700,4216
47565,4330
62748,3309
38075,3271
44824,2707
32683,3312
95490,4908
49179,4342
38272,3546
73119,3665
51033,4665
40050,4344
55366,2999
31088,4001
55807,4351
52096,3867
32801,4841
45269,4404
55806,4582
47606,4114
35083,5180
34448,4611
49332,1943
46175,4739
45627,4058
52944,4512
53661,3802
51036,3958
53345,5053
46413,5072
74891,3860
34252,5431
41704,5075
39739,4903
42813,5137
38419,4760
46766,4336
40577,1905
46634,3639
52932,4859
51234,4907
40695,4919
38877,4601
48217,4511
49967,2761
47384,5379
56541,3328
43238,4274
57401,3540
59174,4323
44757,5626
59509,5843
36797,5963
41079,5230
41865,3111
40785,5238
54653,5587
44850,4745
56331446,5032
48597,5335
44283,5443
38576,1190
36287,4296
39395,3037
42363,5544
49934,4467
51893,5964
40599,5830
45578,5492
46987,5730
55062,5762
47328,4717
49983,5999
39522,3174
42227,6167
34406,5989
37850,6116
33849,6331
41970,6442
60266,6112
43934,6392
33794,5251
39752,6066
55099,5455
88022,3947
87038,5915
111085,5017
98766,5171
108960,5193
92201,5951
111015,5540
120189,5397
124459,5111
114726,5264
147522,6332
109557,6100
85843,4844
114392,6013
134880,6123
96319,6112
135331,6456
100526,4570
142002,6833
87306,5569
86097,5317
98191,6640
105384,5839
117957,5628
113890,4920
95381,5953
109253,5825
108115,5369
84480,6588
83750,6579
85705,4248
172105,5997
217631,5446
99534,6409
113664,5589
104124,5370
92705,4388
184851,6676
97666,6068
110112,5640
121047,5412
118448,6848
86834,5079
155848,5776
102513,6128
89869,4900
99560,6669
116613,6305
125721,6085
89374,6255
103997,6296
136260,7598
89962,5355
124986,6446
106299,6172
698799,6025
88207,6203
118838,7579
108805,6532
83838,7104
114488,6624
90921,6509
87182,6851
103409,6514
100620,6696
92271,6972
106634,6824
110897,6841
237741,6781
100289,7285
80937,7445
107933,7307
82208,7130
102848,7403
95134,7516
117753,7491
91642,7760
81459,7557
92896,7667
100891,7454
105949,7804
Numero de fallos: 0
