Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
78315,86
86895,89
49265,91
48458,913
35422,1005
34880,125
43944,1343
42304,1593
42770,1795
39294,1582
37453,1805
47191,1515
50598,1933
46088,2299
42401,2006
31619,1759
37366,1855
48355,2081
47239,1324
43370,2567
44864,3064
45226,2539
43639,1630
37674,649
47133,2135
37702,1310
30951,954
44510,801
51327,1955
42575,1696
36214,1303
39723,1870
41325,2247
32316,2569
34285,2134
42350,1971
39179,2115
49012,2792
41150,2231
46382,2420
58625,2490
41225,2291
38466,2735
46139,611
28973,2904
39667,3054
52737,2347
43702,755
43140,2088
59505,3212
46628,3028
43383,3032
44060,2075
41981,2687
32017,2109
42853,3291
45772,2683
55189,3457
50754,3169
42266,1060
40554,2493
46677,3001
42747,1805
47295,2223
44085,272
28557,4011
42132,3635
31085,3472
46193,3213
28815,3956
47850,3131
30285,4131
44982,2391
69312,3890
28388,3808
47496,2723
41875,3866
38507,2833
47140,3932
33845,3567
56220,3405
35992,4375
34638,3920
49520,1355
75748,3875
47627,879
42364,2999
37413,3455
29683,1905
33363,3742
36954,4419
29201,3463
39073,3534
35061,4341
29956,4247
41033,3476
36800,3659
30065,3733
46591,4214
41705,3153
42002,2180
51051,3851
52656,4295
43708,3894
53167,3925
50626,3843
43456,4104
41824,4135
45999,4365
47722,3883
41800,4728
41138,4632
46667,3694
32003,4781
32225,4315
78138,1354
54974,3888
38340,3251
49301,4895
46608,4672
57899,3780
42740,3255
31186,3755
39917,3943
27724,4260
55386,4225
47288,3478
51399,3283
33870,3704
28875,3077
50278,4896
38456,2475
38199,5045
45626,3194
49145,472
43753,4504
53586,4487
50470,4569
76239,1979
103290,3249
98839,4576
103266,4080
99180,5040
115738,4917
48231,3325
58311,4765
53948,4817
38174,3702
53943,4757
47278,4340
97506,4341
91930,4023
135697,3907
91208,4497
100824,5223
99638,3201
112040,4652
99621,3879
122250,5403
120616,5222
139744,3946
91108,4992
126253,3424
85869,4383
89237,3134
130228,4343
119915,3820
117178,4856
82023,4944
81495,4020
81793,4111
106399,4476
133837,4291
99207,4577
124268,5218
121311,5581
122969,4531
103245,5208
78208,5548
99290,4508
88689,4892
131775,5797
129106,5344
113611,5471
86571,4919
87497,5459
98421,6028
118428,5198
91164,5643
116587,5883
95722,5800
84178,5689
100610,5809
92444,5909
108912,6051
84559,5895
109907,6164
107950,5972
104309,6222
120188,6032
Numero de fallos: 0
