Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
103847,100
48314,208
35200,107
41674,2024
38333,2801
33181,1573
46641,3201
48543,2998
39984,2757
45874,4076
42060,2887
78584,2304
49035,2368
50777,3511
36387,2474
48723,2295
49262,3709
39972,3953
46212,2959
60015,2329
43333,3372
46848,3266
34870,1691
48837,4002
49375,3550
48355,2734
48431,91
33676,3507
46185,2734
47084,4315
35518,4476
32081,2031
22235,3946
40680,3823
49974,4104
47929,2293
51082,3829
58110,4399
53231,3581
31521,5116
55757,4375
48741,4767
48550,2571
38507,4427
43877,5023
42793,4945
32526,2913
45952,4753
37857,4206
52697,4585
68839,4113
49479,3867
35596,3901
55193,4302
43498,5049
55837,2943
51529,4764
38343,5339
50116,3111
82936,5087
40164,4197
43021,5867
47783,6117
43386,4886
59076,5499
58444,3808
48546,5495
67091,6277
51604,3895
47936,5519
46273,6150
50632,5455
58322,4917
50389,5823
46481,5911
49029,5692
42989,4871
47606,5195
53196,5454
32703,5270
48813,6180
44849,5744
50185,6306
38218,5923
44891,6191
36828,6103
48350,4172
30793,4877
31088,3207
55839,6069
45140,6561
49530,6226
46710,6347
47723,6678
48445,4985
34671,6462
39146,5587
53703,1711
45878,5841
50497,6008
47666,5399
39467,6559
46295,1183
40057,6195
36049,5391
35872,6184
55719,5828
64604,6697
50875,6189
101536,6100
52943,6793
45043,6516
40738,5134
110793,4641
87853,3596
87693,5568
79943,6876
99112,6371
123824,6584
87072,7148
96594,5856
111502,3571
115397,6599
97797,5183
83180,6068
118772,6160
119270,7215
141174,6529
105535,6428
129209,6434
93190,4132
95351,6456
89638,7213
294632,6169
85225,6538
95425,7364
99073,6699
117416,7239
90640,7036
92214,5164
100881,7060
91897,7777
296427,5924
89267,6358
90724,7179
115862,7975
117279,6357
122280,6631
260848,6302
131879,6828
98194,6784
102087,5768
95294,6546
116390,6966
173990,6022
94506,7816
94569,5937
119921,6400
91359,6387
83907,6444
109179,6138
101990,7246
102604,7040
99581,6816
94322,6996
106112,7105
117823,7885
86387,7500
128595,7140
98539,6211
87599,7820
91295,6807
115057,7636
111125,7044
96404,7898
102588,7273
84406,7035
113930,7677
84659,7473
115130,7805
102491,7487
124723,7066
99484,7660
95628,7093
96594,8001
165668,7912
122561,7563
95428,7689
90780,7681
91034,7719
95484,7976
157623,8191
107716,8228
88439,8228
88660,8363
87049,8267
98996,8338
100112,8430
94446,8241
122022,8541
Numero de fallos: 0
