Tasks: 200
Gap: 40
Threads: 2
Verificacion ns,Consulta ms
797724,85
964062,96
2842112,122
1179547,173
523728,1015
615245,110
932535,757
696994,121
1061142,545
1110253,899
596518,121
481337,142
531700,657
470797,1114
539703,1244
419888,1291
575828,700
667302,726
563819,851
514283,757
586216,345
706188,94
882826,93
1435354,1225
1145082,84
507819,734
786174,1493
616867,1886
570851,1319
523455,1216
941402,765
875570,112
809526,114
864693,330
848889,993
669785,105
785880,1326
522632,998
729289,1628
537460,1309
531898,1354
874495,1246
812238,92
844189,173
794014,1432
854285,1293
862707,1358
848904,563
504066,92
509243,803
614170,212
642895,143
551492,1220
850264,984
519757,293
626279,1269
653065,99
939676,1803
831092,1364
926102,1597
555566,942
877120,183
579558,1147
621885,1380
900840,757
572861,407
760574,348
3997320,103
653269,1729
565371,1162
569790,1410
969262,120
954537,1994
974115,90
827671,849
939050,1219
594093,1245
517767,1799
556850,1684
492443,2204
635149,732
550603,2196
735257,1083
8441253,662
824623,1337
772725,1387
551007,1381
864066,790
989198,1135
590200,510
679001,786
626076,95
684301,1392
925555,1143
790708,1244
959376,1079
832765,1280
548591,1354
560498,128
524363,1184
1721256,136
522379,920
547630,1253
916328,954
920443,101
676367,2207
673463,2086
554325,101
761576,2253
540808,2482
796494,1474
517517,2016
541445,1250
805239,433
503126,958
1046839,170
694801,1210
800889,1280
613307,1518
601414,1678
843485,1327
1345514,2326
550513,1715
1084452,1528
949796,315
1438568,1593
1243901,1224
1148430,833
883766,610
1104521,1662
961330,2025
531298,1590
580605,1567
678159,1219
847183,1387
759190,88
801486,1178
945438,2379
1000360,869
935308,1721
953951,512
885113,1505
581067,2140
756434,1449
983021,1130
1155308,1968
778279,768
905922,1729
910243,2186
884450,1802
959631,401
618534,1734
605602,1998
857679,973
725948,915
618881,2316
911880,102
532721,1982
847217,1247
545553,1312
879586,1845
532008,1852
929842,1102
534197,2184
595659,109
889513,1610
1501872,1385
613826,1819
949774,1843
641600,1571
847202,1070
524171,802
836954,1069
494375,497
843899,1151
620346,370
1138331,1004
566027,1166
843758,1311
523393,741
833172,1685
567122,1253
698571,1078
525787,1061
822747,1418
690387,940
915839,1261
652479,850
863458,1721
595420,858
969510,1147
971274,946
823628,842
921719,821
918454,1053
894693,968
1034029,764
988570,926
800217,870
1051133,815
Numero de fallos: 0
