Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
57705,85
44126,107
52277,83
54175,87
36960,87
47861,124
44508,85
42663,91
56372,89
26151,86
35000,83
59179,98
46753,83
30811,81
28229,84
34815,95
29804,84
34212,83
36023,92
29149,85
29954,89
52583,94
48084,94
46262,84
54911,85
43020,84
49033,84
36059,89
40595,81
60219,84
37535,84
45876,83
58598,83
41332,83
41186,83
50166,84
31792,83
38321,82
45652,96
33796,87
31561,88
31029,85
42340,83
51447,82
47911,85
39568,85
53965,82
40032,83
29003,85
42965,82
39526,88
31471,83
62577,83
43357,83
56017,82
35525,83
32554,82
55855,83
50397,81
39623,80
42653,83
43890,83
47325,84
50038,84
42177,84
35874,83
59415,83
36666,85
46366,82
53353,88
35764,81
36552,83
54870,96
46331,84
43349,81
45374,83
48382,90
30722,81
36534,84
50064,81
Numero de fallos: 0
