Tasks: 80
Gap: 100
Threads: 1
Verificacion ns,Consulta ms
83283,93
96416,127
106124,87
67599,98
38850,92
37331,83
40590,422
36259,420
49043,261
53392,329
53385,587
36020,411
41644,527
47162,348
33035,401
37106,393
47732,492
48461,563
44418,396
55214,437
50060,464
46458,439
67977,517
43317,432
40093,541
42701,366
46467,412
50318,325
48133,257
31735,315
40684,318
43234,362
37376,342
54807,396
54031,237
43781,308
38591,298
32241,284
44257,215
34643,213
60634,266
46403,219
55692,82
75100,90
56414,272
50223,84
48462,146
47713,95
49416,186
39741,195
47592,292
37891,87
38401,293
46937,400
32178,299
50048,129
47784,264
48314,231
43472,289
38424,163
51295,136
39874,82
67716,132
47177,210
59727,82
59179,234
47976,83
48694,250
39201,271
44961,142
56387,196
35034,85
51789,310
53235,220
43191,334
43617,253
34599,124
38606,330
45530,237
44293,229
Numero de fallos: 0
