Tasks: 400
Gap: 20
Threads: 2
Verificacion ns,Consulta ms
669939,101
4000789,109
1013963,394
875320,92
863265,1213
495777,1432
937658,124
3541439,1935
756295,2334
600297,1014
1179774,1717
987194,495
804966,2146
893879,2805
828619,89
637033,2352
528456,86
447465,2623
932202,3490
936777,3382
1000333,1269
847047,3646
838033,1132
923232,3062
947632,2494
1386157,1983
600939,3059
889548,2763
587175,593
728956,2831
4002583,209
814601,1770
822022,1509
964052,3243
733616,1428
532106,1475
505819,2708
570122,3315
1061406,2671
1051885,2189
871510,940
876405,2465
906303,1968
893016,2334
902152,1531
571450,2067
652356,133
536876,3125
8039857,2570
3985587,2156
539263,1682
741207,1527
957072,2223
1115424,3114
606374,2046
970964,1358
932932,1259
497405,2631
586388,1076
812835,1609
899065,349
581406,1411
923964,2261
534589,1431
842513,1482
522091,342
707425,1654
610847,2319
703360,2015
535384,2189
645134,1073
689493,119
620166,1991
659319,1545
1195546,96
592624,2718
3369087,482
978661,1107
910933,2319
926318,2338
861250,990
894759,1987
788354,2431
579089,1627
619676,2861
923503,2083
784286,274
1310860,1912
841436,1419
805964,95
857408,1879
945872,2814
856935,2381
24487789,113
492650,3230
500717,3649
515062,1683
822124,908
768734,4222
1041285,2717
495956,2706
572514,399
564045,3690
4002086,2514
599442,2918
619235,2389
564727,3146
645889,2118
522923,1932
605795,2696
581780,3304
10913844,1623
4421254,2883
957743,2097
611486,882
3422762,1206
1003599,122
919003,3288
837947,2662
822144,3403
891399,4622
945409,2335
878603,3479
1106657,3779
847007,3047
9989577,4152
504749,78
547345,4084
594125,4079
562186,3465
591659,3598
684093,3247
687043,3797
2786512,1829
838606,2176
787233,2831
1101792,1957
560708,3154
609013,1838
776372,1933
898623,3742
848181,3117
938841,3832
551092,2278
3336881,2063
896967,2222
1035665,3524
799491,84
1029646,3936
858285,3422
883283,365
971736,834
600468,3845
888395,3663
895487,2689
833377,1472
917193,4506
1130737,5094
780925,3638
804310,3363
794306,1172
4002132,126
874910,1046
864682,5433
1045635,832
12932049,5329
927559,1314
847123,5622
1123816,89
7991333,98
904183,4255
7212243,4021
707446,4930
596041,3830
663774,5055
769680,117
751837,2298
1048017,1975
592564,6706
779821,4561
887677,98
816589,5947
606545,6490
469534,6089
507746,4687
566821,3450
573095,4987
843287,4797
785913,4334
854874,5778
543432,2576
1349287,3051
547159,4542
565299,6102
672811,2373
1186367,5016
619288,5719
688538,4612
470869,3882
602968,2004
531587,5977
621093,2787
934334,5223
624387,5580
896474,2246
943996,3063
594855,1285
961454,1343
739595,5081
882711,5603
745320,3413
8001737,1171
774924,2443
823785,5754
535710,4656
1172683,5246
552215,4135
790969,5584
574782,3669
847560,3436
595065,2298
797197,4780
983046,2573
515783,3177
552431,4283
997036,4205
916024,4096
653032,4034
736599,2728
605611,3852
844728,4583
843497,2788
885826,4315
1144697,4249
1739909,3970
1081655,4686
773190,4250
851764,3788
849654,3628
989759,2458
727753,706
869043,3470
882022,2852
1075924,3457
961978,4461
910482,2126
620492,118
649925,4568
514107,5598
1687497,3425
821361,5068
971620,4983
868336,5183
925852,82
520554,5106
879118,2958
565135,5689
6157072,1333
652494,5919
858439,5504
8304592,5247
4007052,5492
894593,4358
546415,6324
590404,6574
830929,5986
548219,1075
474718,3826
542355,6111
1078402,5932
626866,6454
7240983,6549
1242445,4374
2286693,4119
932550,3383
732760,6425
853149,5442
945632,2935
784205,3820
752968,2802
744795,5193
731821,4182
3795224,4280
603549,2252
563455,4677
646809,4636
697905,4912
593297,5051
544381,5617
853938,3862
838909,4026
913470,5283
725871,4291
848912,5297
985177,4158
3967820,5058
818896,4786
3155757,5466
1065498,2036
983785,4938
1563554,5300
1163629,5350
1429639,5051
901300,4837
4003895,3865
813286,4619
751342,4650
1099914,3307
1535241,4739
1458988,4334
1143959,5744
919858,3495
1300990,2219
1594248,4292
1224524,4746
1354772,4166
1162791,2283
1113552,3371
1462213,2859
1513956,2974
1178535,4588
1950321,4162
1620800,5211
1375938,4153
1081319,2863
1360330,3309
1159988,4608
1473741,2438
1156725,2319
1233365,2028
868794,1571
1096982,4448
946941,2917
1074387,1308
881272,3936
968592,4620
773318,4961
1111131,3933
912267,4347
694396,3508
624608,1705
602155,3730
518358,5126
764298,3269
1059950,3881
1146437,4154
911786,2696
1042592,2098
1032395,4014
951906,4094
776683,3401
923586,1578
773148,4202
969677,4125
781206,3353
897743,3991
845810,1767
700453,3159
636244,3590
809198,3269
771131,2887
787144,3143
861450,3954
868265,2776
870414,2635
988829,4038
817742,3048
862822,3262
843569,3998
1051991,3924
999602,3602
991133,2442
717324,3608
988314,2785
916296,3102
1098208,2995
796316,2995
1134880,3027
860069,3022
972353,4035
796516,3110
1077226,3160
799687,2724
1224785,3971
1076896,3454
946614,3215
813381,3265
967495,3725
812302,2839
930212,2901
545618,3510
658903,3660
582858,3255
808015,3215
665068,3420
737936,3035
648770,3060
733012,3182
631433,3367
753589,3180
Numero de fallos: 0
