Tasks: 400
Gap: 20
Threads: 2
Verificacion ns,Consulta ms
645917,94
1110839,98
717911,154
5112024,1100
942110,1280
969749,102
578002,835
3993925,117
1035926,1154
967588,323
619774,1235
589387,1359
678905,231
957512,616
562043,84
1228360,157
697629,106
688853,2028
1200085,1759
830381,1006
998619,524
892254,2193
3961885,149
850076,127
968760,2134
567637,107
1250637,2257
1247629,187
1056358,1100
1130546,4535
925669,3388
633071,4371
559145,3295
781122,4614
1003344,3495
609455,3447
661866,3462
521572,3270
627476,4254
872130,2264
759411,5153
992254,4366
596185,1879
652884,3166
764886,4762
913722,3118
849468,5319
984783,5053
919300,2315
510103,101
685919,2173
565106,2165
662299,2304
519459,4666
524872,5442
687232,3387
1387690,4486
823657,5461
4011129,4454
526421,4478
585902,4766
1165881,3292
432296,4723
728986,2285
942348,3684
1206253,3324
849243,3575
805552,1449
4012527,4118
2375398,3172
697609,2265
885384,1514
696588,1698
6206013,3698
679782,4613
575816,2276
635917,4592
910087,90
900478,5040
931825,4658
870257,3150
998674,3292
4006003,4083
799014,5478
906460,3022
1092341,2743
969937,161
806293,5781
8422867,5332
765897,5138
676189,1360
856699,3564
721238,4530
707239,4341
718672,5584
3996786,2777
947324,5865
897829,3346
4000266,3454
638297,5771
553967,5730
647355,2922
943984,4373
583986,229
3997995,5739
644879,2194
603416,6173
812927,5425
845819,4613
757604,103
594339,4892
678202,4560
606454,4210
1111209,4234
983689,3406
474972,3911
765157,3644
890592,3496
2317973,4453
615381,2034
602102,5658
797038,4112
1313225,5197
623488,4441
543384,2391
647783,5515
625540,3018
631229,5002
567331,3257
615260,4893
642514,1585
598043,3288
588418,2512
648731,4154
748675,4241
843577,4444
847320,3370
1608549,332
602427,4010
523052,4669
993959,4215
575664,6094
665762,2628
575788,2561
689896,104
628993,3653
525336,5702
636614,4369
593067,4895
963674,5602
957385,2230
948232,2699
749542,5395
815390,4276
973963,4402
1035587,5747
1662427,3677
910626,4122
866845,1831
1238199,3963
975331,2390
1087815,3027
1107964,3062
897143,4941
947151,5050
863444,2755
1122618,234
883310,81
572081,4716
1045290,3710
921975,3955
3991753,3254
674674,4168
849419,1234
592952,1686
497875,4421
612256,2702
8023948,2506
567889,2857
870682,3633
646376,3240
693524,1773
878660,3049
3991167,2179
932496,164
915680,3397
937559,3791
760741,2947
1019523,3433
539116,4561
598366,2685
873443,3129
885735,3560
985146,3049
930816,5028
644378,2986
66500694,161
1459254,4317
843679,3653
959137,2985
1461920,3012
681490,2665
719180,2743
4020413,2274
633131,4221
882840,4650
589482,4096
822025,3586
713223,1568
593514,3287
685636,2386
696570,2649
554212,3520
920319,3590
877325,3247
662021,3368
628688,3288
566225,1180
1107694,300
867073,4034
805078,6214
670443,6489
612036,6438
714109,8288
921247,7899
556690,7349
662129,6746
4236989,4558
1089367,8232
630004,78
770615,6573
598619,5826
794293,7829
2609802,7138
1029283,7450
1067871,7092
3989022,8506
609919,5514
583219,6861
628987,4157
575512,6521
781271,5158
760124,3432
584965,6608
673411,7406
641020,4897
693234,5159
1054677,4921
3999438,8163
569809,6770
693898,8153
588394,8264
599701,4386
603614,8058
660821,3390
661117,7807
721553,7170
813784,113
702534,7466
929841,7894
743303,7685
1129284,8099
565246,8603
893553,6275
552104,8356
839301,1167
672497,3169
913912,7886
681839,6110
890892,7451
699609,7963
871496,7263
619540,3954
973296,6098
569755,7318
849688,6010
510097,4158
882319,3218
528798,3459
1080674,4377
564973,5026
875457,6960
551738,3005
1007259,6972
527164,5542
470852,4591
884427,8061
737810,7585
956182,5506
492774,7206
774229,4285
551286,3653
768532,1129
627168,6670
871561,6960
705271,5242
1142171,2418
611337,7355
774387,6446
675783,4673
813270,4369
633093,2138
859178,5888
624316,4190
909809,6138
651489,4791
921328,5378
702613,6798
879667,5724
762010,1150
938692,6219
646769,5280
949787,4895
714252,5939
1088059,4020
728893,5521
974633,5776
759755,4224
828255,3822
887844,4483
819563,6017
891687,2322
890968,3102
694820,3628
886538,6773
760465,5392
834240,3411
626251,5474
1607245,3179
820665,5446
847213,1835
669952,3973
1105438,6022
682048,3555
879922,5413
714964,5633
898518,5962
788908,4679
668640,5190
801667,5291
906607,5853
904890,4998
750890,4330
690274,3955
863223,5227
828096,5627
892411,3174
668960,5652
634313,4258
986082,4693
679131,4022
1061603,5011
974931,3747
714101,4179
973739,4883
701265,4807
994117,2781
965481,3578
708000,4570
1213372,2724
584745,3071
635175,4423
1086819,3041
741979,3279
942614,4440
963417,3582
639362,4301
973463,4502
857120,3859
884255,4223
886037,3293
1084162,3491
748916,4498
979456,3231
581508,4565
1157355,4801
997805,3506
683892,3658
865440,4801
738261,4145
1218202,3484
1005297,4628
624480,4739
927573,4665
719925,4830
662446,4795
964525,3823
698518,4504
968013,4050
1037672,4654
615653,4802
922517,4797
735913,4794
1188421,4413
1158504,4315
793903,4106
1054613,4439
766469,4374
577861,4178
972975,4266
Numero de fallos: 0
