Tasks: 400
Gap: 20
Threads: 2
Verificacion ns,Consulta ms
71319476,954
1129969,3707
856180,2909
813051,1823
941295,710
1103372,331
1107933,808
1204606,3459
1574327,168
4868142,248
920680,3589
1169684,594
1238670,1897
1233406,115
1051427,4370
664097,3126
1743332,6069
766537,4576
1110968,688
5670657,5588
1190201,1401
1442057,3735
1330409,7165
835295,6361
855051,5741
664731,5234
761096,4488
849349,5278
696712,6623
1073049,7109
1177047,5948
731478,3779
855239,2047
1154329,6814
1095366,9073
877019,5248
308889706,9458
1209207,9560
2882480,8210
925755,4833
1088049,7730
808292,7173
810919,7589
978220,5647
1197762,8039
944714,81
999090,4999
1394890,5710
821058,11870
711371,4321
837679,8561
1363862,7820
655594,7601
1134743,3223
794565,3887
660167,9521
987420,9079
1148816,12300
1170109,10084
1074168,8154
996238,7579
881835,10938
794930,9742
1111468,9507
1206425,8715
750666,6946
795346,6607
687341,10205
1083917,9844
757615,7338
1196488,3946
3622646,141
5837185,12767
1136895,11414
1014731,9728
753513,7655
3992286,11383
739187,12878
1146814,10551
695673,13052
1000692,12131
734556,7523
929821,12371
937552,7471
1199414,6272
772624,9414
1189832,12624
765820,12664
809118,7515
765428,11107
1025070,9081
1019926,12117
1101163,12960
3991508,7992
873387,11005
679411,12176
965205,12561
981053,1282
683275,9002
1013853,10415
892956,6526
1201091,6749
673277,4222
999157,13462
618077,14225
706811,7576
689306,4750
650692,11222
1005272,6550
5179553,13653
1055824,13603
904683,8836
699659,14355
920188,7916
1247439,11966
1068231,10122
832380,8951
662574,6977
931803,7014
682020,14063
924361,8497
931950,12086
959030,8092
635201,3594
1033162,13793
719632,4524
927295,7419
761800,9223
1072874,12509
695575,9753
925523,10932
717635,9789
1007808,11202
738161,7279
686530,11098
699997,13063
682897,11990
716065,2046
627904,5040
667585,4156
794197,9738
739006,2602
680995,12962
929767,12210
733376,10991
896513,11658
774105,1000
727225,12447
954614,9786
744409,12955
646639,9318
511456,5022
687371,10457
578267,8243
766265,10566
3983709,2542
691337,10165
668117,9694
898130,6239
784038,5036
766956,6940
533986,8560
679263,8151
614433,5353
653388,7873
623787,10638
674705,8573
652284,9208
7985941,8902
793469,9004
674364,9013
748944,9030
1076120,3920
671346,3048
691006,9026
1477068,9659
1021994,10672
1143013,8787
609460,9955
5769373,6172
7991477,8610
672343,10833
846518,3556
751334,10457
658731,11412
1012475,6985
793584,5850
5983856,102
773430,7976
712583,9505
822361,4684
1569286,7868
1105801,2602
836572,9991
642409,8393
533528,6951
632868,9437
836447,10782
683306,9955
642318,7048
735266,576
2805849,4860
882838,10181
699679,7234
688270,9770
642478,4290
694673,8897
573932,8180
721689,8202
642336,6718
829665,10311
675504,5258
573565,7497
572849,9281
761266,9313
605724,6007
700289,8611
524298,9583
834410,7800
696104,7870
703852,3051
573201,9175
1109660,6280
796764,8066
1119857,9598
1275625,2745
838157,896
640437,3629
2286894,8185
2738515,6648
918015,5062
1074187,7238
724140,7739
903047,6759
685601,4735
870922,6213
647928,6166
871870,4979
1027425,4327
804364,589
835545,4431
992682,6683
843003,4780
902717,4651
834316,7202
1038575,6860
706559,6551
1295316,7526
999289,7273
898218,5404
629867,6880
1690891,7646
917557,8904
3899779,5016
682140,7233
959161,7341
870846,3524
3578406,5179
638786,5155
714492,6262
636939,8653
760177,5417
656683,6998
707257,8366
1076470,5640
1014910,6618
739533,7062
846433,6955
658169,6434
639590,7895
654408,3550
855510,6769
672150,2134
674434,4193
666742,5828
691319,1665
600150,7598
727230,7671
634073,6121
787142,1892
598256,6634
671123,5137
736017,4662
763880,5849
704378,1062
735065,1931
652588,7191
717426,4678
659541,5416
753447,6485
732500,5064
749680,7370
678255,7159
746074,6790
633372,5099
680481,5242
604473,3856
993785,4484
792518,2183
877245,5814
902272,4135
723920,5987
916873,5968
447676,5024
702335,7071
601509,6414
686829,5256
609906,5134
753066,4341
730244,5781
682117,6270
962034,3854
525738,6426
572505,4514
448656,1025
754511,4977
441636,3562
439000,4639
739033,3211
418200,1990
639537,5729
408953,4066
655208,5739
547312,3499
670572,849
535723,3547
646386,6074
786380,2481
651426,5292
824533,4099
887732,4099
812065,4137
722705,5082
748301,3226
916277,1490
797781,5207
1094500,4580
780104,5396
930160,2641
824403,4090
939681,3715
859853,4203
1075332,3996
923205,4186
732758,2534
915859,4324
1140162,2495
1010866,3839
1002533,2735
1170619,4384
880066,3378
1123627,3795
913513,1959
879223,1858
1368936,3131
882726,2659
947188,3073
809746,3978
1165138,2990
875418,2812
1436669,2810
1407001,4547
755488,4071
1163426,3896
725775,4359
903056,1733
1033909,2558
808370,3402
1226827,3143
1342431,2694
895445,2497
957599,3476
658165,2889
744639,3087
957673,2107
684426,3030
908054,2352
1097332,3171
705810,3824
1213404,3236
669952,2314
1096858,3084
899952,2706
828520,3275
942588,2657
996655,2624
946036,3637
1136309,3089
900862,3431
1000556,3389
761628,2874
882879,2743
702220,2972
725217,3285
814096,3244
696695,3055
933242,3085
768909,3208
895061,3119
670771,3195
Numero de fallos: 0
