Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
95806,120
48085,89
43517,110
48759,100
47508,293
37604,94
47448,165
41034,116
41849,94
38006,354
37565,93
42667,873
48449,562
34540,534
38560,717
49375,346
52436,743
33991,627
47914,675
48193,520
46409,448
48995,388
36223,1044
3991349,139
47872,942
30869,1414
34772,120
39683,1437
39537,478
46026,1298
43290,1069
49808,1327
31821,1188
40969,682
45685,1256
48495,1133
39766,294
54636,678
32265,550
48495,936
46788,96
36889,1275
40622,1410
35188,96
35722,572
50426,1361
40379,630
44047,1000
44282,125
42751,1818
27467,2064
35638,143
46312,1577
38709,476
43061,1008
42696,157
49313,110
41864,1525
42239,2021
40420,89
45244,1990
48779,1897
47397,1455
35350,2302
76744,202
53434,2289
44319,2302
58683,2331
54058,2158
41511,2593
47281,1564
48741,2216
64785,1938
42704,2020
66507,2731
48392,80
38975,2186
48223,110
35051,2798
38192,2495
43785,2914
33360,2674
54630,1139
30952,1799
38114,2671
46081,2767
44144,1498
61786,2467
33775,2558
49707,2948
42886,213
54250,1143
47557,1311
31293,2530
39834,1792
32020,2936
41508,2118
49070,2826
45180,1284
50287,1910
48418,2288
39810,1928
46390,2797
58092,2702
36057,2074
47302,1714
47024,2154
35469,1227
47322,2497
74318,832
31803,1848
44686,90
36609,1790
52515,1875
46518,2553
30445,1685
54750,1313
55341,127
49855,1493
56248,1881
47384,87
48929,3026
57218,1153
50539,1868
44115,2813
46453,3330
53120,1708
52641,538
48038,1068
37679,2043
41734,3471
46869,169
36068,3314
46971,2562
52418,3456
60663,2356
33169,2997
35509,2718
42232,2644
50860,2334
41891,2142
30833,1728
55139,3257
28137,2539
32689,258
99070,2668
52096,2747
49539,2896
44813,1400
48419,2418
48668,626
36143,1970
53320,1916
70142,2683
42841,2441
31074,2423
44195,95
33321,2896
48300,2654
34223,2817
40326,496
31245,2198
36292,2501
38561,2423
57293,1682
33404,2843
39551,2998
34648,1727
49636,1486
34590,2432
51974,2503
33322,2078
54490,1643
33131,2087
70494,2354
32947,1443
24761,1142
48407,1481
31802,1573
45224,1190
40254,2270
48527,1194
92785,2095
99604,2100
112631,2097
113991,1741
86136,2299
94286,950
81890,1719
104556,1685
97837,1614
78154,1546
67139,1390
88472,1704
77627,1618
90837,1639
84262,1547
112187,1694
93349,1656
131151,1504
Numero de fallos: 0
