Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
39224,100
87197,113
35840,412
38925,84
49498,90
45581,308
38267,94
48730,794
40813,380
31836,666
47260,94
36475,2617
50135,962
31130,516
38274,105
41981,1962
36199,1867
45290,1958
42249,141
47950,2806
53988,2655
30818,2438
43435,2710
37059,1266
35609,2418
47829,950
36865,2214
45198,1233
46275,1742
47682,1463
48059,2462
50796,2239
63880,92
46555,2097
45446,1714
28125,2282
34092,1966
31162,2134
38869,2046
42372,2482
50063,2222
36202,2579
36844,2034
35437,433
50001,2002
43669,1510
57298,112
41054,1973
43907,532
39472,2142
52508,1010
48117,1499
45224,1783
43008,686
61899,111
48752,623
57328,1621
49691,1916
41095,502
49170,1604
50759,1957
32593,83
39439,2510
37257,1268
39819,1805
31894,2408
45703,1273
38387,302
46435,1794
44334,1254
45318,843
42389,159
34259,924
50036,502
75523,2003
33809,2282
32695,1264
45903,1665
32212,481
34082,2086
48772,1066
43739,814
38343,986
46869,433
35026,986
48445,150
39341,1094
37553,1630
29969,284
45967,799
55153,1443
39321,1606
42704,1270
35883,106
40915,99
47170,711
38553,880
47463,1090
37062,1392
44044,206
52037,740
33544,822
44880,386
49727,577
41791,1299
39923,162
41284,895
41504,1354
37433,90
53122,1174
40061,123
49819,134
45482,886
42488,2205
38802,2072
35965,829
31480,1586
47089,390
79782,782
45220,554
40002,102
32585,902
36066,2242
53325,451
38318,1083
34074,1133
37757,284
39373,1893
37931,135
38789,1765
44030,351
32667,1546
34111,1792
38633,1490
50159,1918
37297,436
34080,1665
34316,1010
36085,1012
38222,92
52987,1520
32591,917
45515,1939
39363,434
38328,1352
38999,1287
35483,82
41914,1192
59405,1038
50972,1035
34557,84
41450,1102
53482,1109
33080,1559
48781,1378
48099,319
44040,236
48359,1374
43149,89
38207,1063
31862,1710
31427,2093
45283,1180
43706,1512
35522,1858
40474,1190
36048,87
66594,2112
29824,1942
42477,1373
16408,1535
46045,1815
40204,1310
41015,1498
34692,1238
49713,798
35083,1905
35011,1896
44665,734
51539,1286
35105,1766
40428,1371
37375,938
48124,1326
55382,1206
90289,886
115691,1297
104085,1570
71750,1143
233310,1510
91823,1207
85375,1057
76778,1225
93813,1135
98999,1354
148390,1171
100914,1209
105244,1188
92601,1001
84626,1106
Numero de fallos: 0
