Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
80108,108
138223,166
104803,99
72518,220
45409,90
46449,86
46514,108
42261,500
52774,87
44958,98
35304,98
31226,683
70575,450
38310,171
42090,156
42925,86
72205,850
29265,919
44576,113
37877,1491
46967,1786
35044,1333
35710,2327
41775,1301
54813,1099
52066,2351
45609,2031
35671,898
43973,1864
33648,1040
35031,1835
57984,1832
39552,86
36433,2110
45784,2137
99966,1684
43675,1755
31082,2017
44898,1327
44639,2354
43666,1278
45098,1650
40601,2160
38629,1265
34789,101
45674,1262
49105,2189
35077,1162
38710,2386
35952,1421
31599,1522
40786,887
34986,1614
39370,1602
38030,1997
42562,662
35372,1254
54262,2102
34060,2007
46825,1364
42978,983
48278,94
43415,1890
41834,2199
55388,2073
34015,1878
44839,1397
47029,2051
43013,814
55208,1342
48191,94
58933,2704
46512,3701
38922,88
28839,2358
29933,2741
35428,1929
37570,2460
46845,2852
54729,2221
41629,2962
42858,1979
55657,1368
55753,2183
28881,1464
47712,762
39348,1726
53172,1455
39035,1877
41287,2518
29958,1174
46478,973
41408,2450
49586,2356
32415,946
39310,270
33658,2295
42384,2090
46334,352
34790,2402
51780,846
32348,1342
38218,1393
29535,1202
56024,1819
41850,1559
45652,846
39450,2226
46665,1742
42459,2066
38503,1002
47375,123
43741,135
34869,1050
41771,1209
45921,1369
45757,94
24586,874
38392,154
48796,2538
32302,2026
32348,1547
40793,308
37596,1973
44539,2586
42800,230
49122,2374
52775,1229
34583,111
40839,2558
29823,954
44729,2802
47966,2291
36057,2810
32879,1558
33865,1977
40445,2071
29263,2359
44095,2505
50298,130
41358,1235
29961,1602
34411,2120
30068,1864
31781,1174
39871,1835
37520,2141
52106,87
30683,2067
42316,2934
74850,862
33477,143
29435,340
38956,1726
38153,1122
47999,3128
36589,2004
44132,1494
57104,3123
43306,2098
34220,2834
38545,3130
39397,985
46037,2628
86879,1814
75642,2590
80119,1982
84536,2046
108876,802
82558,2018
106484,2482
110880,1665
85441,2570
77673,2182
109096,2504
92822,1300
88237,1071
90828,1768
86310,1121
95905,1329
77667,1878
79468,1546
112832,1868
89377,1363
92952,1467
76735,1636
158393,2090
168224,1609
96734,2079
248757,2592
94081,2501
79264,1759
75312,2302
77700,1779
89515,2080
96974,2042
118119,2278
71532,2370
111137,2107
75284,2050
Numero de fallos: 0
