Tasks: 200
Gap: 40
Threads: 8
Verificacion ns,Consulta ms
4427593,118
4821421,97
14677444,102
15579300,140
13845825,103
4400079,93
4439249,92
5956930,93
3564352,91
3555074,83
3528044,92
3357528,493
4210832,340
4335828,85
4177325,93
4202388,543
15980493,100
4435852,81
4409866,157
4159873,93
4650341,92
5300209,421
4599202,83
4595592,95
33004649,512
4381817,112
4830769,495
14293559,93
4685399,93
4622212,476
5559033,89
4443303,137
7984064,101
4633550,122
7900254,103
4573966,85
7591815,89
4387710,93
6003872,479
4358995,91
4394753,142
56551479,341
4551402,92
4429258,89
19460169,101
4534559,95
4752109,106
5401535,86
4198528,93
13712459,112
4350249,81
7646694,138
4603484,97
4290859,93
4775400,83
4515210,86
4323461,93
4372136,219
65202697,461
12920865,103
7813053,83
7796828,110
4343200,345
59617639,205
87234525,177
7723282,89
4338600,97
28001122,130
4205254,190
4285176,338
4324651,174
4556934,104
7872340,96
5808097,97
4315941,100
4263700,106
4409769,89
9628202,97
27978483,132
4539004,90
39979227,551
71504777,265
19990290,119
11967475,217
7704516,98
4505747,80
4248707,88
4382079,89
4203308,121
19498932,177
11957655,110
4221677,123
4606388,197
15685771,105
4490936,86
7534332,104
4651550,133
59690508,1100
7592199,109
19918792,98
218707147,298
77261177,157
4328599,1507
4754399,89
4481803,1477
4271108,589
4438770,101
4473150,93
4457011,109
16626989,840
63234512,1461
7734250,759
4336652,1941
5089957,1701
64767949,1324
4479803,2072
4440647,1756
95754402,189
41312387,628
4227603,78
4393908,130
4226863,1049
7200789,678
4439915,1249
5181990,113
4551505,93
12004589,305
4399759,125
47813911,301
4392269,1589
34609135,1470
71044563,842
20173677,1290
53108224,279
4641228,629
4446161,670
4417427,89
4450960,775
7807972,96
7961231,319
4311390,734
5476464,861
4550429,737
4222860,97
4527377,893
8101453,92
4236702,873
13566835,486
7634490,85
7770240,117
4561879,243
95815047,280
113832499,309
4445030,462
4310487,93
5764374,93
6944048,94
4848187,100
4331900,96
4795268,97
6653272,106
4537137,161
4570745,93
4495202,91
4317206,89
4243688,648
31945888,116
4314456,81
7976655,101
4333295,122
4280809,92
43615857,133
23474499,138
4467918,91
7961801,101
4511537,211
7268690,99
4944480,282
4252103,94
6992145,98
4214519,181
52316823,204
8624476,90
4172242,89
4280479,282
4238122,323
4321322,90
4276404,93
4193861,186
4581949,120
4745490,216
7821294,129
4357801,101
4752252,92
4334240,85
4503937,81
4084021,85
7273598,87
4370127,80
4535475,86
Numero de fallos: 0
