Tasks: 200
Gap: 40
Threads: 8
Verificacion ns,Consulta ms
4391823,85
4369519,94
4993135,83
4361008,89
4359688,101
4550375,85
65740017,166
4723470,162
4650469,109
4300045,85
4275369,110
4388969,91
7990119,97
4598977,84
5864298,84
7024506,94
5140427,95
4353294,78
4353195,381
4334360,94
6817272,382
4251028,81
13574916,146
4175339,78
4229527,363
48773565,310
7971644,90
7751904,105
4470682,96
4434468,120
5655195,90
4119566,94
4365655,294
6941652,82
5041984,389
7684852,100
22045370,113
4224669,349
7731674,99
20922214,107
35549050,119
4113965,85
7769018,130
9202459,105
7981092,92
13770619,105
4526814,97
7162858,93
6105666,93
4486634,170
5336546,89
4642815,120
4340590,701
4475021,452
4832667,380
4590403,98
89100937,477
4208478,127
21218594,105
91649234,170
4348956,1100
4811504,555
6067839,985
5290262,677
4704297,943
10532929,873
11976618,114
4322339,140
4619450,117
4174344,135
116001668,199
4390901,85
4529855,97
7398146,203
15969857,106
19997041,110
4442486,87
11823926,124
19852016,125
4447122,97
4641360,93
7743623,91
4258785,88
6820840,554
7642306,87
4415236,91
19944235,210
15641892,107
67680668,158
4427697,596
4475441,83
11747421,96
4182973,968
4448267,125
4572754,84
7981398,93
7797718,85
4512977,194
4280893,347
4507965,97
29778588,124
8315012,106
8948171,97
87650045,496
4235140,93
4446598,847
4214405,822
5701121,97
4483730,484
7034639,85
6024722,225
4401361,97
4273354,81
4746190,137
4575724,88
4566741,92
4258869,961
4556145,365
4409218,101
6620828,97
4601744,113
4705405,83
5168739,95
4259514,203
76333585,866
4505989,433
35982294,437
100246348,197
4297071,112
47768707,457
4581408,101
11967230,173
4696697,82
10491230,175
4700873,99
4518714,876
4389288,366
5157110,801
4295853,215
4400027,87
77949095,154
4313490,1062
4397907,892
43164226,789
4443811,906
4483084,94
4416251,114
4347457,966
7974063,424
4473024,257
4563025,1078
4374798,929
4327999,337
4340483,107
7799115,1312
4405338,88
4338008,83
27764038,465
75064712,221
91774000,181
4481997,105
4634769,97
4401449,225
4417435,794
4229043,1082
4439485,132
14967035,93
4045556,365
10763358,93
4432426,178
4287027,122
4416650,625
5143363,104
4639890,594
4842807,85
35751306,341
4333994,92
4334333,139
4592892,403
4786459,138
4077619,697
4260838,125
4376387,525
4429239,106
4401615,90
4334569,103
4189612,238
4592051,151
4429232,91
4586165,91
4457799,104
7203928,92
6741792,92
4270701,84
4347889,78
4278196,82
4854048,85
4275284,79
4586391,86
4514957,83
Numero de fallos: 0
