Tasks: 200
Gap: 40
Threads: 8
Verificacion ns,Consulta ms
10372056,95
4326221,79
4319424,81
5360878,93
6920264,84
5766268,85
4290749,81
5893120,94
4367183,93
15449425,97
4412736,90
11595922,102
6864960,101
4204826,89
4517408,87
4457398,81
4349420,93
4460329,89
4506838,80
4608918,98
5416473,86
35752764,126
4061207,93
4402544,200
31976567,118
4546280,93
4371610,93
4298610,84
4365889,89
4279050,80
4356794,89
4474682,92
20621733,151
11924899,95
4446936,188
4309663,96
4628295,86
4432919,166
4310336,93
5951136,93
43640410,173
15787207,94
4282925,495
113184902,225
14838556,126
20352534,131
4165305,93
4563882,127
7721879,123
9337515,101
7981610,101
34023482,409
8262934,396
4477612,94
117067442,1098
4905667,97
4474587,651
7712615,90
6555911,88
11986119,1485
4932006,837
4559545,1368
4319506,707
4461715,860
7704666,86
4581053,477
23798580,804
5459944,862
4904995,246
5046143,98
4186581,149
4364195,98
4420208,892
4185905,1000
5031661,97
4231602,86
4776387,131
23251860,385
23403954,385
4213757,336
4528111,1064
4570581,95
15660116,458
11800732,97
36086723,125
19979128,218
4402177,241
4411387,85
4714452,119
15592840,166
5344910,441
102168651,365
7972602,104
4525005,213
19717226,97
19685594,99
15991664,105
95709236,177
7878924,106
4397787,190
4357349,235
4384927,584
13852139,94
6332613,642
11674993,90
8596766,179
4821699,187
72949728,355
81238831,168
4304497,1014
18021325,119
16427496,130
16937783,279
17753116,98
4461216,698
33299476,509
4251666,93
4383574,89
4320386,89
11709007,141
11863552,112
56049109,383
11519133,455
15626198,941
4451688,118
4265357,102
7513755,97
4421394,91
4382700,396
4795261,124
6117213,100
8141492,95
4237580,112
4375233,537
11780460,97
14780115,178
8356401,86
8193068,90
9456280,90
4462073,581
5869829,199
41740442,167
4412670,188
23805487,192
61956488,249
19987205,115
4310949,142
4535855,81
4536180,89
4490718,97
7695172,97
7849467,101
87687104,166
4358264,78
4299994,216
4171682,296
4612453,102
4367847,93
7593048,125
11574327,88
4431269,152
4547661,97
4421025,237
4496050,753
4311670,93
4191908,497
7144466,88
4213545,83
4860389,271
4447315,116
4452988,89
4338045,93
4266473,90
12644199,291
47783110,141
4486469,84
4380113,82
7717142,245
4844228,157
4319112,687
4523550,91
4456119,256
7741955,85
4400182,84
4433858,96
4490859,245
4365887,93
4298473,118
4278052,101
4166097,143
4227202,277
4242687,85
4151852,230
4551504,84
4420724,89
4334320,84
4349375,79
4428474,80
4614071,79
4338176,78
Numero de fallos: 0
