Tasks: 200
Gap: 40
Threads: 8
Verificacion ns,Consulta ms
4747766,149
31792949,123
33671637,125
32299702,138
6252867,119
15969357,121
7965620,105
4556853,93
19776827,103
47989220,137
74608119,158
128855586,969
4468280,550
4384791,97
47505600,132
4318634,121
4657841,96
99562374,181
6519607,93
4953605,701
4142211,93
4329136,95
4175021,482
4262585,565
4169424,111
38386684,127
19964984,406
4283170,453
60000886,203
35896912,241
4424745,90
5030697,87
4212582,92
5405557,111
4694686,87
4367425,418
119695403,206
4496161,94
15759788,607
74242368,198
71986412,172
3394820,719
3483392,93
3804663,89
4344509,127
3523895,617
3499133,133
3469992,143
3415464,87
3372154,101
12944204,889
4230818,84
7977951,163
4219101,98
4557117,197
15966500,128
95585158,507
11410685,108
4578829,93
4412733,267
4470652,257
46985563,141
11186708,94
4288912,89
4476853,91
11983929,173
11983678,104
4529936,114
20230701,100
4423598,87
128954970,223
4334197,89
81915091,228
91984538,176
4457566,93
4287872,121
4327168,359
5852821,95
61286930,283
4585864,101
15527140,113
21399628,434
4481909,103
4475984,83
7985372,222
4946244,499
7746217,94
4346634,981
19974500,100
35294237,156
48263166,1290
4334925,704
7401311,93
32942526,115
4224177,154
4532736,84
4817650,500
49340730,818
4997264,618
4425486,84
4385840,85
4408866,710
44544249,136
11030553,377
17395957,349
4405812,565
4889762,227
4192260,277
4424513,345
4972507,290
15259348,129
60352680,165
91879847,170
91542906,185
4502583,97
4568889,81
23794871,105
15982871,110
67140387,341
4453465,234
5731487,93
4514282,89
4775353,97
4571909,89
7585362,97
11983568,95
4577571,84
91989880,188
5079475,95
11749731,129
57646173,173
31022810,118
7972852,101
125201853,217
4418527,462
4432706,94
4341749,660
4264126,584
19696127,644
4161284,234
4342662,350
4354395,137
4277653,115
4553364,103
4397602,541
67323493,155
27644947,112
4438976,92
31700518,109
4444761,82
8806772,89
28122732,119
83465999,175
7980447,91
4402484,126
4458818,101
4887585,445
15451528,141
7584472,107
4672041,664
4436500,89
7678790,99
4591636,133
7742138,129
19844694,126
5858580,88
11011950,111
63568888,1186
4513596,1045
4360711,849
4367724,413
4205247,105
29307647,324
4509306,781
19655486,1345
4457016,112
4350417,1019
4406576,594
4233980,92
7112446,757
4404121,1024
4227089,317
4382399,79
4685400,300
4983328,428
4264299,957
4262407,720
4365869,698
4341506,89
4376432,88
4832808,90
4448474,224
4196511,205
4181908,99
8254155,237
8211365,176
4377491,125
4385135,82
6031289,85
4482191,90
Numero de fallos: 0
