Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
966903,91
841465,89
694958,95
837091,81
840466,79
740670,80
513685,89
759651,84
530847,85
520932,78
835447,88
779252,80
802025,81
875795,86
869454,124
786079,83
582687,89
1188890,97
656887,84
572485,95
715345,78
566584,78
569822,80
537614,84
503940,78
654223,78
770901,80
580271,79
455164,81
623686,78
1038625,81
1141396,79
954984,83
503183,78
838705,81
920105,82
735444,82
522904,80
877361,81
887555,81
1040988,78
866004,78
871073,78
794926,79
594460,80
777518,82
1001071,81
808686,113
524250,94
635617,78
910081,95
813238,92
623130,81
1200611,78
756940,81
639311,79
886195,79
966327,80
684670,80
688095,84
563075,95
733211,90
801037,88
1085447,81
584875,88
961612,81
925027,79
642454,79
526369,80
742498,79
935457,81
728867,81
947435,79
623078,81
509913,81
676501,82
955137,81
747708,79
801380,80
676727,79
Numero de fallos: 0
