Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
1035631,91
46017001,135
1095963,97
996900,94
1004832,86
771247,84
988517,79
652139,90
630614,86
1336549,91
1245623,120
593587,132
324159,91
229640,77
318341,80
613625,79
288374,82
251546,80
483330,79
440190,82
331835,107
365557,90
350067,93
430720,78
373377,78
231620,78
518396,83
481317,80
425585,78
496116,79
486649,80
635335,80
467550,80
519918,78
356355,79
484039,79
569838,78
492544,85
389052,80
480350,79
472411,80
344484,77
385003,80
506776,81
343653,79
409741,78
336520,81
325096,80
608430,79
605210,79
574554,80
936722,81
508601,78
917829,78
861679,81
620610,80
573440,87
739194,82
767363,79
501957,78
903308,78
870851,79
816419,79
675194,81
534177,81
503377,84
559634,80
803916,84
1004099,81
1522178,78
479702,78
754377,80
561701,79
870545,80
814758,79
588286,78
869975,82
540875,82
608786,81
702368,81
Numero de fallos: 0
