Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
980919,81
1056096,79
729556,82
997864,99
938525,101
755373,88
1008777,80
834583,94
729896,100
908388,87
544582,89
530987,121
858779,84
573084,79
942405,97
555928,87
538636,93
571039,89
642126,93
794726,85
703022,78
891757,81
903708,80
1621384,94
480227,79
555272,79
621641,79
811912,81
926905,81
993452,86
1032342,81
1120012,84
625652,80
806789,88
670711,90
634825,90
1563473,96
753023,79
539827,100
916449,81
796479,92
1023308,91
492372,90
682869,92
655114,93
968392,79
795687,81
969040,121
822658,78
880125,80
768183,79
783112,82
776399,79
566867,87
1056039,85
473398,101
957054,102
899767,80
929214,81
1066967,81
598814,79
839225,78
541682,78
563785,81
563876,81
994060,80
905159,80
606803,82
932651,81
843667,78
981129,78
628785,80
812064,99
634722,95
680232,79
1356468,79
903372,80
851026,81
567353,81
999839,79
Numero de fallos: 0
