Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
631500,92
943086,86
782830,81
601159,90
613344,91
865098,100
855594,83
775481,97
885625,95
489164,113
506784,80
580626,86
612211,87
1410007,94
920380,87
1577685,93
474187,92
590331,95
701608,79
580536,80
867430,80
669486,81
859286,80
809003,78
737862,82
802507,82
1003862,79
684625,81
562292,82
730597,80
540876,80
829334,79
531556,80
1223924,78
1004042,80
821200,78
879078,79
549467,80
1388281,80
775836,79
577947,80
573598,78
518998,80
533770,79
618407,81
696391,80
588051,78
582027,80
538325,78
782071,79
552883,79
449022,81
569329,81
523152,82
733190,91
732293,81
459315,79
614016,80
496950,81
539508,81
559336,80
518363,79
549711,79
494081,81
780539,79
516723,81
909408,78
884768,78
842765,80
857913,80
1003496,83
813643,83
931450,79
576823,78
762725,82
878553,79
797845,80
777520,91
718263,78
755685,79
Numero de fallos: 0
