Tasks: 80
Gap: 100
Threads: 8
Verificacion ns,Consulta ms
990060,90
1028709,98
853177,95
969969,106
608746,95
467496,102
567756,79
465328,80
588896,94
750209,111
786137,82
845069,97
766791,97
519201,92
1484716,86
558107,100
472147,79
503698,91
670699,81
581427,80
478995,80
992824,82
557175,85
519243,78
636141,79
919679,84
828401,79
483982,82
867273,82
594889,79
913504,81
901575,81
775690,78
827951,103
1107481,80
559242,78
497710,83
725861,79
865777,82
465682,81
513946,82
573807,83
751245,80
656013,78
608841,79
885332,81
588931,80
556768,81
883737,81
792508,80
622842,80
547274,79
622140,82
914996,79
643505,81
718548,78
1151328,90
621708,82
518320,95
626171,89
809322,79
956680,112
1060760,89
807235,94
493587,80
353128,79
337548,81
583495,90
476635,81
792808,82
469754,77
485794,82
546830,78
347486,78
453464,80
259570,78
524852,80
506546,80
510343,78
625366,80
Numero de fallos: 0
