Tasks: 400
Gap: 20
Threads: 8
Verificacion ns,Consulta ms
4811733,97
4609777,124
11969128,101
7682633,87
6791137,113
147019767,250
5832938,82
6943838,111
45486347,223
4245172,93
90814319,177
4276262,232
23558022,113
11966037,100
111605071,190
11961425,99
67530269,797
11980447,1026
261942386,444
7974472,94
5022822,1234
37632640,133
111675598,203
121201483,2436
4372011,2430
6056997,2549
6637518,353
4315840,93
4619196,97
4440613,1465
4446355,1669
94007878,2109
114970364,896
4603636,85
5946419,2229
139646793,222
4446482,987
144534768,1557
167083379,2024
4819294,175
5389951,1937
4584986,441
4252281,79
11977563,118
11854594,105
4461128,1128
13720961,1908
63678125,1984
25853692,284
95707667,733
71635947,692
4515721,90
7964669,518
108978287,266
4479232,1213
4244599,1387
4713385,1594
19967178,351
4357397,105
5237474,98
19753638,2422
7688325,2492
102078184,199
4649760,773
7698958,1849
15683887,115
64756334,972
31994286,124
4416655,2645
4349594,1629
26154155,197
11979201,1917
25738832,2219
195683323,285
14783042,119
7789270,3593
4444760,90
195583286,1694
11819538,2337
6169110,814
5888585,1518
11968440,480
5566114,2402
161999683,1723
46723950,1986
7606521,89
39754614,1922
4423545,804
11968159,109
4603813,354
7793296,92
185134169,2674
4480743,1352
123806634,225
8474153,1187
7966929,2332
4609570,3149
4523292,2805
4440384,1881
130003596,2742
5237151,97
7666715,2102
4214552,105
4374577,2929
6539349,85
4219652,1949
5198251,2702
191700408,2358
283694031,2034
11710238,2225
232454496,345
240261366,2966
29217974,1873
4348251,2026
4439651,3077
4591509,2722
189325011,3237
4329893,2996
277261365,2022
196901480,2238
200218491,2274
15585243,2454
4527306,1249
160940627,267
233098601,311
4401601,496
4808497,3289
5109224,3397
4899601,3214
4527114,112
4496227,2194
4492330,97
147985465,949
4596680,3352
16829062,3498
11657859,2180
289290515,1533
4259013,360
4490444,801
4626123,85
4408387,84
4627007,1011
4428146,2738
4391750,385
11614283,1149
115786162,196
4980521,99
4515916,3154
11616929,4422
308073869,388
11974818,101
75287233,3876
22379335,3789
7324209,2202
4738880,1235
88988068,4491
4649361,3487
79692590,3804
11967503,120
7744829,106
23905941,109
77055444,2840
7970097,1804
215302844,3683
4411055,2286
4411295,1361
4382994,3735
4715418,2940
7983990,2052
5042665,3417
11671396,2100
173097032,3337
4379076,2501
4264584,1698
4448986,3384
13875834,2252
4225781,2264
5072819,1030
7755344,85
4176795,1934
4174494,79
21329522,2753
276917677,3380
4881555,3167
5106152,1045
4693315,1362
7703782,1423
143618543,999
4497541,309
4123410,2092
23655243,555
215255143,393
4577432,2161
7955625,97
7718873,3095
7910455,125
203997089,1985
36422857,141
41216991,578
16149390,1467
31982841,1514
31994231,1577
4714439,2761
246945003,2305
253670272,528
4540260,1644
256722977,1397
258605519,1596
9300467,901
4303979,1737
4571133,1589
4735159,726
4571916,1491
4337890,89
7985849,97
19259105,1992
4331575,2360
11967611,143
7739515,1446
300000591,401
7985923,93
4590193,1133
6625240,239
4500067,85
23975313,109
4481809,2479
179991512,3097
4800207,1521
8001731,100
4187179,3110
7547417,90
19981334,2606
215844387,2315
7787699,1726
99440489,1294
203749724,302
4318122,221
274265252,2004
4782086,2736
4406159,2873
15766698,108
127894505,222
4552967,106
4695546,425
4942234,86
4521095,2545
277747947,1532
196024022,2349
4653345,358
184253069,286
4476263,1820
4271250,666
173384211,1370
13715282,105
248164357,1299
4426464,1303
4561304,1908
4714473,1534
18828280,2815
109061682,3464
9377246,88
7780986,87
66627430,148
4598905,2494
7600351,2994
7687291,2533
4222083,2174
5435707,3729
6790770,1863
29062566,458
120604096,2760
4543294,2278
54124137,1254
4310403,1329
4528391,2212
7553394,3101
5525676,2975
5033466,827
24079359,3108
127597629,242
167579687,255
4230170,3217
48273651,154
11425853,1936
59675970,2548
106986778,191
18007674,2670
89835220,201
4215449,3322
18019830,129
8005153,2294
4685432,2657
4347554,1716
21575974,2479
74985608,169
184098943,3478
4667787,2769
182856821,2088
12799293,2668
4459454,571
163954908,1867
14648042,2219
11983133,2227
5631188,2289
7187800,443
25445139,121
122497300,2844
33075003,129
12601200,1793
4897153,588
19530205,1815
19330133,1288
4620725,153
4243973,655
43730167,2133
4198032,1552
15724648,97
7461548,151
5649277,719
4258220,1646
4563760,674
39608618,122
63211842,267
88082653,2557
5060464,2155
16418964,105
7728812,85
6010484,94
4313813,957
171601138,1745
4587993,1066
34123157,125
7004413,1618
6013995,429
4443452,707
129202815,519
4610629,93
3451156,1155
3538290,1691
3504068,1997
154224077,247
7819252,104
3435349,1345
3308826,1373
3303402,1500
3580492,857
40198021,132
3556132,737
3519292,1324
4592788,107
4770715,771
4494403,700
8733291,1037
4180454,98
4541981,336
4245681,672
4573986,1165
4297930,113
19700300,109
36311922,110
39701889,131
19981073,531
9274778,1101
6103072,800
4733189,894
23503897,1297
4283088,431
7185827,484
7160846,1001
4192278,85
4256396,82
7984749,657
4469780,81
31163526,146
7774386,1137
4633596,422
4238747,1129
4661051,92
5501565,848
4490415,644
4276886,99
4549528,424
4563832,820
4434596,100
4280206,472
4435936,337
4597077,85
25117578,345
5709940,104
6922901,368
4555293,95
4737691,654
4575255,95
4544894,371
5833336,96
7032064,87
4210494,649
4809803,82
4854734,86
4681124,86
Numero de fallos: 0
