Tasks: 400
Gap: 20
Threads: 8
Verificacion ns,Consulta ms
25967859,110
4530999,106
25529215,126
7612400,126
7988003,87
13052107,113
4801543,93
10521294,107
4337260,93
73586206,1081
4419385,617
4429810,970
4218306,97
4332742,1139
4500661,84
163377562,678
184001305,1652
15978906,118
59464719,159
4491218,449
23996844,182
28103382,175
4809885,1678
4546537,695
19978667,117
4475590,613
4577492,618
9329070,579
7965388,584
11558569,138
4422066,1538
7674638,85
4416665,1198
4324674,777
4507887,90
11508941,742
16933223,142
4584785,102
32541279,116
4606913,206
4604380,304
7547503,2207
4500484,1744
7979335,2161
39650995,136
4424471,93
4488499,2457
36703464,235
4309079,403
75964461,186
4514474,1792
7601822,97
4888206,1541
4921733,1977
7791244,82
7786022,2505
6072476,1034
4278717,306
4443985,241
4161798,882
4277006,386
4274968,83
24260318,110
21163242,456
6236150,1793
139468096,2059
27980200,157
4312229,85
111020049,1937
11979303,125
5483987,146
4374998,641
4473714,866
4422693,2135
4491486,304
59994351,177
4511246,1094
4818536,2065
171533784,278
166077075,303
10562761,106
11891103,1778
4406362,1003
4603794,85
19597226,1707
85040049,205
138049685,288
18966706,2199
215769874,2066
99990238,185
7568808,1377
4462582,90
100067733,728
152107340,421
4393564,1966
4505421,711
4463255,213
59680397,139
11969073,93
4363480,1446
19986578,112
7975545,2785
4587512,1443
4281244,956
4518778,95
15680689,104
4232284,2813
35772191,121
24024608,1001
4373220,2324
4844168,2107
4535934,2725
4448580,1263
4448891,854
4651405,778
7591917,1529
47838314,141
15550535,2747
237355257,2857
316296306,409
11687492,1941
11986544,249
4345596,1370
11593666,2413
25380758,117
4275498,2667
6058449,3210
6422602,1198
7469328,1135
8203654,2597
7961986,2233
11533348,1654
19622225,1521
4549697,1186
170677927,2405
4813981,86
75103587,2081
11968390,103
111421521,2541
28004472,165
159633480,266
36326305,143
4733566,2809
11527078,2467
5311537,1645
11782499,112
55419220,781
6408806,1940
55218096,3273
78055442,1884
11993484,111
4923553,1462
15742525,961
4655301,1194
5194766,162
6643428,1469
4675682,734
4717698,883
4353760,1274
4631340,1974
14056651,2407
115926943,202
11959798,821
8658137,95
130151554,1814
130088392,2633
46537479,125
4388514,2038
87677220,165
4347392,2435
5221333,516
153186079,2957
7204756,1664
5025587,2205
107345722,949
4520687,706
4077465,796
4603861,733
6476252,805
4690711,88
26987409,1271
52705347,171
93084312,243
4133225,2456
4257327,3342
4533719,2123
4354835,2206
4538100,2137
4605235,1389
163626362,1386
8296373,2153
4468241,328
5826052,97
7148559,97
7631335,104
63540581,3513
152548970,282
18409051,618
4437400,107
119583569,2897
4097785,1627
4305834,1577
17001587,1138
171997761,1743
5815847,1628
6877700,2109
122679144,1121
27964791,2337
4528147,1776
4440709,905
4649169,114
7178088,1123
15592034,93
5657112,101
4517322,89
4492148,2060
15990104,146
4873113,1817
4799814,97
4573968,86
40056418,1656
10362292,90
20180303,1288
167737719,248
155781360,1421
4405504,303
11967332,589
5571288,1585
51682447,132
8069123,1406
9383599,1264
35910226,164
4304514,1982
4487425,228
7580072,1165
20160501,141
4324817,2065
4313482,1857
4548488,82
31602561,2078
14379155,150
5182947,1705
30319757,152
4297419,801
7976168,698
4425877,1309
11791369,2145
4209898,233
4183312,1285
4517204,964
4796034,484
115598199,954
51325486,1600
4526019,89
4306467,81
6903777,1794
5698439,1841
4480176,145
39957188,173
4499259,1641
4393745,254
4435570,1117
47668253,996
4423467,96
55503922,385
15486061,1081
4320787,461
5670196,461
4236910,189
77763500,1693
7724883,1340
4431026,83
5090135,1018
4397416,1044
4275257,109
11653031,1181
31449452,128
7748694,872
20762276,122
89397868,329
7605058,89
4176423,82
4486208,1721
4387420,87
4645005,103
10899969,1047
9628361,1046
28522221,846
74680524,412
6475215,395
4344328,429
4456402,1073
151973744,280
11660922,1241
4194874,766
4426444,533
4354577,821
4585617,92
249095212,557
7975908,102
122966373,213
4274079,873
19983189,1465
4285513,1646
113316230,1324
4271170,82
7683512,119
15798594,97
4272406,1416
123057658,1117
4543628,1849
4209626,1200
51547115,257
5525135,140
165209570,1726
7643176,93
71546565,1061
10576941,398
4477807,93
4577612,777
4382951,575
4505458,96
4344420,1070
4803196,97
26972594,1057
11419675,132
7095538,106
5782491,106
35251406,750
87583163,1249
4586260,662
161629637,270
4552407,486
272857226,1645
11973273,582
4796458,2165
4547441,195
78027460,169
4432174,84
5572422,101
4619689,190
4732105,1309
27982388,113
4659657,97
4354351,979
55019298,148
4349386,729
4363823,589
4692276,97
5451660,2115
19635327,824
4294497,936
152235152,252
4719214,345
7702472,92
23976870,1044
19780098,1669
16341938,114
4389290,169
4046489,149
4506161,946
4730091,317
4340020,233
7665249,818
4691001,108
20397988,282
23975836,419
39454010,414
21391436,1123
7774511,95
4267036,1198
7819384,147
4211229,497
4257533,504
4231911,1426
4338485,1174
4484721,545
4283099,84
4296545,272
4366209,659
4656569,117
5640954,109
4470502,281
4312992,249
4249763,471
4258160,194
4236154,101
4754645,227
10267159,324
8950153,711
4149239,79
6847999,111
5462384,89
4200779,472
4503435,436
4282196,78
4399106,155
4349186,261
7725228,85
4524237,85
Numero de fallos: 0
