Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
103860,100
47645,283
48632,97
49032,749
76566,489
56544,100
44922,1462
51331,1266
37420,275
52571,1604
32734,847
45350,1779
50453,1941
50456,1371
68572,1616
48628,1132
45917,2039
46770,1431
53083,1965
45712,2279
47982,2280
46384,2422
49108,2088
31365,2534
42928,2025
226642,2625
49771,2756
51800,2488
47817,2671
39937,2699
48934,635
46694,2260
29920,2039
51669,95
52903,2020
33282,2387
45415,837
46490,2288
40552,2853
45701,1419
44213,515
42643,2228
43527,1643
43280,2559
50634,108
43271,5659
40080,4784
50898,5219
49228,5195
76255,4705
35290,5164
47985,5180
43023,5043
50022,4126
53844,5549
47830,4929
86832,3884
47689,5395
48750,4650
36469,4252
50522,4223
32254,2422
48309,5847
45254,5404
81150,4808
41930,6012
55531,5707
46433,6289
45373,6699
49697,3410
43874,5611
51732,6217
46378,5944
44426,6067
78294,6611
31623,3728
51105,5722
48013,4624
41865,5819
51743,6484
47368,3739
41111,6841
31795,5945
44513,6501
27733086,5780
49359,5962
51766,6021
37744,4067
46147,6222
31040,5035
40019,4865
73410,6486
38092,4113
54957,6041
45704,5898
53443,6283
57737,6947
48952,6822
20352,6836
37606,6282
39403,6522
33264,7529
39277,5787
48396,5105
64718,6601
54573,6839
37917,6663
42016,6354
42514,4536
101000,6762
95688,7220
87776,5819
85285,6547
98394,5870
90259,7013
89560,6944
86167,6234
122711,6816
92223,6899
124521,7048
94054,6932
92835,6551
122594,6040
111028,4119
96093,6499
98929,5964
98588,6260
109547,6448
119614,6943
142955,6784
124168,6242
96490,6473
87847,6444
95855,6566
121030,7040
82739,7208
91589,7455
86223,6561
124198,7703
94041,6947
126519,6897
112691,7215
136673,7417
93747,7281
91656,5654
119637,7239
97455,7279
99049,6953
92922,7563
89390,4835
101038,7457
123683,7085
84743,6734
81583,6590
88625,7587
83263,7210
108241,6886
46947,5901
200638,6097
131579,6656
92878,7672
299187,6559
156149,8007
92647,6823
103810,7459
103383,6890
96637,6435
108387,7747
95084,7898
109149,7025
117686,6704
135788,6755
99643,6210
100801,7667
105565,7083
95758,7846
91235,7563
84480,7749
164699,8248
85385,7318
239666,7297
90327,7113
112665,7833
101425,7618
95969,7660
118604,8609
120216,8291
91856,7791
114822,8339
99741,8390
96725,7902
102314,8019
89103,8491
92407,8557
103544,8381
90904,8313
137857,8496
114997,8569
77253,8650
112685,8664
Numero de fallos: 0
