Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
46475,130
49335,275
43868,98
48421,319
87998,119
35518,1360
56540,1631
47735,1041
44419,752
50741,402
48255,1546
40388,1032
45449,770
49597,1506
39805,454
50218,1915
38251,1871
30944,1345
37640,1327
47029,403
53177,315
73626,1759
49093,1680
58405,2020
48507,1835
31688653,2432
37289,853
43423,2104
44344,2119
47870,1943
54106,1851
56874,1415
33433,91
49971,1656
48840,2676
49356,2582
59072,2847
40753,1553
50795,2536
37985,1747
44800,2826
79795,2540
47641,2503
54825,2943
49109,3097
49153,3192
47819,2892
83810,2678
57511,2681
55489,2929
43301,1858
51582,2839
56750,3586
55830,2170
34438,1342
55917,2543
46730,3067
50096,3471
49795,3672
36511,2566
48921,3084
34826,3688
56942,1818
42656,93
49007,4236
54838,832
36688,2976
49369,3072
48140,4205
32469,3108
35526,4331
44396,4414
53185,3313
40062,3815
50544,4231
54989,4457
53177,4049
53689,3923
48329,3608
26210,2440
48466,4176
51731,2724
37449,4163
72383,4363
46238,4302
49086,4038
47525,3051
32791,3036
49130,4252
59162,3623
53000,2771
41858,2907
46749,4325
43870,4438
42822,5164
51198,3532
48258,4404
50321,4826
55513,4319
56805,5039
48664,4594
61123,4248
42516,4724
50903,3008
61708,5065
85328,3951
78442,4047
55882,4547
54327,5035
33104,5005
45618,4148
35649,4171
56089,3950
83378,5152
53674,3200
63023,4711
41688,5020
52794,4660
47611,5363
53762,4804
48642,5592
42700,5332
46205,4567
42543,2544
85719,3856
36946,5760
53837,4490
52011,5732
57876,5743
53643,5900
62163,4643
58718,5868
56347,5326
62972,5335
43075,5497
53288,5183
51096,5903
131497,3827
96928,5483
97987,4908
91987,5515
118728,3861
123602,1147
124839,5629
114458,5671
123850,5106
113122,5722
112003,5036
105908,5378
108602,4591
105672,5558
123133,5895
88552,5732
108471,3027
135424,5264
119182,4198
87733,5738
97296,4987
94356,5419
117449,4507
112757,4129
110463,3740
252234,4716
120248,6366
107292,6149
112007,5227
166373,5413
111024,4559
167424,6147
111793,5520
124980,5802
88282,4368
100429,5864
123672,4555
141982,5863
118628,4518
95735,4587
99494,5319
102802,5535
93389,6149
100496,5127
98628,6003
109436,6080
103536,5647
133129,5331
108618,5389
92641,5514
92203,6093
98020,6363
135461,6115
87358,5670
98478,6579
140178,6344
133720,6190
95524,6279
106086,6631
108014,6619
94923,6797
103305,6586
124324,6730
Numero de fallos: 0
