Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
54409,87
55966,626
49972,102
56511,443
44516,95
47986,2950
50832,2604
46733,3095
53201,2780
37626,2109
49734,1689
53522,3035
37463,3345
49949,3553
48692,2079
47433,2579
48279,2835
34803,1711
59922,2831
57400,3299
60408,3370
64958,2207
54991,3832
46636,2686
47494,1052
52215,724
49811,3064
42477,3407
48576,2699
45680,3540
48984,2605
57326,3550
47647,3111
63165,3112
36005,2200
77410,2961
62377,3510
35989,3203
49677,2826
52597,2951
37832,2019
47336,3795
43304,2832
48596,3443
35612,2501
48047,2747
51246,2296
49102,3870
48647,2878
44831,2799
56440,4011
49624,2602
57501,4702
43522,1877
52601,3703
78931,3923
35487,3044
49725,3887
50211,3556
40033,1841
45338,4015
53225,3501
48981,3448
54159,3752
49511,2184
46870,2863
48356,3167
49514,3035
52404,1996
37783,3482
48834,3758
41384,4490
34478,4064
54150,2572
43618,3848
34376,2672
50835,1197
48144,3280
49507,3364
50233,3681
39183,4324
39135,3033
49432,3256
57004,3793
39771,4591
64082,4911
50325,3827
37689,4459
45501,3840
49022,1419
38761,3375
58456,4692
82126,3412
53692,4855
44649,1723
32220,5400
52737,5052
35721,3967
41001,4839
49794,2675
45622,4519
43370,2978
45372,3643
48813,4819
55716,5291
34130,5587
47806,4993
36992,4752
52408,3831
82016,5151
49263,4908
37968,4630
39843,5818
46470,4349
55229,5634
55505,4990
50362,5277
41743,5139
49178,4650
44683,5685
87327,5198
58355,4512
95515,5602
87376,4655
102742,5035
88017,5735
93724,5660
112711,5907
97693,6060
98261,5761
142326,5400
87112,5560
267580,5668
85788,2190
96992,5043
89474,6246
94508,5691
96210,5837
100947,5948
96755,4111
142891,6087
114632,6214
122795,4927
92584,5764
99120,5909
92394,5755
110175,6294
97245,5114
121040,5589
92290,5896
100092,5691
89724,5870
222639,5432
123563,5407
96848,6279
100894,4079
96457,5228
99468,5730
127262,5194
89331,6255
95709,5133
124214,6451
147302,5607
96324,5093
193629,5867
115431,6666
121960,6382
97469,5880
85783,6471
101272,6409
106002,5347
102007,5684
91976,6164
90369,6495
103295,6138
97152,6281
106637,5690
123111,5519
118502,5756
156595,6119
89788,6509
131906,6435
122951,6310
99614,6062
123052,6443
92154,6807
96750,6604
117071,6696
167871,6738
87312,6753
99517,7151
118137,6931
96470,7371
116783,6853
97192,7351
87790,7236
111915,7060
96413,7177
145898,7263
124472,7372
Numero de fallos: 0
