Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
47530,122
50154,93
38956,1347
46464,1088
50323,1552
51919,1363
44226,1072
48415,1436
53505,1604
53929,933
52598,756
54430,610
52596,1766
39707,440
47447,1565
42886,1907
48738,509
53910,1558
55111,1676
49141,94
39777,3551
36198,3446
33084,2723
34200,2809
49080,2300
52982,3091
41408,3415
46918,1395
39117,2575
33166,2431
53775,3532
52665,3603
47945,3465
50432,2895
41090,2717
42789,3952
46437,3248
45816,3147
39712,3279
48279,3943
53029,2702
58540,90
49158,5443
40614,4787
53350,5162
38405,5222
52518,5765
52673,3586
42360,5471
45626,4760
52060,4687
43692,5412
49710,4521
45647,4045
57005,3216
44988,5238
37307,4958
49741,1689
46138,5410
53463,5292
48127,5295
48328,4532
45673,4803
52087,5425
54372,5545
43595,3735
53254,5783
73210,5854
51702,3882
38173,5250
49943,5599
44028,6114
44794,4770
52441,4115
49416,4275
59886,5663
36304,5390
36075,4575
43949,6291
50230,5855
49560,5947
56126,5911
51879,5442
49227,5831
50576,5974
40947,4891
52106,6195
55880,5626
56206,6035
38133,5480
69463,4979
51162,5178
50467,6356
40447,5591
48186,5941
51984,6111
41991,6254
35931,4273
47637,4889
31802,5266
32808,5401
33211,5315
39534,4522
49341,6159
40093,5801
54034,6623
38420,4136
57429,6326
41610,6422
58648,5423
136263,6583
102902,5809
97893,6535
107202,5375
114873,6133
87643,6722
100583,6531
105976,5555
118341,4428
93136,4533
175367,6946
94272,6865
100938,5889
97603,6897
98595,6947
100319,7469
106297,6475
105635,7293
111372,6466
104659,6344
101909,7271
111633,7327
72202,4628
72444,7286
61476,7371
60848,7178
45306,6796
51342,6173
93403,6999
91716,7051
112608,6628
94890,6726
239367,7345
113941,7219
96483,7311
148842,6299
97095,7197
120653,7039
91401,6887
93968,7215
98969,7111
105658,7463
142657,7416
134498,5984
103914,7471
124632,6492
91324,6351
102033,7143
97977,7335
103433,6719
156242,7640
89838,6803
91214,5835
94489,6583
100202,7544
109206,7775
178777,7351
152379,6726
138434,6623
97766,8011
120261,7474
98028,6748
96317,7799
84018,6883
101428,6815
64368,7661
126363,6844
105297,7420
120145,7667
144769,6846
118111,7542
90783,7375
132915,7421
96557,7607
103354,7722
94810,8009
115763,7460
125540,7709
156081,8129
112837,8027
98653,7977
99504,7993
88589,8250
102945,8335
92978,8719
88515,8778
88499,8570
118217,8759
120412,8344
115698,8607
Numero de fallos: 0
