Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
48355,93
51506,105
42199,800
44829,961
31920,990
42879,718
48207,219
52137,1630
56114,1005
46404,1668
46571,582
44529,1771
37556,1220
49014,360
58338,1898
55757,496
40245,1555
58973,1074
37209,636
59930,178
49194,262
42296,1202
47472,2344
49174,1939
29680,2687
37854,1543
39805,109
44912,2860
44366,1994
40693,1950
32994,2872
54227,2519
45794,1619
77538,852
42477,2427
32418,3085
55290,3431
43315,2664
36817,3249
53945,2643
42455,3307
56579,1375
46746,2937
38416,2565
43406,2371
52822,3213
32538,2998
52764,3154
32929,2971
45477,2500
55295,3571
43765,3951
43089,3516
30784,1029
40208,1148
39324,3567
44182,3385
48713,2296
52017,3320
40514,1293
47868,3766
45295,3773
49250,3371
64771,4074
44937,3361
36072,1227
37294,3202
36562,3174
30757,3294
52263,3682
46128,3471
35350,3432
44608,3978
46640,3856
63881,4207
56642,2674
46194,4559
34405,4027
43400,4058
47658,2742
56406,4659
45084,3711
47602,4472
44398,4228
48154,4127
42709,4088
49260,4672
45341,4134
41076,2640
84471,4639
46887,2946
51489,3764
42951,4314
56010,4722
46748,4516
51215,3271
46962,1809
48116,4547
29426,1437
75296,4899
46900,2736
41746,3815
41922,4475
30031,2245
41977,3699
45349,3394
49570,4268
48235,4207
56085,5295
32592,5083
59870,4744
46266,4303
43866,4724
41675,4030
40772,4012
46277,3120
58169,1879
48451,3492
45502,2956
35915,4831
29682,3566
31792,4859
31311,3311
33131,4511
44546,3575
50048,2630
51244,4719
53412,4459
54995,5003
51048,5364
106484,3189
115898,3099
94599,5439
84629,5767
102093,5816
113433,4551
115905,5074
88592,2043
121532,4790
119220,5693
338308,5351
84900,3731
96691,4755
85171,5232
92274,5008
154859,5093
131126,4329
133031,3306
94242,5027
157137,5789
112551,5653
106002,4045
127090,4635
329326,3748
123088,5074
85397,4898
84933,4955
93871,4345
119922,4984
98859,4564
124475,3907
81679,3387
85263,4871
122033,4632
112561,4371
95936,4684
102066,5726
106794,4836
114977,4994
90764,4859
92551,5368
89979,4988
113717,5791
103767,4918
103367,5497
112681,5511
106797,5068
112851,5301
105966,5391
110873,5154
95952,5727
84693,5651
94957,5703
117141,5766
240571,5536
91041,5575
151659,6043
88297,6047
94422,6223
88378,6339
125962,5967
99724,6463
117212,6289
129343,6395
90951,6843
84670,6445
119905,6793
125955,6755
99758,6678
113636,6672
Numero de fallos: 0
