Tasks: 80
Gap: 100
Threads: 2
Verificacion ns,Consulta ms
1029352,79
778083,79
645243,82
567674,79
817938,90
933800,84
558515,78
618270,184
677639,81
675072,80
806685,79
844633,80
929534,94
1090659,81
918991,80
757289,80
924751,80
819950,85
981962,79
801173,125
875884,78
788384,160
628171,81
511759,79
559216,81
779889,78
610736,79
651271,80
607270,112
753706,80
561503,80
582378,78
655836,80
517668,78
755018,81
844759,80
597218,79
946992,79
730513,79
522669,81
956647,82
853525,81
830702,143
899135,79
601950,98
694188,78
839679,83
539181,96
641087,84
666248,81
609092,145
771951,79
694301,81
958239,90
645059,80
626646,79
1001453,78
505368,82
586719,168
591913,79
513466,82
602710,80
557538,82
629272,93
569584,81
511339,82
872714,83
772213,80
509684,94
545435,84
922405,80
690284,90
975486,90
792622,155
1024679,94
655350,141
580087,81
521990,81
579250,82
611708,80
Numero de fallos: 0
