Tasks: 80
Gap: 100
Threads: 2
Verificacion ns,Consulta ms
1061229,91
907759,81
526233,98
951914,114
809474,103
780860,98
815719,96
989933,215
482037,83
704658,81
922542,237
798075,102
573010,214
906267,197
805499,79
825767,92
945763,90
611903,93
580447,110
936285,81
530009,188
747633,93
1018119,91
526667,80
1005058,196
826611,93
489298,258
863162,178
578560,101
785509,79
561601,82
670791,81
862118,79
944450,80
651244,80
964297,102
484684,79
833787,82
670351,80
594781,81
710775,80
1047103,81
1189968,176
590622,80
652681,140
831373,78
887341,79
566437,79
516951,95
648624,79
562930,82
676323,81
589067,98
659061,81
897167,100
558253,79
557346,141
723191,164
776519,81
577862,79
874844,81
823368,80
595054,82
730717,82
559837,81
769714,83
579559,104
567807,79
604906,79
977029,80
600976,90
545805,113
1000771,81
621898,81
548954,81
578809,79
499332,80
534756,78
885105,80
952758,81
Numero de fallos: 0
