Tasks: 200
Gap: 40
Threads: 2
Verificacion ns,Consulta ms
4478697,104
4779867,96
7882846,147
4466427,108
7957679,116
7737046,101
4403521,240
7673336,700
4290654,838
4281356,808
4444962,564
4295995,892
4507445,144
4401244,97
11970161,144
4125598,89
4394724,648
11544331,111
4604763,908
7614219,100
4359557,100
4351473,87
4558073,1900
4467659,2292
4260143,1828
4196492,1839
5827459,2219
19745059,1972
4439085,1150
7774611,1826
4382112,2349
13715867,2144
4663476,1172
5242153,1925
4196442,2016
4287681,1510
4660059,1320
4277084,1583
11541390,141
4511324,183
7762295,2069
4392985,2427
4479684,1772
6598188,2313
4455340,324
15573531,1489
5319067,2363
9811527,2131
4373512,1940
8074675,651
4420378,1565
4344184,2580
4497551,1460
4370830,2467
4454715,1853
4475287,2869
7691022,2308
15977990,2251
4483230,2038
4396803,177
7642055,3004
4798719,2599
4484156,3168
4713822,3086
4485604,1953
4394088,2260
4959913,1972
4623821,102
4311577,2336
6515992,2387
4401867,168
7602662,3216
4492792,1701
9356564,93
5965085,926
13287109,1960
4461053,1487
4374216,3268
4146518,2693
4516530,2942
35354799,646
11789982,3628
7079685,3200
4361911,3281
4343988,2621
4439835,1088
4571199,2608
109652019,1288
4181546,3004
11702569,1380
4266593,1992
7628686,1853
7980071,2209
4370648,2031
4365006,96
15695499,868
4358884,2198
4327535,2170
4647936,932
4331499,2144
8550663,1131
87458775,2887
4766283,2783
7326344,2771
4664699,2646
4634321,2788
4799947,717
4634737,3009
4750544,1836
4787825,3180
31730673,1652
4350165,2678
13447416,2556
4435049,2092
4548264,1620
31968844,464
4441795,2468
4387325,2302
4635066,2148
4534476,1929
4361594,2063
4341631,1892
4330908,1653
91027745,1748
7654141,1714
4491888,2208
4343264,1854
4339569,997
4360523,1944
4720172,1008
175435818,1673
4345339,1704
5659993,2545
4479579,2098
19627677,2012
4544831,1110
4507817,1572
9729104,2092
4848514,2016
4624567,218
4548664,1092
5030187,887
4405412,1638
59788084,2432
4596071,943
4569871,2023
7991080,188
4919968,83
4292179,1468
4669999,2876
4216273,2017
4637763,1929
4479202,1708
7847754,1517
4634033,1671
4565982,772
4307924,1726
15762966,990
4590752,1900
4388489,2600
4277761,1748
4312838,2449
4383186,2160
4475522,1452
4340857,1305
4334753,2667
4291091,88
4233043,2052
4273366,1592
4349869,816
5870065,680
4403031,949
4291944,1400
12184333,1308
9514503,831
9212036,571
13108987,1465
8303274,1484
8266223,1772
12314577,1556
8813315,621
8528591,1048
14313984,1273
9025631,1744
9192866,1609
13170348,1748
8358377,1182
9029389,1126
13804451,1550
8101693,1536
8990815,1366
13496895,1059
9498182,1708
8727012,1499
12444092,1444
8496430,1314
8968016,1381
12542470,1434
8400003,1450
8744473,1519
Numero de fallos: 0
