Tasks: 200
Gap: 40
Threads: 2
Verificacion ns,Consulta ms
4206381,98
9798011,123
4510795,120
4288801,432
4523846,122
7661513,210
81909830,189
4356854,252
4417151,100
43757817,740
4210247,698
7634318,950
22659620,1090
62825503,150
4263880,509
4239968,878
4162757,1740
4225000,1272
4112437,1343
4358533,499
5806316,1406
4340734,910
9171703,97
4431873,1304
4339546,695
4655566,186
4389532,1087
4388725,1829
4361825,1956
4324512,1364
4304933,1716
67635684,2013
11946645,1567
4446139,910
4311387,1780
4532364,1523
5711643,1984
4433003,1452
4635715,1779
4697226,1536
4715382,1724
7828532,1915
7979368,113
4677421,1553
4497068,2048
48816006,274
14279145,2142
4496022,1704
4552227,2160
4276036,2228
4343443,976
4252491,1616
4638762,1051
4486222,1498
4351602,802
4248045,1657
111733234,1610
4326675,84
4335366,2167
4439022,3092
8686696,1980
4375877,2410
4262124,1729
7749163,97
4233262,1995
4320882,3149
7940425,3077
5056748,2899
18415027,2052
4383235,2325
51675253,1681
27674705,1622
9320747,2028
4388971,1784
7967964,1734
4285205,1429
4475655,530
4262390,1932
4176338,1708
7840526,1233
11975093,1156
7783829,1913
4620252,1725
4501970,1349
4577673,613
4405699,1836
4669551,1655
4293197,1609
4243096,2169
4325594,1347
4957439,783
4222641,1113
4451035,1556
5337696,1919
4365284,1541
4580394,1522
62376413,1869
143770075,1405
4361475,1528
16516923,1359
4314916,2243
4606080,92
5049518,3005
5765661,965
4266495,2724
4414169,2216
4341682,84
4547519,2278
4261141,3107
4348550,2567
4570182,2488
4521496,2801
5785168,2771
4307607,2141
4503338,2945
5357841,233
4646312,2611
5544250,1049
23251204,2133
4546924,1484
4321049,1662
6338347,2842
4247300,1627
47464971,2286
4383513,1114
5168224,1737
4353117,2463
4233309,2040
4272425,1275
4569355,1557
7717971,1464
4182570,2679
4218014,2368
4310792,2321
27815800,1638
6753813,1845
4355657,1352
4599436,2478
4769343,1337
5587033,1802
4839669,817
4553379,1880
22584855,1521
3480106,1778
3285347,1688
59903618,2163
3364727,2137
3411562,1393
3246981,1636
3324916,851
67848815,632
89886030,374
7978766,754
7796558,1552
4402761,976
4863726,1187
4256519,1016
4394006,765
4238929,1470
7725748,1224
23262188,1672
4517478,1344
31562949,1452
31573183,1056
7538082,1481
4493505,1847
4590104,1188
4742126,1134
15856797,224
4285876,984
4258147,1284
4276151,1337
4889958,1085
7069652,234
5144608,726
4586415,823
4590920,1294
4336261,407
7062097,252
4278109,572
4618320,516
7519839,726
7138549,567
5937403,1231
7799916,912
7765773,1330
6185030,653
7243691,879
6481892,940
4732154,1294
7144105,1399
4432866,1207
5868827,1382
4257989,654
7116566,848
4419832,1004
5996372,1086
4215073,938
4689318,1002
4267935,998
Numero de fallos: 0
