Tasks: 200
Gap: 40
Threads: 2
Verificacion ns,Consulta ms
5321526,92
7976291,150
4384612,99
4466008,96
4303912,92
4189507,1220
59789796,152
4318147,1412
4747083,88
4751643,270
7714787,139
11721662,310
27661861,409
4833375,158
4258363,1536
4294824,84
71989173,1269
19597574,2088
4581446,1032
4593146,1864
56230657,1440
4543707,615
4361678,636
4782751,1307
7650903,1504
11496849,1064
4277532,1332
19980182,923
4370275,1509
30837828,181
4745977,867
4512036,1124
10850039,1152
4493485,1308
23461629,111
4492347,1295
39593746,1836
4550265,1125
4385435,1690
4468787,1293
4408205,113
5388673,1945
4377178,1931
4241534,2182
4280578,2606
163834475,996
4791800,1327
4275888,2665
4214964,1629
4589391,2402
4552539,1379
4313507,1881
4403969,1032
59711281,888
4845792,1801
4628217,1260
4443926,1298
4270014,1103
65118815,1129
4439928,198
4726255,2192
4407507,260
27472830,1077
6000570,524
5820190,2080
4166589,2043
4440998,712
55739362,148
27812302,117
4299606,1689
12988824,1012
7978556,110
147712364,236
4450820,1475
4356563,1156
4879280,1211
4608553,1960
4496158,89
4503678,1730
4601431,1328
5622701,1800
6614202,2476
15961754,1736
4559976,2397
4649767,2350
23456966,2099
4524797,1152
4672329,2456
7701972,2180
4294477,2166
7629321,1860
14574713,1527
4534890,1539
4444384,773
11702239,1156
4355372,1406
5552298,1814
4299625,87
11429089,1412
7580285,111
72155676,2128
11980932,93
133773334,244
4296530,2816
4160543,592
4319173,2494
4319689,2307
4368818,691
4378713,2984
4395883,1112
4400105,2218
6049297,1740
7286948,3007
4496708,2852
4200221,2143
4805291,2819
4328916,1629
4481872,2472
4582981,2819
4230409,2935
4379649,1573
16199557,2703
4288374,2976
15970190,1298
4354430,2560
43977429,241
4422410,2948
4129930,2373
4293088,2740
15687561,2304
78792363,2029
4387344,2852
4419290,1766
4210655,2549
6998179,2671
127785837,2453
19821954,2248
4379742,523
4182378,2610
4354958,2442
4375130,1543
4374293,2599
4310184,1747
4150298,2338
4472123,2253
4958383,1419
4650463,84
5175440,1448
4317139,1491
6857916,2015
5676214,100
4440590,438
71007964,2277
4424543,1920
26461421,2179
7668180,87
5738680,1405
31624682,124
4398418,965
4339547,1069
4595797,633
4363903,2224
15692924,2136
4327773,1867
8088490,98
4283001,1333
4311636,657
4171258,1331
4577991,2166
4205276,2027
4301711,704
4465832,1952
4598527,1252
5768582,1344
4422413,1014
4280914,1413
6361478,855
4338106,1068
8716605,1121
12871202,1391
8891556,1439
8679823,970
11895042,1388
8540791,1240
8415470,1183
12279393,1235
8173542,1528
8553629,1306
12607919,1621
8966998,1113
13132614,1706
8492077,1713
16970649,1454
8394558,1203
8427815,1519
12834812,1369
9026024,1518
8533783,1490
12518444,1470
8786439,1334
Numero de fallos: 0
