Tasks: 200
Gap: 40
Threads: 1
Verificacion ns,Consulta ms
79733,95
49306,125
51456,106
50477,109
33652,172
47357,142
54405,91
35019,91
44030,92
53274,161
32416,97
52275,108
35950,95
44312,172
50208,121
23520,115
44069,139
36384,1144
52000,687
53721,899
42518,1047
38345,81
41100,307
44500,138
37600,905
48974,141
28743,133
43855,190
34970,375
43333,1529
50804,205
37464,1023
36717,645
42428,890
34776,121
46593,1264
42646,96
37564,419
36328,306
48279,914
39345,143
37982,1005
29151,1192
44268,96
42382,446
42287,149
38893,499
33402,91
46142,94
48261,315
62830,516
46132,98
37032,93
81073,176
52325,294
44370,111
34354,87
45040,96
38186,126
65542,427
40223,175
40687,593
59212,83
32054,95
46855,931
47982,95
34046,95
43962,611
50033,95
40939,220
84484,133
42420,89
44384,102
49964,93
34095,186
50077,123
39506,722
29343,127
40040,703
40250,99
31979,381
42390,354
38039,103
30198,117
109880,259
46500,114
48788,663
34750,240
61126,109
84575,165
40482,89
50317,599
35602,102
54190,98
53545,289
29811,97
38691,100
33502,88
52472,149
37059,428
44015,103
28406,111
53139,103
73698,367
36886,100
51530,284
46166,81
53435,85
40015,134
53904,663
32518,124
50096,265
39173,110
40189,122
37328,896
51424,201
33872,103
64585,298
35726,318
48864,705
40391,89
44144,102
34557,241
36069,773
49003,151
34503,131
39293,87
29091,325
48403,985
40599,535
32655,336
47687,196
35322,625
35660,266
46831,377
50069,112
30964,109
35920,84
73713,189
51505,123
29390,182
36124,102
53736,187
35759,109
40274,919
50793,437
40532,233
35709,265
45144,345
45259,189
39493,91
35314,132
43917,118
63338,111
41341,407
44587,117
49090,856
54475,321
47277,101
58471,608
43209,115
41654,132
34026,221
46364,331
37624,113
48209,133
37213,110
30167,115
31826,221
39345,110
29807,851
52188,759
33883,116
43139,239
36180,87
28689,289
31851,83
29409,91
30496,87
34001,707
36195,398
30294,163
33291,603
39970,759
55471,317
37319,194
38395,89
33638,329
37898,97
42361,81
35744,82
25196,107
34195,83
33854,83
57831,82
32640,82
40976,83
42703,86
44686,83
42427,82
Numero de fallos: 0
