Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
4368737,100
24470098,1263
44265990,159
45179774,455
4591374,963
5496664,920
15969019,118
5001954,81
8768181,2993
7584179,2869
4729905,935
4555172,2472
5057007,3553
4469323,2360
42261182,1016
100002605,2037
4423856,87
95739699,5198
4389659,4367
9763083,3687
11560037,4944
4548563,5052
4242754,4384
266249239,5467
4297353,5148
4557393,5677
5571532,4320
247161702,5421
4785270,4687
4566180,6358
4195830,2210
4543322,6022
4341788,4337
4291237,3713
7585871,4674
11960468,4721
4388542,6168
41181771,6378
52091565,5862
49263024,5624
4574851,3643
7469248,4995
4391878,5465
4549628,6649
4580827,5636
4361262,5341
14152430,1853
26602480,4864
4395862,5619
22576405,5175
4494969,4460
4451913,6236
4504241,4657
19682153,4406
14698062,5060
4684989,5129
4292156,6333
141386798,4881
4387531,4965
4663921,5159
4354487,5755
4525304,5229
11654239,6499
4587306,4827
6061579,6369
15961461,6428
11952658,4819
4472648,4019
4660618,6205
4364044,6716
12891756,5598
11609303,4989
135656232,7429
12373451,7774
132167587,7872
35977676,5059
31996791,5423
4652960,6378
4598052,7170
7540287,7561
39775633,5560
4452767,4303
4590184,6475
4491782,2490
51574842,6571
6429335,3509
4658660,5847
224464636,7651
4585488,7735
27618760,8120
5021376,3579
4705514,5673
4383710,8059
39646789,8228
7646706,7759
3468018,8759
128567810,6926
3410570,8285
7789953,3741
294397012,7997
4784852,8549
4456796,8747
4329983,4139
15848825,7911
22779625,8667
4645541,7139
11938585,8993
4487345,6533
119511540,7935
4607635,8927
4404601,8645
4398675,5797
4739715,6435
4424272,7180
110555285,7659
4393755,6755
4516703,7864
4817720,2460
79636165,8186
4452896,3383
5550303,8575
4376244,8249
4594786,85
7607678,6935
131616703,9892
74993371,5906
4685837,10419
4561613,10932
151697817,5847
4707803,10791
35600357,10568
23734265,9544
69193349,9925
135561074,9971
4493123,10059
4485442,10949
11976872,11677
4290965,9635
20576677,9759
4510595,11300
7841518,9500
4365905,9639
103745144,9636
7974975,9804
25759264,11245
71347109,11347
4489701,11854
4389359,8161
4306341,11477
4348006,12263
141157970,9651
4688725,10413
175507897,12352
15979427,12004
4585242,10107
4805365,12193
4325599,12728
125026906,12543
7968853,9379
4483428,11027
4576025,10847
11630048,12791
4570249,10330
4542884,10421
4440171,12396
36353267,12320
4608174,9903
35992883,10971
15971688,12269
7952280,12729
15981366,11743
4275856,9332
4268540,9919
95676248,12877
4324289,8807
4604954,11303
281367180,11936
4591791,13426
11988522,12205
4446559,11039
4266038,13472
4402006,11883
4578760,11051
141186216,13259
4653138,13704
26615181,10563
4509932,11608
15731372,11019
4277698,10966
4495752,11970
49234511,8244
4303915,6803
4545014,12736
4664833,12374
5032393,12471
4703196,10852
11420224,12275
4408808,13153
4473048,13348
4328851,7871
4574189,12868
4358623,12580
4463959,13780
4339693,12694
6327279,7390
4916938,11955
6062820,14068
8958064,12941
12446534,6152
9423506,12653
13169995,14139
9099801,13840
12509856,12503
8336053,12835
12474020,11429
8461233,12557
12314113,12681
9398818,13949
12945575,12519
9288891,9610
13298647,11133
8755520,13752
12648474,14076
9226446,12138
12254734,13410
8829173,13498
12681132,12509
9413490,13270
12263896,13504
8989948,13450
12508368,14537
8581425,10661
12896386,14297
9303435,11953
12328496,14295
9430221,14318
12904429,14060
8674993,14228
12573463,13137
8462144,13233
12823001,11866
9225311,11378
12653010,13950
8695561,12809
12297931,8659
12969103,13936
8533429,11519
12101706,12154
8696030,13800
12611909,11804
8304299,15289
13171785,14449
9380187,14120
11986246,14534
8731766,13787
12716336,14684
9541840,12178
12312098,14071
8806574,14921
12899087,14570
9210011,11837
12669327,13684
8944562,14063
12510653,14105
8855754,14075
12572414,14759
9346454,12097
12926411,13835
9725410,14042
13045845,14134
8559200,14672
12515315,11221
8586600,13724
23568245,15019
13314973,14511
9898963,13604
13299395,13403
8895512,14277
13160621,14579
8625510,14735
13126368,14856
8571263,13852
12648307,12781
8568526,15406
13183864,14796
8880120,14252
12339633,15286
8918930,15700
12408170,15583
9319267,15393
15931900,11148
14292419,11967
9347961,15256
13271806,15160
8808294,10729
12228737,13957
8713788,15577
12637005,15841
8724640,15684
20370354,15223
13001355,12996
10002994,14465
15255273,16267
12199159,15140
8553293,15338
12490753,14191
9350871,14923
12055571,14484
8721485,15303
13938509,14168
8688376,13056
12354536,15812
8830083,14738
14450193,13701
12253996,14023
8544978,14981
12710688,15010
8466737,12263
12469185,15852
9570075,14382
16230082,14350
12942272,13452
9121232,13510
12819851,15742
8696017,15011
12723988,15918
8966694,13095
12345926,13180
8565121,16398
12989162,14588
9295607,12807
15511679,16125
12706214,13341
8635173,15918
13968323,14310
8513174,15169
11962006,12579
8875720,16657
12654806,12626
8760481,16263
12576139,16355
8968353,15767
12389019,14610
8562554,12812
12793629,16688
9333087,13619
12210749,16065
9402527,15180
13373213,16147
8493698,16460
12540317,14986
8509811,15418
12238328,14704
8288587,16677
12742495,16339
8678479,14889
13296992,14620
8345373,15918
12570420,14339
10081286,15178
12752027,15977
12408948,15965
8963831,16524
11980092,15710
8629669,15463
12710978,14846
8276243,16669
12192417,16420
8782623,16159
13060214,14993
8276655,16843
12383405,16923
8323239,16441
14026871,15583
8837994,16331
12387299,16875
8395561,17541
12279897,18027
8720110,17481
12670660,16595
8570464,16357
12196451,16186
8767312,17071
12374846,17595
8906524,17828
13259259,17280
8719528,17677
12996408,17559
9326534,17600
12438445,17640
8610896,17200
12384376,16870
9687544,17205
12404520,17152
8517038,17520
12989049,17735
9477702,17624
12579073,17839
9487032,17819
12317476,17713
Numero de fallos: 0
