Tasks: 400
Gap: 20
Threads: 1
Verificacion ns,Consulta ms
4603464,156
51596393,1531
34362155,137
4468398,2214
4838826,544
7961050,1263
4817396,2502
7642407,2425
4450945,1138
4596657,1611
115734940,1866
4435702,1043
15357181,183
4478436,2020
4461594,2113
4635366,95
4609737,3377
7507436,2655
5265938,1655
16449761,2901
7562187,3434
4691624,3415
7571527,855
127794709,2912
10307722,691
37038153,3599
43591549,3367
7689925,2340
4585589,3042
7975649,2014
11976546,1653
4590609,3440
4969195,3587
95115584,2692
83583345,4176
7989249,4007
79562820,1691
4531858,3440
23620204,4290
158028684,1616
72005103,4704
6082396,4280
95606234,4983
4573179,3036
5281755,3591
4429659,4223
4541158,4752
4586805,4886
7088687,5003
4453440,4365
4447211,2514
11970425,5195
225201287,3100
19955904,3459
5040380,4536
4400373,3710
15400771,2055
4489067,3111
4732081,172
7584625,5127
4452149,4840
4670900,3045
4627965,4987
11970547,5416
4750104,5415
4530554,5110
4434880,5293
21769923,3058
4613492,5441
11974314,4945
5000087,4543
59941565,4757
4915701,5520
11595164,4173
279625681,4649
4718912,4633
4550922,5649
4805150,4491
265203468,6378
4667574,4576
16105720,6560
4358662,3487
119523526,4612
5831938,5267
4683879,5855
4634610,5557
34581787,2575
4634011,1503
134512741,5335
11972317,4945
11975989,123
4649627,7331
4751069,5454
239621584,7631
152004841,7666
19065149,4143
11972047,5658
208330559,6959
14461439,8876
10980586,7517
4596568,9383
5241819,8707
39465832,5213
151977025,8563
225453480,9790
218380168,6772
7812218,8743
91618967,10427
140295334,8820
4620248,10462
7951316,9708
11618620,9423
4634363,6667
4644464,8591
4644140,10372
13946797,10591
4585112,6731
16011794,6105
5023831,6526
173240226,7760
4872787,10236
6472770,6145
4491489,11010
4810682,11007
4452577,9419
7592583,4403
15977907,10337
4433477,10724
12916740,9389
4474934,5555
4453349,8506
44691577,11288
135613692,9549
4667431,8029
6114837,9811
4695414,7610
4619033,9915
4533805,8865
4847103,9912
4579754,6393
5021972,10899
4416871,9891
95724149,10575
7611948,9565
4545495,8677
35970794,9926
4549285,9323
166130067,10796
4665382,5519
4610861,10490
5131440,8224
175626643,10833
92682679,4905
4439611,7917
4646722,7938
7479442,11015
4695234,9279
4731236,9441
19800029,9884
4590541,9261
92416744,10472
4650148,7187
4615022,10830
4602676,6239
135417497,8778
4595935,9904
16529568,8306
4589438,11077
175683142,8946
4836919,9796
4980346,10193
11786549,9473
4575225,11267
11951885,7091
4570989,11650
4542671,9225
4512787,11662
7958179,9704
4595994,8139
14131484,9930
5957955,11371
4564377,11586
4573050,10527
4672461,9455
158997876,9491
4552319,9149
119698771,9087
50342906,12787
4542545,5607
4612517,9667
4533141,9575
4463243,11064
65539578,12111
4445145,12174
5165673,8698
5410153,11645
4690147,6546
137639810,12371
4573296,10964
4458240,11245
4619690,12635
4959147,10903
7656116,12316
43529228,12440
6104395,11511
4348068,10948
4646470,11345
4589083,6634
4559282,12831
4405096,11247
4495028,12143
4694013,10641
7422228,7505
4502097,9477
6141442,12995
4786964,9643
